,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MIAMI_ACTION,ATLANTA_SCORE,MIAMI_SCORE
383,4,6:55.0,,G. Dragić misses 2-pt jump shot from 6 ft,91,86
384,4,6:52.0,Defensive rebound by D. Bembry,,91,86
385,4,6:46.0,D. Bembry makes 2-pt jump shot from 5 ft,,93,86
386,4,6:24.0,,J. Richardson makes 2-pt jump shot from 15 ft (assist by J. Johnson),93,88
387,4,6:02.0,Personal foul by J. Johnson (drawn by D. Bembry),,93,88
388,4,6:02.0,I. Taylor enters the game for D. Lee,,93,88
389,4,5:55.0,M. Plumlee makes 2-pt layup from 2 ft (assist by D. Bembry),,95,88
390,4,5:27.0,,D. Wade misses 2-pt layup from 2 ft,95,88
391,4,5:27.0,Defensive rebound by D. Bembry,,95,88
392,4,5:13.0,I. Taylor misses 2-pt layup from 2 ft,,95,88
393,4,5:11.0,,Defensive rebound by D. Wade,95,88
394,4,5:04.0,,J. Johnson misses 2-pt layup from 4 ft,95,88
395,4,5:01.0,,Offensive rebound by J. Johnson,95,88
396,4,4:47.0,,J. Richardson misses 3-pt jump shot from 26 ft,95,88
397,4,4:43.0,Defensive rebound by D. Bembry,,95,88
398,4,4:28.0,Turnover by D. Bembry (out of bounds lost ball),,95,88
399,4,4:28.0,J. Collins enters the game for T. Dorsey,,95,88
400,4,4:12.0,,Turnover by D. Wade (bad pass; steal by M. Muscala),95,88
401,4,3:49.0,Turnover by Team (shot clock),,95,88
402,4,3:49.0,,Miami full timeout,95,88
403,4,3:49.0,,T. Johnson enters the game for D. Wade,95,88
404,4,3:49.0,D. Lee enters the game for M. Muscala,,95,88
405,4,3:36.0,,G. Dragić misses 2-pt layup from 8 ft,95,88
406,4,3:32.0,,Offensive rebound by G. Dragić,95,88
407,4,3:31.0,,G. Dragić makes 2-pt layup from 3 ft,95,90
408,4,3:07.0,D. Bembry makes 3-pt jump shot from 29 ft (assist by M. Plumlee),,98,90
409,4,2:47.0,,J. Johnson makes 2-pt layup from 4 ft (assist by G. Dragić),98,92
410,4,2:36.0,,Offensive charge foul by I. Taylor (drawn by J. Richardson),98,92
411,4,2:36.0,Turnover by I. Taylor (offensive foul),,98,92
412,4,2:36.0,M. Muscala enters the game for M. Plumlee,,98,92
413,4,2:36.0,T. Dorsey enters the game for D. Bembry,,98,92
414,4,2:28.0,,J. Johnson makes 2-pt layup from 2 ft,98,94
415,4,2:04.0,M. Muscala misses 3-pt jump shot from 23 ft,,98,94
416,4,2:02.0,,Defensive rebound by T. Johnson,98,94
417,4,1:52.0,,G. Dragić misses 3-pt jump shot from 25 ft,98,94
418,4,1:49.0,Defensive rebound by T. Dorsey,,98,94
419,4,1:34.0,T. Dorsey misses 2-pt layup from 5 ft,,98,94
420,4,1:30.0,,Defensive rebound by J. Richardson,98,94
421,4,1:29.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by J. Richardson),98,97
422,4,1:29.0,Atlanta full timeout,,98,97
423,4,1:11.0,I. Taylor misses 2-pt jump shot from 8 ft,,98,97
424,4,1:08.0,,Defensive rebound by H. Whiteside,98,97
425,4,1:02.0,,J. Richardson misses 2-pt jump shot from 5 ft,98,97
426,4,0:58.0,,Offensive rebound by H. Whiteside,98,97
427,4,0:58.0,,H. Whiteside makes 2-pt layup at rim,98,99
428,4,0:42.0,D. Lee misses 2-pt jump shot from 7 ft,,98,99
429,4,0:39.0,,Defensive rebound by H. Whiteside,98,99
430,4,0:29.0,,Miami full timeout,98,99
431,4,0:22.0,,J. Johnson misses 2-pt jump shot from 12 ft,98,99
432,4,0:21.0,,Offensive rebound by H. Whiteside,98,99
433,4,0:21.0,,J. Winslow enters the game for G. Dragić,98,99
434,4,0:21.0,,H. Whiteside misses 2-pt layup from 3 ft (block by J. Collins),98,99
435,4,0:21.0,Defensive rebound by Team,,98,99
436,4,0:01.0,D. Lee misses 2-pt jump shot from 9 ft (block by J. Richardson),,98,99
437,4,0:01.0,,Defensive rebound by J. Richardson,98,99
438,4,0:01.0,,Personal foul by D. Lee (drawn by J. Richardson),98,99
439,4,0:01.0,,Miami full timeout,98,99
440,4,0:01.0,,D. Wade enters the game for J. Winslow,98,99
441,4,0:01.0,,G. Dragić enters the game for H. Whiteside,98,99
442,4,0:00.0,,Personal foul by T. Dorsey (drawn by J. Richardson),98,99
443,4,0:00.0,,J. Richardson makes free throw 1 of 2,98,100
444,4,0:00.0,,J. Winslow enters the game for G. Dragić,98,100
445,4,0:00.0,,J. Richardson makes free throw 2 of 2,98,101
446,4,0:00.0,Atlanta full timeout,,98,101
447,4,0:00.0,M. Plumlee enters the game for I. Taylor,,98,101
448,4,0:00.0,J. Collins misses 3-pt jump shot from 27 ft (block by J. Richardson),,98,101
449,4,0:00.0,Offensive rebound by Team,,98,101
