,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SACRAMENTO_ACTION,LA CLIPPERS_SCORE,SACRAMENTO_SCORE
379,4,7:14.0,Defensive rebound by B. Griffin,,106,99
380,4,7:07.0,Turnover by B. Griffin (bad pass),,106,99
381,4,6:49.0,,G. Hill makes 2-pt jump shot from 18 ft,106,101
382,4,6:49.0,,Shooting foul by L. Williams (drawn by G. Hill),106,101
383,4,6:49.0,,Sacramento full timeout,106,101
384,4,6:49.0,,G. Hill makes free throw 1 of 1,106,102
385,4,6:38.0,L. Williams misses 3-pt jump shot from 22 ft,,106,102
386,4,6:36.0,,Defensive rebound by K. Koufos,106,102
387,4,6:17.0,,G. Hill misses 3-pt jump shot from 26 ft,106,102
388,4,6:12.0,Defensive rebound by B. Griffin,,106,102
389,4,6:00.0,B. Griffin misses 2-pt layup from 1 ft,,106,102
390,4,5:52.0,Offensive rebound by B. Griffin,,106,102
391,4,5:52.0,B. Griffin makes 2-pt layup at rim,,108,102
392,4,5:51.0,,B. Hield makes 2-pt layup from 1 ft (assist by G. Hill),108,104
393,4,5:44.0,Turnover by J. Evans (bad pass; steal by K. Koufos),,108,104
394,4,5:40.0,,Offensive foul by S. Labissière (drawn by J. Evans),108,104
395,4,5:40.0,,Turnover by S. Labissière (offensive foul),108,104
396,4,5:40.0,M. Teodosić enters the game for J. Evans,,108,104
397,4,5:40.0,T. Wallace enters the game for W. Johnson,,108,104
398,4,5:27.0,Turnover by M. Teodosić (traveling),,108,104
399,4,5:27.0,,Z. Randolph enters the game for S. Labissière,108,104
400,4,5:16.0,,B. Hield misses 2-pt jump shot from 16 ft,108,104
401,4,5:13.0,Defensive rebound by M. Harrell,,108,104
402,4,5:01.0,L. Williams misses 2-pt jump shot from 12 ft,,108,104
403,4,4:57.0,,Defensive rebound by Z. Randolph,108,104
404,4,4:52.0,,B. Bogdanović makes 3-pt jump shot from 25 ft,108,107
405,4,4:51.0,LA Clippers full timeout,,108,107
406,4,4:35.0,L. Williams misses 2-pt jump shot from 15 ft,,108,107
407,4,4:29.0,,Defensive rebound by K. Koufos,108,107
408,4,4:14.0,,Z. Randolph makes 2-pt jump shot from 14 ft,108,109
409,4,3:59.0,M. Teodosić makes 2-pt jump shot from 17 ft,,110,109
410,4,3:44.0,,Z. Randolph misses 2-pt layup from 1 ft,110,109
411,4,3:41.0,Defensive rebound by B. Griffin,,110,109
412,4,3:36.0,M. Teodosić misses 3-pt jump shot from 25 ft,,110,109
413,4,3:32.0,,Defensive rebound by K. Koufos,110,109
414,4,3:20.0,,Z. Randolph makes 2-pt jump shot from 17 ft (assist by K. Koufos),110,111
415,4,2:53.0,B. Griffin misses 2-pt jump shot from 20 ft,,110,111
416,4,2:50.0,,Defensive rebound by B. Hield,110,111
417,4,2:40.0,,G. Hill misses 2-pt jump shot from 18 ft,110,111
418,4,2:34.0,,Offensive rebound by Z. Randolph,110,111
419,4,2:34.0,,Z. Randolph misses 2-pt layup at rim,110,111
420,4,2:33.0,Defensive rebound by B. Griffin,,110,111
421,4,2:32.0,M. Harrell makes 2-pt dunk from 1 ft (assist by M. Teodosić),,112,111
422,4,2:10.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by Z. Randolph),112,113
423,4,1:55.0,B. Griffin makes 3-pt jump shot from 24 ft (assist by L. Williams),,115,113
424,4,1:38.0,,Turnover by Z. Randolph (lost ball; steal by B. Griffin),115,113
425,4,1:26.0,L. Williams misses 2-pt jump shot from 11 ft,,115,113
426,4,1:23.0,,Defensive rebound by K. Koufos,115,113
427,4,1:10.0,,Personal foul by M. Harrell (drawn by G. Hill),115,113
428,4,1:10.0,,G. Hill makes free throw 1 of 2,115,114
429,4,1:10.0,,D. Fox enters the game for B. Hield,115,114
430,4,1:10.0,,G. Hill misses free throw 2 of 2,115,114
431,4,1:06.0,Defensive rebound by M. Harrell,,115,114
432,4,0:44.0,L. Williams makes 2-pt jump shot from 11 ft,,117,114
433,4,0:24.0,,Shooting foul by T. Wallace (drawn by G. Hill),117,114
434,4,0:24.0,,G. Hill misses free throw 1 of 2,117,114
435,4,0:24.0,,Offensive rebound by Team,117,114
436,4,0:24.0,,G. Temple enters the game for B. Bogdanović,117,114
437,4,0:24.0,,G. Hill makes free throw 2 of 2,117,115
438,4,0:23.0,Personal foul by G. Hill (drawn by L. Williams),,117,115
439,4,0:23.0,,W. Cauley-Stein enters the game for Z. Randolph,117,115
440,4,0:15.0,Turnover by L. Williams (bad pass; steal by K. Koufos),,117,115
441,4,0:10.0,,Turnover by K. Koufos (bad pass; steal by T. Wallace),117,115
442,4,0:10.0,T. Wallace makes 2-pt dunk from 1 ft,,119,115
443,4,0:10.0,,Sacramento full timeout,119,115
444,4,0:10.0,,B. Bogdanović enters the game for K. Koufos,119,115
445,4,0:10.0,,B. Hield enters the game for W. Cauley-Stein,119,115
446,4,0:10.0,W. Johnson enters the game for M. Teodosić,,119,115
447,4,0:10.0,J. Evans enters the game for L. Williams,,119,115
448,4,0:10.0,,Z. Randolph enters the game for G. Hill,119,115
449,4,0:09.0,,G. Temple misses 3-pt jump shot from 23 ft,119,115
450,4,0:08.0,Defensive rebound by Team,,119,115
451,4,0:08.0,,G. Hill enters the game for G. Temple,119,115
452,4,0:07.0,Personal foul by G. Hill (drawn by W. Johnson),,119,115
453,4,0:07.0,W. Johnson makes free throw 1 of 2,,120,115
454,4,0:07.0,W. Johnson makes free throw 2 of 2,,121,115
455,4,0:02.0,,G. Hill misses 3-pt jump shot from 27 ft,121,115
456,4,0:02.0,,Offensive rebound by B. Hield,121,115
