,QUARTER,TIME_REMAINING,INDIANA_ACTION,LA CLIPPERS_ACTION,INDIANA_SCORE,LA CLIPPERS_SCORE
381,4,1:11.0,,T. Harris makes 3-pt jump shot from 25 ft (assist by A. Rivers),105,104
382,4,0:50.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by D. Collison),,108,104
383,4,0:40.0,,L. Williams misses 3-pt jump shot from 30 ft,108,104
384,4,0:37.0,Defensive rebound by T. Young,,108,104
385,4,0:33.0,Personal take foul by T. Wallace (drawn by D. Collison),,108,104
386,4,0:33.0,D. Collison makes free throw 1 of 2,,109,104
387,4,0:33.0,D. Collison makes free throw 2 of 2,,110,104
388,4,0:33.0,,LA Clippers full timeout,110,104
389,4,0:33.0,,D. Gallinari enters the game for T. Wallace,110,104
390,4,0:22.0,,T. Harris misses 3-pt jump shot from 22 ft,110,104
391,4,0:20.0,,Offensive rebound by D. Gallinari,110,104
392,4,0:18.0,,D. Gallinari misses 2-pt jump shot from 22 ft,110,104
393,4,0:18.0,,Offensive rebound by D. Jordan,110,104
394,4,0:14.0,,D. Jordan misses 2-pt layup at rim,110,104
395,4,0:14.0,Defensive rebound by V. Oladipo,,110,104
396,4,0:14.0,Personal take foul by A. Rivers (drawn by V. Oladipo),,110,104
397,4,0:14.0,V. Oladipo misses free throw 1 of 2,,110,104
398,4,0:14.0,Offensive rebound by Team,,110,104
399,4,0:14.0,V. Oladipo makes free throw 2 of 2,,111,104
400,4,0:08.0,,A. Rivers misses 3-pt jump shot from 26 ft,111,104
401,4,0:04.0,Defensive rebound by M. Turner,,111,104
