,QUARTER,TIME_REMAINING,MIAMI_ACTION,INDIANA_ACTION,MIAMI_SCORE,INDIANA_SCORE
378,4,2:26.0,,Turnover by B. Bogdanović (out of bounds lost ball),93,93
379,4,2:26.0,D. Wade enters the game for T. Johnson,,93,93
380,4,2:18.0,G. Dragić makes 2-pt jump shot at rim,,95,93
381,4,2:04.0,,Personal foul by K. Olynyk (drawn by V. Oladipo),95,93
382,4,1:56.0,,M. Turner misses 2-pt jump shot from 19 ft,95,93
383,4,1:53.0,Defensive rebound by J. Johnson,,95,93
384,4,1:31.0,Turnover by J. Johnson (bad pass; steal by V. Oladipo),,95,93
385,4,1:26.0,,Turnover by V. Oladipo (lost ball; steal by J. Richardson),95,93
386,4,1:08.0,Turnover by K. Olynyk (turnover),,95,93
387,4,1:08.0,,Indiana full timeout,95,93
388,4,1:08.0,,D. Collison enters the game for C. Joseph,95,93
389,4,1:01.0,,Shooting block foul by K. Olynyk (drawn by V. Oladipo),95,93
390,4,1:01.0,,V. Oladipo makes free throw 1 of 2,95,94
391,4,1:01.0,,C. Joseph enters the game for D. Collison,95,94
392,4,1:01.0,,V. Oladipo makes free throw 2 of 2,95,95
393,4,0:49.0,D. Wade misses 2-pt jump shot from 18 ft,,95,95
394,4,0:47.0,,Defensive rebound by B. Bogdanović,95,95
395,4,0:28.0,,V. Oladipo misses 3-pt jump shot from 26 ft,95,95
396,4,0:23.0,,Offensive rebound by M. Turner,95,95
397,4,0:23.0,,Shooting foul by D. Wade (drawn by M. Turner),95,95
398,4,0:23.0,,M. Turner makes free throw 1 of 2,95,96
399,4,0:23.0,B. Adebayo enters the game for K. Olynyk,,95,96
400,4,0:23.0,,M. Turner misses free throw 2 of 2,95,96
401,4,0:23.0,Defensive rebound by G. Dragić,,95,96
402,4,0:21.0,Miami full timeout,,95,96
403,4,0:21.0,K. Olynyk enters the game for B. Adebayo,,95,96
404,4,0:14.0,Personal block foul by T. Young (drawn by J. Johnson),,95,96
405,4,0:08.0,Shooting foul by T. Young (drawn by J. Johnson),,95,96
406,4,0:08.0,J. Johnson makes free throw 1 of 2,,96,96
407,4,0:08.0,,L. Stephenson enters the game for B. Bogdanović,96,96
408,4,0:08.0,J. Johnson misses free throw 2 of 2,,96,96
409,4,0:08.0,,Defensive rebound by C. Joseph,96,96
410,4,0:07.0,,Indiana full timeout,96,96
411,4,0:07.0,,D. Collison enters the game for C. Joseph,96,96
412,4,0:07.0,,B. Bogdanović enters the game for L. Stephenson,96,96
413,4,0:07.0,B. Adebayo enters the game for G. Dragić,,96,96
414,4,0:07.0,J. Winslow enters the game for K. Olynyk,,96,96
415,4,0:00.0,,V. Oladipo misses 3-pt jump shot from 28 ft,96,96
416,4,0:00.0,,Offensive rebound by Team,96,96
417,1OT,4:43.0,D. Wade makes 2-pt layup at rim (assist by K. Olynyk),,98,96
418,1OT,4:27.0,,M. Turner misses 2-pt jump shot from 19 ft,98,96
419,1OT,4:25.0,,Offensive rebound by T. Booker,98,96
420,1OT,4:12.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,98,96
421,1OT,4:09.0,Defensive rebound by J. Johnson,,98,96
422,1OT,3:55.0,,T. Young enters the game for T. Booker,98,96
423,1OT,3:47.0,G. Dragić misses 3-pt jump shot from 29 ft,,98,96
424,1OT,3:43.0,,Defensive rebound by B. Bogdanović,98,96
425,1OT,3:28.0,,V. Oladipo misses 2-pt layup from 1 ft,98,96
426,1OT,3:26.0,,Offensive rebound by T. Young,98,96
427,1OT,3:26.0,,T. Young makes 2-pt layup from 1 ft,98,98
428,1OT,3:07.0,J. Richardson makes 2-pt layup from 1 ft (assist by D. Wade),,100,98
429,1OT,2:49.0,,D. Collison makes 3-pt jump shot from 22 ft (assist by M. Turner),100,101
430,1OT,2:26.0,K. Olynyk misses 3-pt jump shot from 26 ft,,100,101
431,1OT,2:23.0,,Defensive rebound by B. Bogdanović,100,101
432,1OT,2:02.0,,T. Young makes 2-pt dunk from 1 ft (assist by M. Turner),100,103
433,1OT,1:45.0,G. Dragić misses 2-pt layup from 1 ft (block by M. Turner),,100,103
434,1OT,1:41.0,,Defensive rebound by T. Young,100,103
435,1OT,1:21.0,,V. Oladipo makes 3-pt jump shot from 24 ft,100,106
436,1OT,1:20.0,Miami full timeout,,100,106
437,1OT,1:13.0,J. Richardson makes 2-pt jump shot from 7 ft,,102,106
438,1OT,0:55.0,,D. Collison makes 3-pt jump shot from 23 ft (assist by V. Oladipo),102,109
439,1OT,0:43.0,D. Wade makes 2-pt layup from 1 ft (assist by K. Olynyk),,104,109
440,1OT,0:23.0,,D. Collison makes 2-pt jump shot from 19 ft,104,111
441,1OT,0:22.0,Miami full timeout,,104,111
442,1OT,0:22.0,B. Adebayo enters the game for J. Johnson,,104,111
443,1OT,0:17.0,K. Olynyk makes 3-pt jump shot from 27 ft (assist by D. Wade),,107,111
444,1OT,0:11.0,,Personal take foul by B. Adebayo (drawn by V. Oladipo),107,111
445,1OT,0:11.0,J. Johnson enters the game for B. Adebayo,,107,111
446,1OT,0:11.0,,Indiana full timeout,107,111
447,1OT,0:11.0,,C. Joseph enters the game for T. Young,107,111
448,1OT,0:11.0,J. Winslow enters the game for G. Dragić,,107,111
449,1OT,0:11.0,B. Adebayo enters the game for K. Olynyk,,107,111
450,1OT,0:08.0,,Personal take foul by B. Adebayo (drawn by B. Bogdanović),107,111
451,1OT,0:08.0,,B. Bogdanović makes free throw 1 of 2,107,112
452,1OT,0:08.0,,T. Young enters the game for M. Turner,107,112
453,1OT,0:08.0,K. Olynyk enters the game for J. Winslow,,107,112
454,1OT,0:08.0,G. Dragić enters the game for B. Adebayo,,107,112
455,1OT,0:08.0,,B. Bogdanović makes free throw 2 of 2,107,113
456,1OT,0:02.0,K. Olynyk misses 3-pt jump shot from 26 ft,,107,113
457,1OT,0:02.0,,Defensive rebound by C. Joseph,107,113
