,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,TORONTO_ACTION,BROOKLYN_SCORE,TORONTO_SCORE
371,4,4:33.0,,N. Powell makes 2-pt jump shot from 20 ft,81,111
372,4,4:10.0,J. Okafor misses 2-pt jump shot from 9 ft,,81,111
373,4,4:06.0,,Defensive rebound by J. Poeltl,81,111
374,4,4:01.0,,D. Wright makes 2-pt jump shot from 7 ft,81,113
375,4,4:01.0,,Shooting foul by J. Harris (drawn by D. Wright),81,113
376,4,4:01.0,,L. Brown enters the game for N. Powell,81,113
377,4,4:01.0,,D. Wright makes free throw 1 of 1,81,114
378,4,3:51.0,J. Harris makes 2-pt layup from 1 ft (assist by N. Stauskas),,83,114
379,4,3:33.0,,P. Siakam makes 2-pt hook shot from 3 ft,83,116
380,4,3:18.0,Turnover by I. Whitehead (bad pass; steal by A. McKinnie),,83,116
381,4,3:14.0,,D. Wright makes 2-pt dunk from 1 ft (assist by P. Siakam),83,118
382,4,3:14.0,Brooklyn full timeout,,83,118
383,4,2:59.0,Q. Acy misses 3-pt jump shot from 25 ft,,83,118
384,4,2:56.0,,Defensive rebound by P. Siakam,83,118
385,4,2:43.0,,Turnover by J. Poeltl (bad pass; steal by I. Whitehead),83,118
386,4,2:36.0,Q. Acy misses 3-pt jump shot from 26 ft,,83,118
387,4,2:34.0,,Defensive rebound by P. Siakam,83,118
388,4,2:26.0,,L. Brown makes 2-pt jump shot from 9 ft,83,120
389,4,2:04.0,N. Stauskas misses 2-pt jump shot from 19 ft,,83,120
390,4,2:01.0,,Defensive rebound by P. Siakam,83,120
391,4,1:53.0,,L. Brown misses 3-pt jump shot from 25 ft,83,120
392,4,1:51.0,Defensive rebound by Q. Acy,,83,120
393,4,1:33.0,J. Okafor makes 2-pt layup from 1 ft,,85,120
394,4,1:23.0,,P. Siakam misses 3-pt jump shot from 23 ft,85,120
395,4,1:20.0,Defensive rebound by J. Okafor,,85,120
396,4,0:59.0,Shooting foul by J. Poeltl (drawn by N. Stauskas),,85,120
397,4,0:59.0,N. Stauskas makes free throw 1 of 2,,86,120
398,4,0:59.0,N. Stauskas makes free throw 2 of 2,,87,120
399,4,0:37.0,,J. Poeltl misses 3-pt jump shot from 22 ft,87,120
400,4,0:34.0,Defensive rebound by I. Whitehead,,87,120
401,4,0:18.0,J. Okafor misses 2-pt hook shot from 7 ft,,87,120
402,4,0:16.0,,Defensive rebound by L. Brown,87,120
