,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,LA LAKERS_ACTION,SAN ANTONIO_SCORE,LA LAKERS_SCORE
381,4,4:23.0,Turnover by Team (shot clock),,75,83
382,4,4:07.0,,B. Ingram makes 2-pt jump shot from 16 ft,75,85
383,4,3:58.0,Personal foul by K. Caldwell-Pope (drawn by M. Ginóbili),,75,85
384,4,3:58.0,D. Bertāns enters the game for K. Anderson,,75,85
385,4,3:53.0,Turnover by L. Aldridge (bad pass; steal by K. Caldwell-Pope),,75,85
386,4,3:45.0,,Shooting foul by D. Bertāns (drawn by L. Nance),75,85
387,4,3:45.0,,L. Nance makes free throw 1 of 2,75,86
388,4,3:45.0,,L. Nance makes free throw 2 of 2,75,87
389,4,3:32.0,D. Bertāns misses 3-pt jump shot from 25 ft,,75,87
390,4,3:28.0,,Defensive rebound by L. Ball,75,87
391,4,3:11.0,,L. Ball makes 3-pt jump shot from 24 ft (assist by B. Ingram),75,90
392,4,2:57.0,Turnover by D. Bertāns (bad pass; steal by L. Ball),,75,90
393,4,2:49.0,,L. Nance misses 2-pt dunk from 3 ft,75,90
394,4,2:44.0,Defensive rebound by D. Bertāns,,75,90
395,4,2:40.0,P. Gasol misses 2-pt layup from 6 ft,,75,90
396,4,2:37.0,Offensive rebound by L. Aldridge,,75,90
397,4,2:37.0,L. Aldridge misses 2-pt layup at rim,,75,90
398,4,2:37.0,,Defensive rebound by L. Nance,75,90
399,4,2:34.0,,LA Lakers full timeout,75,90
400,4,2:34.0,B. Paul enters the game for B. Forbes,,75,90
401,4,2:34.0,D. Murray enters the game for L. Aldridge,,75,90
402,4,2:34.0,M. Costello enters the game for P. Gasol,,75,90
403,4,2:34.0,D. White enters the game for M. Ginóbili,,75,90
404,4,2:13.0,,B. Ingram misses 2-pt jump shot from 16 ft,75,90
405,4,2:10.0,Defensive rebound by M. Costello,,75,90
406,4,1:55.0,Turnover by M. Costello (lost ball; steal by K. Caldwell-Pope),,75,90
407,4,1:49.0,,Turnover by K. Caldwell-Pope (lost ball; steal by D. Murray),75,90
408,4,1:45.0,D. Murray makes 2-pt layup at rim,,77,90
409,4,1:33.0,,Personal foul by B. Paul (drawn by B. Ingram),77,90
410,4,1:22.0,,Shooting foul by M. Costello (drawn by B. Ingram),77,90
411,4,1:22.0,,B. Ingram misses free throw 1 of 2,77,90
412,4,1:22.0,,Offensive rebound by Team,77,90
413,4,1:22.0,,T. Ennis enters the game for K. Caldwell-Pope,77,90
414,4,1:22.0,,J. Hart enters the game for L. Ball,77,90
415,4,1:22.0,,B. Ingram misses free throw 2 of 2,77,90
416,4,1:20.0,Defensive rebound by D. Murray,,77,90
417,4,1:12.0,D. Murray makes 2-pt layup from 1 ft,,79,90
418,4,1:02.0,,J. Hart makes 3-pt jump shot from 25 ft (assist by L. Nance),79,93
419,4,0:48.0,Shooting foul by T. Ennis (drawn by D. Bertāns),,79,93
420,4,0:48.0,D. Bertāns makes free throw 1 of 2,,80,93
421,4,0:48.0,D. Bertāns makes free throw 2 of 2,,81,93
422,4,0:28.0,,K. Kuzma misses 3-pt jump shot from 26 ft,81,93
423,4,0:25.0,Defensive rebound by D. Murray,,81,93
424,4,0:19.0,D. Murray misses 2-pt layup from 2 ft,,81,93
425,4,0:17.0,Offensive rebound by M. Costello,,81,93
426,4,0:17.0,M. Costello misses 2-pt layup at rim,,81,93
427,4,0:15.0,,Defensive rebound by J. Hart,81,93
