,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SAN ANTONIO_ACTION,MINNESOTA_SCORE,SAN ANTONIO_SCORE
383,4,6:01.0,J. Crawford makes 2-pt hook shot from 2 ft,,90,91
384,4,5:43.0,,P. Gasol misses 3-pt jump shot from 24 ft,90,91
385,4,5:43.0,Defensive rebound by J. Butler,,90,91
386,4,5:22.0,N. Bjelica misses 2-pt jump shot from 9 ft,,90,91
387,4,5:19.0,,Defensive rebound by P. Gasol,90,91
388,4,5:14.0,,Turnover by P. Gasol (bad pass),90,91
389,4,5:02.0,J. Butler makes 2-pt jump shot from 18 ft,,92,91
390,4,4:50.0,,D. Murray makes 2-pt jump shot from 9 ft,92,93
391,4,4:35.0,Turnover by J. Butler (turnover),,92,93
392,4,4:35.0,,Personal foul by J. Butler (drawn by D. Green),92,93
393,4,4:35.0,,R. Gay enters the game for K. Anderson,92,93
394,4,4:35.0,,P. Mills enters the game for D. Murray,92,93
395,4,4:35.0,,M. Ginóbili enters the game for P. Gasol,92,93
396,4,4:35.0,A. Wiggins enters the game for N. Bjelica,,92,93
397,4,4:14.0,,D. Green misses 2-pt layup from 3 ft,92,93
398,4,4:14.0,Defensive rebound by Team,,92,93
399,4,4:00.0,K. Towns misses 3-pt jump shot from 26 ft,,92,93
400,4,4:00.0,,Defensive rebound by R. Gay,92,93
401,4,3:50.0,,R. Gay makes 2-pt jump shot from 8 ft,92,95
402,4,3:47.0,Minnesota full timeout,,92,95
403,4,3:29.0,Turnover by J. Crawford (bad pass; steal by D. Green),,92,95
404,4,3:12.0,,D. Green makes 3-pt jump shot from 22 ft (assist by R. Gay),92,98
405,4,3:10.0,Minnesota full timeout,,92,98
406,4,2:54.0,J. Butler misses 2-pt jump shot from 2 ft,,92,98
407,4,2:50.0,Offensive rebound by A. Wiggins,,92,98
408,4,2:47.0,J. Butler misses 3-pt jump shot from 23 ft,,92,98
409,4,2:47.0,,Defensive rebound by R. Gay,92,98
410,4,2:29.0,Offensive charge foul by L. Aldridge (drawn by J. Butler),,92,98
411,4,2:29.0,,Turnover by L. Aldridge (offensive foul),92,98
412,4,2:12.0,T. Jones misses 2-pt jump shot from 13 ft,,92,98
413,4,2:09.0,,Defensive rebound by D. Green,92,98
414,4,1:52.0,,Personal foul by K. Towns (drawn by M. Ginóbili),92,98
415,4,1:42.0,,L. Aldridge makes 2-pt dunk at rim (assist by M. Ginóbili),92,100
416,4,1:42.0,Minnesota full timeout,,92,100
417,4,1:37.0,Shooting foul by R. Gay (drawn by A. Wiggins),,92,100
418,4,1:37.0,A. Wiggins makes free throw 1 of 2,,93,100
419,4,1:37.0,A. Wiggins misses free throw 2 of 2,,93,100
420,4,1:34.0,,Defensive rebound by L. Aldridge,93,100
421,4,1:17.0,,L. Aldridge misses 2-pt layup from 1 ft (block by K. Towns),93,100
422,4,1:15.0,,Offensive rebound by R. Gay,93,100
423,4,1:15.0,,Shooting foul by K. Towns (drawn by R. Gay),93,100
424,4,1:15.0,,R. Gay makes free throw 1 of 2,93,101
425,4,1:15.0,,R. Gay makes free throw 2 of 2,93,102
426,4,1:09.0,A. Wiggins makes 2-pt layup from 1 ft,,95,102
427,4,0:46.0,,D. Green makes 3-pt jump shot from 24 ft (assist by R. Gay),95,105
428,4,0:42.0,A. Wiggins misses 3-pt jump shot from 27 ft,,95,105
429,4,0:42.0,Offensive rebound by J. Crawford,,95,105
430,4,0:35.0,K. Towns makes 2-pt jump shot from 5 ft (assist by J. Crawford),,97,105
431,4,0:13.0,,P. Mills misses 2-pt jump shot from 14 ft,97,105
432,4,0:13.0,,Offensive rebound by L. Aldridge,97,105
433,4,0:10.0,,L. Aldridge makes 2-pt jump shot from 8 ft,97,107
434,4,0:10.0,Minnesota full timeout,,97,107
435,4,0:10.0,,D. White enters the game for L. Aldridge,97,107
436,4,0:10.0,,B. Paul enters the game for D. Green,97,107
437,4,0:10.0,,D. Bertāns enters the game for R. Gay,97,107
438,4,0:10.0,,J. Lauvergne enters the game for P. Mills,97,107
439,4,0:10.0,,B. Forbes enters the game for M. Ginóbili,97,107
440,4,0:06.0,K. Towns makes 2-pt dunk from 1 ft,,99,107
