,QUARTER,TIME_REMAINING,ATLANTA_ACTION,PHILADELPHIA_ACTION,ATLANTA_SCORE,PHILADELPHIA_SCORE
378,3,1:32.0,Defensive rebound by J. Collins,,88,89
379,3,1:17.0,T. Prince misses 2-pt layup from 4 ft (block by J. Embiid),,88,89
380,3,1:17.0,Offensive rebound by Team,,88,89
381,3,1:11.0,L. Babbitt misses 3-pt jump shot from 26 ft,,88,89
382,3,1:07.0,Offensive rebound by J. Collins,,88,89
383,3,1:00.0,T. Prince makes 3-pt jump shot from 25 ft (assist by J. Collins),,91,89
384,3,0:50.0,,J. Redick misses 2-pt jump shot from 19 ft,91,89
385,3,0:46.0,Defensive rebound by T. Prince,,91,89
386,3,0:39.0,L. Babbitt misses 2-pt layup from 5 ft (block by J. Embiid),,91,89
387,3,0:38.0,Offensive rebound by J. Collins,,91,89
388,3,0:34.0,L. Babbitt misses 2-pt jump shot from 15 ft,,91,89
389,3,0:32.0,,Defensive rebound by T. Luwawu-Cabarrot,91,89
390,3,0:27.0,,Shooting foul by T. Prince (drawn by D. Šarić),91,89
391,3,0:27.0,,D. Šarić makes free throw 1 of 2,91,90
392,3,0:27.0,,D. Šarić makes free throw 2 of 2,91,91
393,3,0:07.0,J. Collins makes 2-pt dunk at rim (assist by I. Taylor),,93,91
394,3,0:01.0,,T. McConnell makes 2-pt layup from 4 ft,93,93
395,3,0:01.0,J. Collins misses 3-pt jump shot from 74 ft,,93,93
396,3,0:01.0,Offensive rebound by Team,,93,93
397,4,11:43.0,I. Taylor misses 2-pt jump shot from 11 ft,,93,93
398,4,11:41.0,Offensive rebound by D. Dedmon,,93,93
399,4,11:35.0,Turnover by D. Dedmon (bad pass; steal by B. Simmons),,93,93
400,4,11:28.0,,B. Simmons misses 2-pt layup from 4 ft,93,93
401,4,11:26.0,Defensive rebound by D. Dedmon,,93,93
402,4,11:25.0,D. Dedmon misses 2-pt jump shot from 7 ft,,93,93
403,4,11:22.0,,Defensive rebound by D. Šarić,93,93
404,4,11:05.0,,B. Simmons misses 2-pt jump shot from 10 ft,93,93
405,4,11:05.0,Defensive rebound by I. Taylor,,93,93
406,4,10:59.0,I. Taylor misses 2-pt layup from 6 ft (block by J. Bayless),,93,93
407,4,10:59.0,M. Muscala enters the game for L. Babbitt,,93,93
408,4,10:55.0,,Offensive rebound by Team,93,93
409,4,10:48.0,,J. Bayless makes 2-pt layup from 3 ft (assist by B. Simmons),93,95
410,4,10:38.0,M. Belinelli misses 2-pt jump shot from 20 ft,,93,95
411,4,10:35.0,,Defensive rebound by J. Embiid,93,95
412,4,10:30.0,,Personal foul by D. Dedmon (drawn by J. Embiid),93,95
413,4,10:30.0,K. Bazemore enters the game for M. Belinelli,,93,95
414,4,10:21.0,,D. Šarić misses 3-pt jump shot from 27 ft,93,95
415,4,10:17.0,Defensive rebound by T. Prince,,93,95
416,4,10:09.0,I. Taylor misses 2-pt jump shot from 8 ft,,93,95
417,4,10:09.0,,Defensive rebound by J. Bayless,93,95
418,4,10:01.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,93,95
419,4,10:01.0,Defensive rebound by D. Dedmon,,93,95
420,4,9:48.0,Turnover by K. Bazemore (bad pass; steal by J. Embiid),,93,95
421,4,9:42.0,,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft,93,95
422,4,9:38.0,Defensive rebound by M. Muscala,,93,95
423,4,9:19.0,D. Dedmon misses 2-pt jump shot from 15 ft,,93,95
424,4,9:16.0,,Defensive rebound by J. Embiid,93,95
425,4,9:04.0,,Philadelphia full timeout,93,95
426,4,9:04.0,,A. Johnson enters the game for T. Luwawu-Cabarrot,93,95
427,4,9:04.0,,R. Covington enters the game for D. Šarić,93,95
428,4,9:04.0,,T. McConnell enters the game for J. Embiid,93,95
429,4,9:04.0,D. Schröder enters the game for I. Taylor,,93,95
430,4,9:04.0,L. Babbitt enters the game for D. Dedmon,,93,95
431,4,8:58.0,,T. McConnell makes 2-pt jump shot from 14 ft (assist by A. Johnson),93,97
432,4,8:44.0,T. Prince misses 2-pt jump shot from 4 ft,,93,97
433,4,8:39.0,,Defensive rebound by B. Simmons,93,97
434,4,8:28.0,,T. McConnell misses 2-pt jump shot from 12 ft,93,97
435,4,8:25.0,Defensive rebound by D. Schröder,,93,97
436,4,8:22.0,K. Bazemore misses 3-pt jump shot from 25 ft,,93,97
437,4,8:17.0,,Defensive rebound by T. McConnell,93,97
438,4,8:11.0,,Personal foul by D. Schröder (drawn by T. McConnell),93,97
439,4,8:11.0,J. Collins enters the game for M. Muscala,,93,97
440,4,8:05.0,,Shooting foul by J. Collins (drawn by B. Simmons),93,97
441,4,8:05.0,M. Muscala enters the game for J. Collins,,93,97
442,4,8:05.0,,B. Simmons misses free throw 1 of 2,93,97
443,4,8:05.0,,Offensive rebound by Team,93,97
444,4,8:05.0,,B. Simmons makes free throw 2 of 2,93,98
445,4,7:57.0,K. Bazemore misses 3-pt jump shot from 24 ft,,93,98
446,4,7:52.0,,Defensive rebound by B. Simmons,93,98
447,4,7:45.0,,T. McConnell misses 2-pt jump shot from 10 ft,93,98
448,4,7:43.0,Defensive rebound by M. Muscala,,93,98
449,4,7:33.0,L. Babbitt misses 3-pt jump shot from 27 ft,,93,98
450,4,7:30.0,,Defensive rebound by A. Johnson,93,98
451,4,7:24.0,,Turnover by B. Simmons (bad pass; steal by T. Prince),93,98
452,4,7:07.0,Turnover by L. Babbitt (step out of bounds),,93,98
453,4,6:57.0,,B. Simmons misses 2-pt layup from 5 ft,93,98
454,4,6:55.0,,Offensive rebound by A. Johnson,93,98
455,4,6:55.0,,A. Johnson misses 2-pt layup from 3 ft,93,98
456,4,6:55.0,,Offensive rebound by Team,93,98
457,4,6:55.0,,J. Embiid enters the game for A. Johnson,93,98
458,4,6:55.0,,J. Redick enters the game for B. Simmons,93,98
459,4,6:55.0,M. Belinelli enters the game for L. Babbitt,,93,98
460,4,6:45.0,,R. Covington misses 2-pt layup from 4 ft,93,98
461,4,6:42.0,Defensive rebound by M. Muscala,,93,98
462,4,6:39.0,Shooting foul by J. Bayless (drawn by K. Bazemore),,93,98
463,4,6:39.0,K. Bazemore makes free throw 1 of 2,,94,98
464,4,6:39.0,K. Bazemore misses free throw 2 of 2,,94,98
465,4,6:37.0,,Defensive rebound by R. Covington,94,98
466,4,6:26.0,,J. Embiid misses 2-pt dunk from 1 ft,94,98
467,4,6:26.0,Defensive rebound by Team,,94,98
468,4,6:16.0,K. Bazemore misses 2-pt layup from 3 ft,,94,98
469,4,6:13.0,,Defensive rebound by J. Embiid,94,98
470,4,6:09.0,,J. Embiid makes 2-pt layup from 3 ft (assist by T. McConnell),94,100
471,4,6:02.0,Personal foul by T. McConnell (drawn by D. Schröder),,94,100
472,4,5:59.0,Personal foul by J. Redick (drawn by M. Belinelli),,94,100
473,4,5:50.0,Personal foul by T. McConnell (drawn by D. Schröder),,94,100
474,4,5:36.0,M. Muscala makes 2-pt layup from 2 ft (assist by D. Schröder),,96,100
475,4,5:19.0,,J. Bayless makes 3-pt jump shot from 22 ft (assist by J. Embiid),96,103
476,4,4:59.0,Offensive foul by M. Muscala (drawn by J. Bayless),,96,103
477,4,4:59.0,Turnover by M. Muscala (offensive foul),,96,103
478,4,4:59.0,,Philadelphia full timeout,96,103
479,4,4:59.0,,B. Simmons enters the game for T. McConnell,96,103
480,4,4:59.0,D. Dedmon enters the game for M. Muscala,,96,103
481,4,4:46.0,,B. Simmons makes 2-pt layup at rim,96,105
482,4,4:35.0,Personal foul by R. Covington (drawn by M. Belinelli),,96,105
483,4,4:35.0,M. Belinelli makes free throw 1 of 2,,97,105
484,4,4:35.0,M. Belinelli makes free throw 2 of 2,,98,105
485,4,4:27.0,,J. Embiid makes 2-pt dunk at rim (assist by B. Simmons),98,107
486,4,4:27.0,,Shooting foul by T. Prince (drawn by J. Embiid),98,107
487,4,4:27.0,,J. Embiid makes free throw 1 of 1,98,108
488,4,4:20.0,M. Belinelli misses 3-pt jump shot from 23 ft,,98,108
489,4,4:16.0,,Defensive rebound by B. Simmons,98,108
490,4,4:04.0,,J. Embiid misses 3-pt jump shot from 25 ft,98,108
491,4,4:01.0,Defensive rebound by Team,,98,108
492,4,3:41.0,M. Belinelli misses 2-pt layup from 3 ft,,98,108
493,4,3:39.0,,Defensive rebound by J. Embiid,98,108
494,4,3:24.0,,J. Redick misses 3-pt jump shot from 27 ft,98,108
495,4,3:20.0,Defensive rebound by T. Prince,,98,108
496,4,3:05.0,Turnover by D. Dedmon (offensive goaltending),,98,108
497,4,2:54.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by B. Simmons),98,111
498,4,2:39.0,Shooting foul by J. Embiid (drawn by T. Prince),,98,111
499,4,2:39.0,T. Prince makes free throw 1 of 2,,99,111
500,4,2:39.0,L. Babbitt enters the game for K. Bazemore,,99,111
501,4,2:39.0,T. Prince makes free throw 2 of 2,,100,111
502,4,2:26.0,,R. Covington misses 3-pt jump shot from 26 ft,100,111
503,4,2:22.0,Defensive rebound by D. Dedmon,,100,111
504,4,2:17.0,D. Schröder makes 3-pt jump shot from 25 ft,,103,111
505,4,2:01.0,,J. Embiid misses 2-pt jump shot from 16 ft,103,111
506,4,2:01.0,,Offensive rebound by B. Simmons,103,111
507,4,1:49.0,,J. Embiid makes 2-pt dunk at rim (assist by J. Bayless),103,113
508,4,1:42.0,D. Schröder makes 2-pt layup from 1 ft,,105,113
509,4,1:27.0,,J. Embiid makes 2-pt layup from 1 ft,105,115
510,4,1:22.0,Turnover by L. Babbitt (step out of bounds),,105,115
511,4,1:22.0,,Philadelphia full timeout,105,115
512,4,1:22.0,M. Muscala enters the game for D. Dedmon,,105,115
513,4,1:15.0,,B. Simmons makes 2-pt dunk from 1 ft,105,117
514,4,1:09.0,L. Babbitt makes 2-pt jump shot from 9 ft (assist by D. Schröder),,107,117
515,4,1:01.0,,J. Embiid makes 2-pt layup from 3 ft (assist by B. Simmons),107,119
516,4,0:57.0,D. Schröder misses 2-pt jump shot from 20 ft,,107,119
517,4,0:53.0,,Defensive rebound by J. Embiid,107,119
518,4,0:50.0,,T. Luwawu-Cabarrot enters the game for J. Embiid,107,119
519,4,0:50.0,I. Taylor enters the game for M. Belinelli,,107,119
520,4,0:50.0,T. Dorsey enters the game for T. Prince,,107,119
521,4,0:50.0,N. Brussino enters the game for D. Schröder,,107,119
522,4,0:38.0,,R. Covington misses 3-pt jump shot from 27 ft,107,119
523,4,0:34.0,Defensive rebound by N. Brussino,,107,119
524,4,0:24.0,T. Dorsey misses 3-pt jump shot from 24 ft,,107,119
525,4,0:22.0,,Defensive rebound by Team,107,119
526,4,0:22.0,Loose ball foul by M. Muscala (drawn by T. Luwawu-Cabarrot),,107,119
527,4,0:22.0,,T. Luwawu-Cabarrot misses free throw 1 of 2,107,119
528,4,0:22.0,,Offensive rebound by Team,107,119
529,4,0:22.0,,T. Luwawu-Cabarrot misses free throw 2 of 2,107,119
530,4,0:20.0,Defensive rebound by L. Babbitt,,107,119
531,4,0:12.0,L. Babbitt makes 2-pt jump shot from 15 ft (assist by T. Dorsey),,109,119
