,QUARTER,TIME_REMAINING,CHICAGO_ACTION,NEW YORK_ACTION,CHICAGO_SCORE,NEW YORK_SCORE
384,4,8:12.0,J. Grant misses 2-pt layup from 1 ft (block by K. O'Quinn),,75,90
385,4,8:10.0,,Defensive rebound by I. Hicks,75,90
386,4,8:07.0,,T. Burke makes 2-pt layup at rim (assist by F. Ntilikina),75,92
387,4,8:07.0,,Shooting foul by B. Portis (drawn by T. Burke),75,92
388,4,8:07.0,,Technical foul by K. O'Quinn,75,92
389,4,8:07.0,,D. Dotson enters the game for T. Williams,75,92
390,4,8:07.0,A. Blakeney makes technical free throw,,76,92
391,4,8:07.0,,T. Burke makes free throw 1 of 1,76,93
392,4,8:00.0,A. Blakeney makes 3-pt jump shot from 25 ft (assist by N. Vonleh),,79,93
393,4,7:42.0,,F. Ntilikina misses 3-pt jump shot from 24 ft,79,93
394,4,7:40.0,Defensive rebound by A. Blakeney,,79,93
395,4,7:23.0,D. Valentine misses 3-pt jump shot from 22 ft,,79,93
396,4,7:21.0,Offensive rebound by B. Portis,,79,93
397,4,7:17.0,D. Valentine makes 2-pt layup from 2 ft (assist by B. Portis),,81,93
398,4,7:05.0,,D. Dotson misses 2-pt layup from 2 ft (block by D. Valentine),81,93
399,4,7:03.0,Defensive rebound by N. Vonleh,,81,93
400,4,6:59.0,,Technical foul by K. O'Quinn,81,93
401,4,6:59.0,,New York full timeout,81,93
402,4,6:59.0,C. Felício enters the game for J. Grant,,81,93
403,4,6:59.0,P. Zipser enters the game for B. Portis,,81,93
404,4,6:59.0,C. Payne enters the game for D. Valentine,,81,93
405,4,6:59.0,A. Blakeney makes flagrant free throw 1 of 2,,82,93
406,4,6:59.0,A. Blakeney makes flagrant free throw 2 of 2,,83,93
407,4,6:42.0,C. Felício misses 2-pt jump shot from 12 ft,,83,93
408,4,6:40.0,,Defensive rebound by D. Dotson,83,93
409,4,6:30.0,,T. Burke misses 3-pt jump shot from 25 ft,83,93
410,4,6:27.0,Defensive rebound by N. Vonleh,,83,93
411,4,6:12.0,A. Blakeney misses 2-pt jump shot from 15 ft,,83,93
412,4,6:08.0,,Defensive rebound by K. O'Quinn,83,93
413,4,5:56.0,,Personal foul by P. Zipser (drawn by D. Dotson),83,93
414,4,5:49.0,,K. O'Quinn makes 2-pt hook shot from 8 ft,83,95
415,4,5:37.0,N. Vonleh misses 2-pt jump shot from 10 ft,,83,95
416,4,5:35.0,,Defensive rebound by K. O'Quinn,83,95
417,4,5:24.0,,I. Hicks makes 2-pt jump shot from 10 ft (assist by F. Ntilikina),83,97
418,4,5:21.0,Chicago full timeout,,83,97
419,4,4:58.0,C. Felício makes 2-pt dunk at rim (assist by C. Payne),,85,97
420,4,4:43.0,,D. Dotson makes 3-pt jump shot from 26 ft (assist by T. Burke),85,100
421,4,4:31.0,C. Payne misses 3-pt jump shot from 25 ft,,85,100
422,4,4:29.0,Offensive rebound by N. Vonleh,,85,100
423,4,4:23.0,N. Vonleh misses 2-pt layup from 6 ft,,85,100
424,4,4:21.0,,Defensive rebound by D. Dotson,85,100
425,4,4:07.0,,I. Hicks misses 3-pt jump shot from 25 ft,85,100
426,4,4:05.0,Defensive rebound by C. Felício,,85,100
427,4,3:54.0,Personal foul by I. Hicks (drawn by N. Vonleh),,85,100
428,4,3:54.0,,L. Kornet enters the game for I. Hicks,85,100
429,4,3:54.0,N. Vonleh misses free throw 1 of 2,,85,100
430,4,3:54.0,Offensive rebound by Team,,85,100
431,4,3:54.0,N. Vonleh misses free throw 2 of 2,,85,100
432,4,3:53.0,,Defensive rebound by K. O'Quinn,85,100
433,4,3:38.0,,L. Kornet makes 2-pt layup at rim (assist by D. Dotson),85,102
434,4,3:28.0,Turnover by C. Payne (bad pass; steal by F. Ntilikina),,85,102
435,4,3:23.0,,L. Kornet makes 2-pt dunk at rim (assist by D. Dotson),85,104
436,4,3:10.0,A. Blakeney misses 3-pt jump shot from 25 ft,,85,104
437,4,3:08.0,,Defensive rebound by K. O'Quinn,85,104
438,4,2:58.0,,D. Dotson misses 2-pt jump shot from 21 ft,85,104
439,4,2:56.0,Defensive rebound by A. Blakeney,,85,104
440,4,2:44.0,Personal foul by L. Kornet (drawn by P. Zipser),,85,104
441,4,2:44.0,,T. Williams enters the game for K. O'Quinn,85,104
442,4,2:44.0,P. Zipser makes free throw 1 of 2,,86,104
443,4,2:44.0,P. Zipser misses free throw 2 of 2,,86,104
444,4,2:41.0,Offensive rebound by N. Vonleh,,86,104
445,4,2:39.0,P. Zipser misses 3-pt jump shot from 26 ft,,86,104
446,4,2:37.0,Offensive rebound by N. Vonleh,,86,104
447,4,2:37.0,N. Vonleh makes 2-pt dunk at rim,,88,104
448,4,2:11.0,,F. Ntilikina misses 3-pt jump shot from 22 ft,88,104
449,4,2:09.0,,Offensive rebound by L. Kornet,88,104
450,4,1:54.0,,T. Williams makes 2-pt layup at rim (assist by T. Burke),88,106
451,4,1:42.0,C. Felício misses 2-pt layup from 2 ft,,88,106
452,4,1:40.0,,Defensive rebound by D. Dotson,88,106
453,4,1:36.0,,T. Williams misses 2-pt layup at rim,88,106
454,4,1:35.0,,Offensive rebound by D. Dotson,88,106
455,4,1:34.0,,D. Dotson misses 2-pt layup at rim,88,106
456,4,1:32.0,Defensive rebound by P. Zipser,,88,106
457,4,1:26.0,A. Blakeney misses 2-pt jump shot from 6 ft,,88,106
458,4,1:24.0,,Defensive rebound by D. Dotson,88,106
459,4,1:20.0,,Shooting foul by C. Payne (drawn by D. Dotson),88,106
460,4,1:20.0,,D. Dotson makes free throw 1 of 2,88,107
461,4,1:20.0,,D. Dotson makes free throw 2 of 2,88,108
462,4,1:08.0,C. Payne misses 2-pt layup from 2 ft (block by L. Kornet),,88,108
463,4,1:07.0,Offensive rebound by C. Felício,,88,108
464,4,1:06.0,C. Felício makes 2-pt layup at rim,,90,108
465,4,0:46.0,,T. Burke misses 3-pt jump shot from 26 ft (block by C. Payne),90,108
466,4,0:44.0,Defensive rebound by N. Vonleh,,90,108
467,4,0:38.0,N. Vonleh misses 2-pt jump shot from 9 ft,,90,108
468,4,0:37.0,,Defensive rebound by T. Williams,90,108
469,4,0:35.0,,Turnover by T. Williams (step out of bounds),90,108
470,4,0:33.0,P. Zipser misses 2-pt layup from 3 ft (block by T. Williams),,90,108
471,4,0:32.0,Offensive rebound by P. Zipser,,90,108
472,4,0:32.0,Shooting foul by L. Kornet (drawn by P. Zipser),,90,108
473,4,0:32.0,P. Zipser makes free throw 1 of 2,,91,108
474,4,0:32.0,P. Zipser makes free throw 2 of 2,,92,108
475,4,0:12.0,,L. Kornet makes 2-pt dunk at rim (assist by D. Dotson),92,110
476,4,0:00.0,P. Zipser misses 3-pt jump shot from 26 ft,,92,110
477,4,0:00.0,Offensive rebound by Team,,92,110
