,QUARTER,TIME_REMAINING,PHOENIX_ACTION,ATLANTA_ACTION,PHOENIX_SCORE,ATLANTA_SCORE
383,4,6:03.0,,Offensive rebound by Team,102,96
384,4,6:03.0,Loose ball foul by T. Warren (drawn by M. Muscala),,102,96
385,4,5:56.0,,M. Muscala makes 3-pt jump shot from 25 ft (assist by T. Dorsey),102,99
386,4,5:44.0,D. Booker misses 3-pt jump shot from 26 ft,,102,99
387,4,5:41.0,,Defensive rebound by J. Morris,102,99
388,4,5:30.0,,Shooting foul by D. Booker (drawn by T. Dorsey),102,99
389,4,5:30.0,,T. Dorsey makes free throw 1 of 2,102,100
390,4,5:30.0,J. Jackson enters the game for T. Daniels,,102,100
391,4,5:30.0,,T. Dorsey makes free throw 2 of 2,102,101
392,4,5:15.0,J. Jackson misses 3-pt jump shot from 22 ft,,102,101
393,4,5:13.0,,Defensive rebound by M. Plumlee,102,101
394,4,5:01.0,,M. Muscala makes 2-pt jump shot from 6 ft (assist by T. Dorsey),102,103
395,4,5:00.0,Phoenix full timeout,,102,103
396,4,5:00.0,,I. Taylor enters the game for J. Morris,102,103
397,4,4:40.0,E. Payton misses 2-pt jump shot from 17 ft,,102,103
398,4,4:38.0,,Defensive rebound by T. Dorsey,102,103
399,4,4:38.0,,Personal foul by E. Payton (drawn by T. Dorsey),102,103
400,4,4:28.0,,T. Prince misses 3-pt jump shot from 25 ft,102,103
401,4,4:24.0,Defensive rebound by T. Warren,,102,103
402,4,4:08.0,T. Warren misses 3-pt jump shot from 24 ft,,102,103
403,4,4:04.0,,Defensive rebound by I. Taylor,102,103
404,4,3:50.0,,M. Plumlee misses 2-pt layup from 2 ft,102,103
405,4,3:48.0,Defensive rebound by E. Payton,,102,103
406,4,3:43.0,Personal foul by T. Dorsey (drawn by E. Payton),,102,103
407,4,3:43.0,D. Bender enters the game for T. Chandler,,102,103
408,4,3:38.0,D. Booker misses 2-pt jump shot from 15 ft,,102,103
409,4,3:35.0,,Defensive rebound by T. Dorsey,102,103
410,4,3:26.0,,T. Prince makes 3-pt jump shot from 24 ft (assist by I. Taylor),102,106
411,4,3:14.0,Shooting foul by M. Muscala (drawn by D. Booker),,102,106
412,4,3:14.0,D. Booker makes free throw 1 of 2,,103,106
413,4,3:14.0,D. Booker misses free throw 2 of 2,,103,106
414,4,3:11.0,,Defensive rebound by M. Plumlee,103,106
415,4,3:03.0,,I. Taylor misses 2-pt layup from 1 ft,103,106
416,4,3:00.0,Defensive rebound by E. Payton,,103,106
417,4,2:57.0,T. Warren makes 2-pt layup from 1 ft (assist by E. Payton),,105,106
418,4,2:35.0,,I. Taylor misses 2-pt jump shot from 4 ft,105,106
419,4,2:30.0,Defensive rebound by D. Bender,,105,106
420,4,2:26.0,D. Booker misses 2-pt layup from 1 ft,,105,106
421,4,2:23.0,,Defensive rebound by T. Prince,105,106
422,4,2:20.0,,T. Prince makes 2-pt layup from 1 ft,105,108
423,4,2:14.0,J. Jackson makes 2-pt layup at rim (assist by E. Payton),,107,108
424,4,2:14.0,,Violation by T. Prince (def goaltending),107,108
425,4,2:14.0,,J. Morris enters the game for I. Taylor,107,108
426,4,2:14.0,S. Harrison enters the game for E. Payton,,107,108
427,4,2:02.0,,T. Prince makes 2-pt jump shot from 15 ft,107,110
428,4,1:48.0,D. Booker makes 3-pt jump shot from 25 ft (assist by D. Bender),,110,110
429,4,1:48.0,Shooting foul by T. Dorsey (drawn by D. Booker),,110,110
430,4,1:48.0,D. Booker misses free throw 1 of 1,,110,110
431,4,1:45.0,,Defensive rebound by M. Plumlee,110,110
432,4,1:38.0,,T. Dorsey misses 2-pt layup from 2 ft,110,110
433,4,1:34.0,Defensive rebound by S. Harrison,,110,110
434,4,1:22.0,D. Booker misses 2-pt jump shot from 17 ft,,110,110
435,4,1:22.0,,Defensive rebound by M. Plumlee,110,110
436,4,1:07.0,,T. Prince misses 2-pt jump shot from 9 ft,110,110
437,4,1:05.0,Defensive rebound by S. Harrison,,110,110
438,4,1:01.0,S. Harrison misses 2-pt layup from 1 ft,,110,110
439,4,1:01.0,Offensive rebound by Team,,110,110
440,4,0:54.0,J. Jackson misses 2-pt jump shot from 21 ft,,110,110
441,4,0:49.0,,Defensive rebound by M. Plumlee,110,110
442,4,0:36.0,,Turnover by T. Prince (out of bounds lost ball),110,110
443,4,0:20.0,T. Warren makes 2-pt layup from 1 ft (assist by D. Bender),,112,110
444,4,0:08.0,,T. Prince makes 3-pt jump shot from 25 ft,112,113
445,4,0:07.0,Phoenix full timeout,,112,113
446,4,0:07.0,T. Chandler enters the game for S. Harrison,,112,113
447,4,0:00.0,D. Booker misses 2-pt jump shot from 14 ft,,112,113
448,4,0:00.0,Offensive rebound by Team,,112,113
