,QUARTER,TIME_REMAINING,TORONTO_ACTION,WASHINGTON_ACTION,TORONTO_SCORE,WASHINGTON_SCORE
385,4,3:49.0,,T. Lawson enters the game for M. Gortat,96,88
386,4,3:49.0,P. Siakam misses free throw 1 of 1,,96,88
387,4,3:49.0,,Defensive rebound by B. Beal,96,88
388,4,3:35.0,,M. Morris makes 2-pt layup from 2 ft (assist by J. Wall),96,90
389,4,3:31.0,Toronto full timeout,,96,90
390,4,3:31.0,D. DeRozan enters the game for F. VanVleet,,96,90
391,4,3:12.0,Personal foul by M. Morris (drawn by K. Lowry),,96,90
392,4,3:12.0,K. Lowry makes free throw 1 of 2,,97,90
393,4,3:12.0,K. Lowry makes free throw 2 of 2,,98,90
394,4,2:57.0,,J. Wall misses 3-pt jump shot from 26 ft,98,90
395,4,2:54.0,Defensive rebound by K. Lowry,,98,90
396,4,2:38.0,K. Lowry misses 3-pt jump shot from 25 ft,,98,90
397,4,2:34.0,,Defensive rebound by T. Lawson,98,90
398,4,2:34.0,,Personal foul by J. Valančiūnas (drawn by T. Lawson),98,90
399,4,2:25.0,,Turnover by B. Beal (bad pass; steal by D. Wright),98,90
400,4,2:13.0,P. Siakam misses 2-pt layup at rim,,98,90
401,4,2:10.0,Offensive rebound by K. Lowry,,98,90
402,4,1:55.0,K. Lowry makes 2-pt layup from 1 ft,,100,90
403,4,1:47.0,,J. Wall misses 2-pt layup from 2 ft,100,90
404,4,1:47.0,Defensive rebound by J. Valančiūnas,,100,90
405,4,1:39.0,Toronto full timeout,,100,90
406,4,1:26.0,D. DeRozan misses 3-pt jump shot from 27 ft,,100,90
407,4,1:22.0,Offensive rebound by P. Siakam,,100,90
408,4,1:02.0,D. DeRozan misses 3-pt jump shot from 28 ft,,100,90
409,4,0:58.0,Offensive rebound by J. Valančiūnas,,100,90
410,4,0:45.0,Shooting foul by B. Beal (drawn by D. DeRozan),,100,90
411,4,0:45.0,D. DeRozan makes free throw 1 of 2,,101,90
412,4,0:45.0,D. DeRozan makes free throw 2 of 2,,102,90
413,4,0:34.0,,T. Lawson makes 2-pt jump shot from 10 ft,102,92
414,4,0:10.0,D. DeRozan misses 2-pt jump shot from 10 ft,,102,92
415,4,0:08.0,,Defensive rebound by M. Morris,102,92
416,4,0:01.0,,K. Oubre misses 2-pt layup from 4 ft (block by D. Wright),102,92
417,4,0:01.0,Defensive rebound by K. Lowry,,102,92
