,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,PHILADELPHIA_ACTION,BROOKLYN_SCORE,PHILADELPHIA_SCORE
375,4,7:25.0,Turnover by D. Cunningham (bad pass),,79,103
376,4,7:25.0,,R. Holmes enters the game for A. Johnson,79,103
377,4,7:10.0,,Shooting foul by M. Doyle (drawn by J. Anderson),79,103
378,4,7:10.0,,J. Anderson makes free throw 1 of 2,79,104
379,4,7:10.0,,J. Anderson makes free throw 2 of 2,79,105
380,4,6:51.0,J. Harris makes 2-pt layup from 2 ft,,81,105
381,4,6:51.0,Shooting foul by R. Covington (drawn by J. Harris),,81,105
382,4,6:51.0,J. Harris misses free throw 1 of 1,,81,105
383,4,6:51.0,,Defensive rebound by J. Anderson,81,105
384,4,6:38.0,,M. Belinelli misses 3-pt jump shot from 24 ft,81,105
385,4,6:36.0,Defensive rebound by J. Okafor,,81,105
386,4,6:36.0,Q. Acy enters the game for D. Cunningham,,81,105
387,4,6:36.0,,Philadelphia full timeout,81,105
388,4,6:36.0,,M. Fultz enters the game for R. Covington,81,105
389,4,6:36.0,S. Dinwiddie enters the game for J. Harris,,81,105
390,4,6:36.0,N. Stauskas enters the game for C. LeVert,,81,105
391,4,6:14.0,J. Okafor makes 2-pt jump shot from 8 ft,,83,105
392,4,5:59.0,,R. Holmes misses 2-pt jump shot from 10 ft,83,105
393,4,5:56.0,Defensive rebound by J. Okafor,,83,105
394,4,5:38.0,J. Okafor misses 2-pt hook shot from 5 ft (block by J. Anderson),,83,105
395,4,5:34.0,,Defensive rebound by M. Belinelli,83,105
396,4,5:29.0,,Philadelphia full timeout,83,105
397,4,5:29.0,,F. Korkmaz enters the game for M. Belinelli,83,105
398,4,5:18.0,,R. Holmes misses 2-pt jump shot from 11 ft,83,105
399,4,5:16.0,Defensive rebound by J. Okafor,,83,105
400,4,4:57.0,Shooting foul by F. Korkmaz (drawn by S. Dinwiddie),,83,105
401,4,4:57.0,S. Dinwiddie makes free throw 1 of 2,,84,105
402,4,4:57.0,S. Dinwiddie makes free throw 2 of 2,,85,105
403,4,4:45.0,,M. Fultz misses 2-pt jump shot from 14 ft,85,105
404,4,4:43.0,Defensive rebound by N. Stauskas,,85,105
405,4,4:29.0,N. Stauskas misses 2-pt jump shot from 12 ft,,85,105
406,4,4:27.0,,Defensive rebound by F. Korkmaz,85,105
407,4,4:21.0,,T. McConnell makes 2-pt jump shot from 7 ft,85,107
408,4,4:12.0,Brooklyn full timeout,,85,107
409,4,4:00.0,Shooting foul by M. Fultz (drawn by S. Dinwiddie),,85,107
410,4,4:00.0,S. Dinwiddie makes free throw 1 of 3,,86,107
411,4,4:00.0,S. Dinwiddie misses free throw 2 of 3,,86,107
412,4,4:00.0,Offensive rebound by Team,,86,107
413,4,4:00.0,S. Dinwiddie makes free throw 3 of 3,,87,107
414,4,3:49.0,,J. Anderson makes 2-pt layup from 2 ft,87,109
415,4,3:29.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,87,109
416,4,3:27.0,,Defensive rebound by R. Holmes,87,109
417,4,3:17.0,,Turnover by T. McConnell (bad pass; steal by M. Doyle),87,109
418,4,3:12.0,M. Doyle misses 2-pt layup from 3 ft (block by R. Holmes),,87,109
419,4,3:09.0,,Defensive rebound by F. Korkmaz,87,109
420,4,3:03.0,,J. Anderson misses 2-pt layup from 4 ft,87,109
421,4,3:03.0,,Offensive rebound by Team,87,109
422,4,3:03.0,Loose ball foul by M. Doyle (drawn by R. Holmes),,87,109
423,4,2:54.0,,J. Anderson misses 2-pt jump shot from 10 ft,87,109
424,4,2:51.0,Defensive rebound by M. Doyle,,87,109
425,4,2:37.0,Personal foul by F. Korkmaz (drawn by M. Doyle),,87,109
426,4,2:37.0,M. Doyle misses free throw 1 of 2,,87,109
427,4,2:37.0,Offensive rebound by Team,,87,109
428,4,2:37.0,,D. Jackson enters the game for T. McConnell,87,109
429,4,2:37.0,M. Doyle misses free throw 2 of 2,,87,109
430,4,2:35.0,,Defensive rebound by J. Anderson,87,109
431,4,2:21.0,,F. Korkmaz makes 3-pt jump shot from 26 ft (assist by R. Holmes),87,112
432,4,2:08.0,M. Doyle misses 2-pt layup from 3 ft (block by M. Fultz),,87,112
433,4,2:04.0,,Defensive rebound by J. Anderson,87,112
434,4,2:02.0,,R. Holmes makes 2-pt dunk at rim (assist by J. Anderson),87,114
435,4,2:02.0,Brooklyn full timeout,,87,114
436,4,1:50.0,N. Stauskas misses 2-pt jump shot from 15 ft,,87,114
437,4,1:47.0,,Defensive rebound by J. Anderson,87,114
438,4,1:41.0,,M. Fultz makes 2-pt layup from 2 ft (assist by D. Jackson),87,116
439,4,1:29.0,J. Okafor makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,89,116
440,4,1:16.0,,Shooting foul by Q. Acy (drawn by J. Anderson),89,116
441,4,1:16.0,,J. Anderson misses free throw 1 of 2,89,116
442,4,1:16.0,,Offensive rebound by Team,89,116
443,4,1:16.0,,J. Anderson makes free throw 2 of 2,89,117
444,4,0:54.0,Turnover by S. Dinwiddie (bad pass; steal by F. Korkmaz),,89,117
445,4,0:51.0,,F. Korkmaz makes 2-pt layup from 2 ft,89,119
446,4,0:34.0,J. Okafor makes 3-pt jump shot from 22 ft,,92,119
447,4,0:18.0,,J. Anderson makes 2-pt dunk at rim (assist by M. Fultz),92,121
448,4,0:10.0,S. Dinwiddie makes 3-pt jump shot from 30 ft,,95,121
