,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,NEW YORK_ACTION,MILWAUKEE_SCORE,NEW YORK_SCORE
377,4,7:37.0,,Turnover by E. Freedom (lost ball; steal by J. Terry),86,69
378,4,7:22.0,G. Antetokounmpo misses 2-pt jump shot from 15 ft,,86,69
379,4,7:20.0,,Defensive rebound by M. Beasley,86,69
380,4,7:09.0,,M. Beasley makes 2-pt jump shot from 22 ft (assist by C. Lee),86,71
381,4,7:09.0,Personal foul by E. Freedom (drawn by M. Plumlee),,86,71
382,4,6:56.0,K. Middleton misses 2-pt jump shot from 6 ft,,86,71
383,4,6:54.0,Offensive rebound by M. Plumlee,,86,71
384,4,6:54.0,S. Kilpatrick makes 3-pt jump shot from 22 ft (assist by M. Plumlee),,89,71
385,4,6:45.0,,T. Burke makes 2-pt jump shot from 22 ft,89,73
386,4,6:45.0,,Shooting foul by J. Terry (drawn by T. Burke),89,73
387,4,6:45.0,,T. Burke misses free throw 1 of 1,89,73
388,4,6:43.0,Defensive rebound by S. Kilpatrick,,89,73
389,4,6:23.0,Shooting foul by M. Beasley (drawn by S. Kilpatrick),,89,73
390,4,6:23.0,,D. Dotson enters the game for T. Hardaway,89,73
391,4,6:23.0,S. Kilpatrick makes free throw 1 of 3,,90,73
392,4,6:23.0,S. Kilpatrick makes free throw 2 of 3,,91,73
393,4,6:23.0,S. Kilpatrick makes free throw 3 of 3,,92,73
394,4,6:04.0,,D. Dotson makes 2-pt jump shot from 15 ft,92,75
395,4,5:51.0,J. Terry misses 3-pt jump shot from 26 ft,,92,75
396,4,5:49.0,,Defensive rebound by E. Freedom,92,75
397,4,5:39.0,,Turnover by E. Freedom (bad pass),92,75
398,4,5:35.0,S. Kilpatrick misses 3-pt jump shot from 23 ft,,92,75
399,4,5:34.0,,Defensive rebound by Team,92,75
400,4,5:34.0,Loose ball foul by M. Plumlee (drawn by E. Freedom),,92,75
401,4,5:34.0,S. Brown enters the game for G. Antetokounmpo,,92,75
402,4,5:23.0,,C. Lee makes 3-pt jump shot from 25 ft (assist by E. Freedom),92,78
403,4,4:56.0,S. Kilpatrick misses 2-pt layup from 3 ft,,92,78
404,4,4:54.0,,Defensive rebound by E. Freedom,92,78
405,4,4:50.0,,Turnover by E. Freedom (out of bounds lost ball),92,78
406,4,4:33.0,J. Terry makes 2-pt jump shot from 21 ft,,94,78
407,4,4:10.0,,C. Lee makes 2-pt jump shot from 20 ft,94,80
408,4,3:54.0,K. Middleton misses 2-pt jump shot from 10 ft,,94,80
409,4,3:52.0,,Defensive rebound by E. Freedom,94,80
410,4,3:46.0,,C. Lee misses 3-pt jump shot from 25 ft,94,80
411,4,3:43.0,Defensive rebound by S. Kilpatrick,,94,80
412,4,3:33.0,S. Kilpatrick misses 2-pt layup from 1 ft,,94,80
413,4,3:31.0,,Defensive rebound by T. Burke,94,80
414,4,3:23.0,,E. Freedom misses 2-pt jump shot from 9 ft,94,80
415,4,3:21.0,,Offensive rebound by M. Beasley,94,80
416,4,3:21.0,,M. Beasley makes 2-pt dunk at rim,94,82
417,4,3:21.0,Milwaukee full timeout,,94,82
418,4,3:21.0,E. Bledsoe enters the game for J. Terry,,94,82
419,4,3:21.0,T. Maker enters the game for M. Plumlee,,94,82
420,4,3:11.0,Personal foul by D. Dotson (drawn by E. Bledsoe),,94,82
421,4,3:11.0,E. Bledsoe makes free throw 1 of 2,,95,82
422,4,3:11.0,E. Bledsoe makes free throw 2 of 2,,96,82
423,4,3:00.0,,C. Lee misses 2-pt jump shot from 11 ft,96,82
424,4,2:58.0,Defensive rebound by S. Brown,,96,82
425,4,2:40.0,K. Middleton misses 3-pt jump shot from 26 ft,,96,82
426,4,2:38.0,Offensive rebound by S. Brown,,96,82
427,4,2:22.0,E. Bledsoe makes 2-pt layup at rim,,98,82
428,4,2:09.0,,C. Lee misses 3-pt jump shot from 26 ft,98,82
429,4,2:07.0,,Offensive rebound by E. Freedom,98,82
430,4,2:05.0,,D. Dotson misses 3-pt jump shot from 25 ft,98,82
431,4,2:03.0,Defensive rebound by Team,,98,82
432,4,1:50.0,K. Middleton makes 2-pt jump shot from 19 ft (assist by E. Bledsoe),,100,82
433,4,1:49.0,,New York full timeout,100,82
434,4,1:49.0,,D. McDermott enters the game for C. Lee,100,82
435,4,1:49.0,,K. O'Quinn enters the game for M. Beasley,100,82
436,4,1:49.0,,W. Hernangómez enters the game for T. Burke,100,82
437,4,1:49.0,,F. Ntilikina enters the game for E. Freedom,100,82
438,4,1:49.0,T. Zeller enters the game for K. Middleton,,100,82
439,4,1:49.0,J. Terry enters the game for E. Bledsoe,,100,82
440,4,1:49.0,X. Munford enters the game for T. Maker,,100,82
441,4,1:38.0,,D. McDermott misses 2-pt jump shot from 8 ft,100,82
442,4,1:36.0,Defensive rebound by T. Zeller,,100,82
443,4,1:17.0,S. Kilpatrick makes 3-pt jump shot from 26 ft (assist by X. Munford),,103,82
444,4,0:59.0,,F. Ntilikina makes 2-pt jump shot from 17 ft (assist by D. McDermott),103,84
445,4,0:48.0,T. Zeller misses 3-pt jump shot from 22 ft,,103,84
446,4,0:46.0,,Defensive rebound by W. Hernangómez,103,84
447,4,0:37.0,,W. Hernangómez makes 2-pt dunk from 1 ft (assist by D. Dotson),103,86
448,4,0:25.0,S. Brown misses 2-pt layup from 2 ft (block by W. Hernangómez),,103,86
449,4,0:23.0,,Defensive rebound by D. Dotson,103,86
450,4,0:21.0,,D. Dotson makes 2-pt layup from 1 ft,103,88
451,4,0:21.0,,Shooting foul by X. Munford (drawn by D. Dotson),103,88
452,4,0:21.0,,D. Dotson makes free throw 1 of 1,103,89
