,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,NEW ORLEANS_ACTION,MINNESOTA_SCORE,NEW ORLEANS_SCORE
381,4,1:11.0,,E. Moore makes 2-pt layup from 2 ft (assist by I. Clark),115,102
382,4,0:49.0,Shooting foul by I. Clark (drawn by J. Crawford),,115,102
383,4,0:49.0,J. Crawford makes free throw 1 of 3,,116,102
384,4,0:49.0,J. Crawford misses free throw 2 of 3,,116,102
385,4,0:49.0,Offensive rebound by Team,,116,102
386,4,0:49.0,A. Brooks enters the game for A. Wiggins,,116,102
387,4,0:49.0,M. Georges-Hunt enters the game for T. Gibson,,116,102
388,4,0:49.0,J. Crawford makes free throw 3 of 3,,117,102
389,4,0:35.0,,Turnover by D. Miller (bad pass),117,102
390,4,0:22.0,G. Dieng makes 3-pt jump shot from 25 ft (assist by J. Crawford),,120,102
391,4,0:09.0,,E. Moore misses 2-pt jump shot from 10 ft,120,102
392,4,0:06.0,Defensive rebound by A. Brooks,,120,102
