,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,OKLAHOMA CITY_ACTION,SACRAMENTO_SCORE,OKLAHOMA CITY_SCORE
385,4,5:00.0,Turnover by W. Cauley-Stein (offensive foul),,87,93
386,4,4:50.0,,Personal foul by G. Temple (drawn by R. Westbrook),87,93
387,4,4:50.0,B. Bogdanović enters the game for V. Carter,,87,93
388,4,4:50.0,J. Jackson enters the game for B. Hield,,87,93
389,4,4:40.0,,Á. Abrines makes 3-pt jump shot from 28 ft (assist by P. George),87,96
390,4,4:24.0,G. Temple makes 3-pt jump shot from 24 ft (assist by D. Fox),,90,96
391,4,4:05.0,,C. Anthony makes 2-pt jump shot from 15 ft,90,98
392,4,3:46.0,D. Fox makes 2-pt layup at rim,,92,98
393,4,3:45.0,,Oklahoma City full timeout,92,98
394,4,3:45.0,,C. Brewer enters the game for Á. Abrines,92,98
395,4,3:33.0,,R. Westbrook makes 2-pt jump shot from 13 ft,92,100
396,4,3:11.0,J. Jackson misses 2-pt jump shot from 7 ft,,92,100
397,4,3:10.0,,Defensive rebound by R. Westbrook,92,100
398,4,3:06.0,,R. Westbrook misses 2-pt layup at rim (block by W. Cauley-Stein),92,100
399,4,3:06.0,Defensive rebound by D. Fox,,92,100
400,4,2:53.0,Turnover by D. Fox (bad pass; steal by C. Brewer),,92,100
401,4,2:48.0,,J. Grant makes 2-pt dunk from 1 ft (assist by R. Westbrook),92,102
402,4,2:48.0,Sacramento full timeout,,92,102
403,4,2:35.0,Turnover by D. Fox (bad pass),,92,102
404,4,2:17.0,,Turnover by C. Anthony (bad pass; steal by G. Temple),92,102
405,4,2:12.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by D. Fox),,94,102
406,4,1:49.0,,P. George misses 2-pt jump shot from 10 ft (block by G. Temple),94,102
407,4,1:49.0,,Offensive rebound by Team,94,102
408,4,1:46.0,,R. Westbrook misses 2-pt jump shot from 16 ft,94,102
409,4,1:43.0,Defensive rebound by W. Cauley-Stein,,94,102
410,4,1:29.0,Shooting foul by P. George (drawn by D. Fox),,94,102
411,4,1:29.0,D. Fox makes free throw 1 of 2,,95,102
412,4,1:29.0,D. Fox makes free throw 2 of 2,,96,102
413,4,1:07.0,,R. Westbrook makes 2-pt layup from 1 ft,96,104
414,4,1:01.0,G. Temple makes 3-pt jump shot from 25 ft (assist by D. Fox),,99,104
415,4,0:35.0,,J. Grant misses 3-pt jump shot from 25 ft,99,104
416,4,0:33.0,Defensive rebound by B. Bogdanović,,99,104
417,4,0:23.0,Personal foul by C. Anthony (drawn by B. Bogdanović),,99,104
418,4,0:23.0,B. Bogdanović makes free throw 1 of 2,,100,104
419,4,0:23.0,B. Bogdanović makes free throw 2 of 2,,101,104
420,4,0:23.0,,Personal take foul by W. Cauley-Stein (drawn by R. Westbrook),101,104
421,4,0:17.0,,Personal foul by G. Temple (drawn by C. Brewer),101,104
422,4,0:17.0,,C. Brewer makes free throw 1 of 2,101,105
423,4,0:17.0,,C. Brewer makes free throw 2 of 2,101,106
424,4,0:11.0,D. Fox misses 2-pt jump shot from 17 ft,,101,106
425,4,0:08.0,,Defensive rebound by P. George,101,106
