,QUARTER,TIME_REMAINING,MIAMI_ACTION,DETROIT_ACTION,MIAMI_SCORE,DETROIT_SCORE
378,4,2:18.0,G. Dragić misses 3-pt jump shot from 27 ft,,101,103
379,4,2:15.0,,Defensive rebound by B. Griffin,101,103
380,4,2:11.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by B. Griffin),101,105
381,4,1:59.0,Miami full timeout,,101,105
382,4,1:47.0,Personal foul by B. Griffin (drawn by K. Olynyk),,101,105
383,4,1:32.0,Turnover by Team (shot clock),,101,105
384,4,1:24.0,,Turnover by A. Tolliver (out of bounds lost ball),101,105
385,4,1:07.0,J. Richardson misses 3-pt jump shot from 24 ft,,101,105
386,4,1:00.0,,Defensive rebound by A. Drummond,101,105
387,4,0:43.0,,B. Griffin makes 3-pt jump shot from 26 ft (assist by I. Smith),101,108
388,4,0:32.0,G. Dragić makes 3-pt jump shot from 24 ft (assist by J. Richardson),,104,108
389,4,0:32.0,Shooting foul by I. Smith (drawn by G. Dragić),,104,108
390,4,0:32.0,,R. Bullock enters the game for S. Johnson,104,108
391,4,0:32.0,B. Adebayo enters the game for W. Ellington,,104,108
392,4,0:32.0,T. Johnson enters the game for K. Olynyk,,104,108
393,4,0:32.0,G. Dragić makes free throw 1 of 1,,105,108
394,4,0:14.0,,I. Smith makes 3-pt jump shot from 23 ft (assist by B. Griffin),105,111
395,4,0:14.0,Miami full timeout,,105,111
396,4,0:14.0,,S. Johnson enters the game for A. Drummond,105,111
397,4,0:14.0,K. Olynyk enters the game for B. Adebayo,,105,111
398,4,0:14.0,W. Ellington enters the game for T. Johnson,,105,111
399,4,0:09.0,J. Richardson misses 3-pt jump shot from 28 ft,,105,111
400,4,0:04.0,Offensive rebound by J. Johnson,,105,111
401,4,0:00.0,J. Johnson makes 2-pt jump shot from 18 ft,,107,111
