,QUARTER,TIME_REMAINING,TORONTO_ACTION,NEW YORK_ACTION,TORONTO_SCORE,NEW YORK_SCORE
374,4,8:03.0,Defensive rebound by F. VanVleet,,82,94
375,4,7:50.0,P. Siakam makes 2-pt layup from 3 ft (assist by N. Powell),,84,94
376,4,7:26.0,,K. Porziņģis misses 2-pt hook shot from 6 ft,84,94
377,4,7:25.0,,Offensive rebound by D. McDermott,84,94
378,4,7:23.0,,T. Hardaway misses 2-pt jump shot from 14 ft,84,94
379,4,7:23.0,,Offensive rebound by T. Hardaway,84,94
380,4,7:18.0,,T. Hardaway misses 2-pt layup at rim,84,94
381,4,7:17.0,Defensive rebound by P. Siakam,,84,94
382,4,7:14.0,C. Miles misses 2-pt jump shot from 20 ft,,84,94
383,4,7:13.0,,Defensive rebound by K. Porziņģis,84,94
384,4,6:51.0,,J. Jack misses 2-pt jump shot from 22 ft,84,94
385,4,6:50.0,Defensive rebound by C. Miles,,84,94
386,4,6:39.0,S. Ibaka makes 2-pt jump shot from 19 ft (assist by F. VanVleet),,86,94
387,4,6:26.0,,T. Hardaway misses 2-pt layup from 4 ft (block by S. Ibaka),86,94
388,4,6:25.0,Defensive rebound by P. Siakam,,86,94
389,4,6:21.0,P. Siakam makes 2-pt dunk at rim,,88,94
390,4,6:20.0,,New York full timeout,88,94
391,4,6:20.0,,C. Lee enters the game for D. McDermott,88,94
392,4,5:59.0,,K. Porziņģis misses 2-pt jump shot from 6 ft,88,94
393,4,5:58.0,Defensive rebound by P. Siakam,,88,94
394,4,5:39.0,F. VanVleet misses 3-pt jump shot from 25 ft,,88,94
395,4,5:38.0,,Defensive rebound by K. Porziņģis,88,94
396,4,5:25.0,,K. Porziņģis makes 2-pt layup from 1 ft (assist by E. Freedom),88,96
397,4,5:25.0,,Shooting foul by N. Powell (drawn by K. Porziņģis),88,96
398,4,5:25.0,K. Lowry enters the game for N. Powell,,88,96
399,4,5:25.0,,K. Porziņģis makes free throw 1 of 1,88,97
400,4,5:07.0,Turnover by F. VanVleet (lost ball; steal by J. Jack),,88,97
401,4,5:03.0,,K. Porziņģis misses 2-pt layup from 2 ft (block by S. Ibaka),88,97
402,4,5:02.0,,Offensive rebound by Team,88,97
403,4,4:54.0,,K. Porziņģis makes 2-pt jump shot from 8 ft (assist by E. Freedom),88,99
404,4,4:45.0,Toronto full timeout,,88,99
405,4,4:45.0,D. DeRozan enters the game for C. Miles,,88,99
406,4,4:42.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by S. Ibaka),,91,99
407,4,4:15.0,,K. Porziņģis misses 3-pt jump shot from 32 ft,91,99
408,4,4:14.0,Defensive rebound by D. DeRozan,,91,99
409,4,4:03.0,S. Ibaka misses 2-pt jump shot from 18 ft,,91,99
410,4,4:02.0,,Defensive rebound by K. Porziņģis,91,99
411,4,3:56.0,,T. Hardaway misses 2-pt jump shot from 8 ft,91,99
412,4,3:55.0,,Offensive rebound by Team,91,99
413,4,3:54.0,,Personal foul by K. Lowry (drawn by E. Freedom),91,99
414,4,3:44.0,,K. Porziņģis misses 2-pt jump shot from 9 ft,91,99
415,4,3:42.0,Defensive rebound by K. Lowry,,91,99
416,4,3:40.0,P. Siakam misses 2-pt layup from 1 ft,,91,99
417,4,3:39.0,Offensive rebound by Team,,91,99
418,4,3:39.0,,Loose ball foul by T. Hardaway (drawn by S. Ibaka),91,99
419,4,3:37.0,Personal foul by T. Hardaway (drawn by K. Lowry),,91,99
420,4,3:22.0,D. DeRozan misses 2-pt layup from 1 ft (block by K. Porziņģis),,91,99
421,4,3:21.0,Offensive rebound by S. Ibaka,,91,99
422,4,3:19.0,S. Ibaka makes 2-pt dunk from 1 ft,,93,99
423,4,2:57.0,,T. Hardaway makes 3-pt jump shot from 26 ft (assist by C. Lee),93,102
424,4,2:44.0,Turnover by K. Lowry (bad pass; steal by C. Lee),,93,102
425,4,2:40.0,,C. Lee misses 2-pt layup from 1 ft,93,102
426,4,2:39.0,Defensive rebound by S. Ibaka,,93,102
427,4,2:32.0,F. VanVleet misses 3-pt jump shot from 25 ft,,93,102
428,4,2:31.0,Offensive rebound by K. Lowry,,93,102
429,4,2:26.0,K. Lowry makes 3-pt jump shot from 23 ft,,96,102
430,4,2:02.0,,Shooting foul by S. Ibaka (drawn by T. Hardaway),96,102
431,4,2:02.0,,T. Hardaway makes free throw 1 of 2,96,103
432,4,2:02.0,C. Miles enters the game for P. Siakam,,96,103
433,4,2:02.0,,L. Thomas enters the game for E. Freedom,96,103
434,4,2:02.0,,T. Hardaway makes free throw 2 of 2,96,104
435,4,1:45.0,K. Lowry misses 3-pt jump shot from 24 ft,,96,104
436,4,1:44.0,,Defensive rebound by J. Jack,96,104
437,4,1:23.0,,T. Hardaway makes 2-pt dunk at rim,96,106
438,4,1:23.0,Toronto full timeout,,96,106
439,4,1:16.0,F. VanVleet misses 2-pt layup from 2 ft (block by K. Porziņģis),,96,106
440,4,1:15.0,,Defensive rebound by L. Thomas,96,106
441,4,0:55.0,,K. Porziņģis makes 2-pt jump shot from 11 ft (assist by T. Hardaway),96,108
442,4,0:48.0,K. Lowry makes 2-pt layup at rim,,98,108
443,4,0:26.0,,T. Hardaway misses 3-pt jump shot from 31 ft,98,108
444,4,0:26.0,Defensive rebound by D. DeRozan,,98,108
445,4,0:18.0,S. Ibaka misses 3-pt jump shot from 22 ft,,98,108
446,4,0:16.0,Offensive rebound by C. Miles,,98,108
447,4,0:15.0,C. Miles makes 2-pt dunk at rim,,100,108
