,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PHILADELPHIA_ACTION,MINNESOTA_SCORE,PHILADELPHIA_SCORE
384,3,0:03.0,,J. Anderson makes 2-pt dunk at rim (assist by A. Johnson),71,98
385,3,0:01.0,J. Crawford misses 3-pt jump shot from 44 ft,,71,98
386,3,0:01.0,Offensive rebound by Team,,71,98
387,4,11:41.0,G. Dieng misses 2-pt layup from 2 ft (block by M. Belinelli),,71,98
388,4,11:38.0,,Defensive rebound by T. McConnell,71,98
389,4,11:34.0,,T. McConnell makes 2-pt layup from 1 ft,71,100
390,4,11:34.0,,Shooting foul by A. Brooks (drawn by T. McConnell),71,100
391,4,11:34.0,C. Aldrich enters the game for N. Bjelica,,71,100
392,4,11:34.0,,T. McConnell misses free throw 1 of 1,71,100
393,4,11:34.0,Defensive rebound by C. Aldrich,,71,100
394,4,11:26.0,T. Jones makes 2-pt layup from 1 ft,,73,100
395,4,11:26.0,Shooting foul by M. Belinelli (drawn by T. Jones),,73,100
396,4,11:26.0,T. Jones makes free throw 1 of 1,,74,100
397,4,11:10.0,,Shooting foul by T. Jones (drawn by F. Korkmaz),74,100
398,4,11:10.0,,F. Korkmaz misses free throw 1 of 2,74,100
399,4,11:10.0,,Offensive rebound by Team,74,100
400,4,11:10.0,,F. Korkmaz misses free throw 2 of 2,74,100
401,4,11:08.0,Defensive rebound by C. Aldrich,,74,100
402,4,10:55.0,T. Jones misses 2-pt jump shot from 15 ft,,74,100
403,4,10:51.0,,Defensive rebound by R. Holmes,74,100
404,4,10:41.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by T. McConnell),74,103
405,4,10:25.0,M. Georges-Hunt makes 2-pt jump shot from 16 ft (assist by C. Aldrich),,76,103
406,4,10:12.0,,R. Holmes misses 2-pt jump shot from 21 ft,76,103
407,4,10:10.0,Defensive rebound by M. Georges-Hunt,,76,103
408,4,10:02.0,C. Aldrich misses 2-pt jump shot from 9 ft,,76,103
409,4,9:57.0,,Defensive rebound by A. Johnson,76,103
410,4,9:53.0,,Personal foul by C. Aldrich (drawn by T. McConnell),76,103
411,4,9:53.0,,J. Anderson enters the game for A. Johnson,76,103
412,4,9:42.0,,Personal foul by C. Aldrich (drawn by J. Anderson),76,103
413,4,9:36.0,,F. Korkmaz misses 2-pt jump shot from 16 ft,76,103
414,4,9:33.0,Defensive rebound by G. Dieng,,76,103
415,4,9:23.0,G. Dieng makes 2-pt layup from 4 ft (assist by T. Jones),,78,103
416,4,9:23.0,,Philadelphia full timeout,78,103
417,4,9:01.0,,J. Anderson misses 2-pt jump shot from 7 ft,78,103
418,4,8:58.0,Defensive rebound by G. Dieng,,78,103
419,4,8:50.0,C. Aldrich makes 2-pt hook shot from 7 ft (assist by T. Jones),,80,103
420,4,8:33.0,,T. McConnell misses 2-pt jump shot from 10 ft,80,103
421,4,8:30.0,Defensive rebound by G. Dieng,,80,103
422,4,8:22.0,M. Georges-Hunt misses 2-pt jump shot from 15 ft,,80,103
423,4,8:17.0,,Defensive rebound by T. McConnell,80,103
424,4,8:14.0,,Shooting foul by M. Georges-Hunt (drawn by J. Anderson),80,103
425,4,8:14.0,,J. Anderson makes free throw 1 of 2,80,104
426,4,8:14.0,,E. İlyasova enters the game for M. Belinelli,80,104
427,4,8:14.0,,J. Anderson makes free throw 2 of 2,80,105
428,4,7:57.0,C. Aldrich makes 2-pt hook shot from 4 ft (assist by T. Jones),,82,105
429,4,7:48.0,,E. İlyasova misses 3-pt jump shot from 25 ft,82,105
430,4,7:44.0,Defensive rebound by M. Georges-Hunt,,82,105
431,4,7:35.0,A. Brooks misses 3-pt jump shot from 26 ft (block by F. Korkmaz),,82,105
432,4,7:32.0,,Defensive rebound by T. McConnell,82,105
433,4,7:29.0,,Turnover by T. McConnell (bad pass; steal by T. Jones),82,105
434,4,7:27.0,Shooting foul by T. McConnell (drawn by C. Aldrich),,82,105
435,4,7:27.0,C. Aldrich misses free throw 1 of 2,,82,105
436,4,7:27.0,Offensive rebound by Team,,82,105
437,4,7:27.0,C. Aldrich misses free throw 2 of 2,,82,105
438,4,7:24.0,,Defensive rebound by R. Holmes,82,105
439,4,7:11.0,Violation by C. Aldrich (kicked ball),,82,105
440,4,6:59.0,,J. Anderson misses 3-pt jump shot from 28 ft,82,105
441,4,6:56.0,Defensive rebound by G. Dieng,,82,105
442,4,6:44.0,A. Brooks misses 2-pt layup from 1 ft (block by T. McConnell),,82,105
443,4,6:44.0,Offensive rebound by Team,,82,105
444,4,6:42.0,M. Georges-Hunt misses 2-pt layup from 2 ft (block by J. Anderson),,82,105
445,4,6:42.0,Offensive rebound by Team,,82,105
446,4,6:34.0,A. Brooks misses 3-pt jump shot from 25 ft,,82,105
447,4,6:31.0,,Defensive rebound by J. Anderson,82,105
448,4,6:25.0,,F. Korkmaz makes 3-pt jump shot from 27 ft (assist by J. Anderson),82,108
449,4,6:18.0,M. Georges-Hunt makes 2-pt layup from 2 ft,,84,108
450,4,6:02.0,,E. İlyasova misses 3-pt jump shot from 25 ft,84,108
451,4,5:58.0,Defensive rebound by A. Brooks,,84,108
452,4,5:53.0,G. Dieng makes 2-pt jump shot from 15 ft (assist by T. Jones),,86,108
453,4,5:52.0,,Philadelphia full timeout,86,108
454,4,5:44.0,,Personal foul by A. Brooks (drawn by T. McConnell),86,108
455,4,5:44.0,,T. McConnell makes free throw 1 of 2,86,109
456,4,5:44.0,,T. McConnell misses free throw 2 of 2,86,109
457,4,5:42.0,Defensive rebound by C. Aldrich,,86,109
458,4,5:29.0,A. Brooks makes 3-pt jump shot from 25 ft (assist by T. Jones),,89,109
459,4,5:05.0,,Offensive foul by E. İlyasova (drawn by M. Georges-Hunt),89,109
460,4,5:05.0,,Turnover by E. İlyasova (offensive foul),89,109
461,4,4:57.0,Shooting foul by F. Korkmaz (drawn by A. Brooks),,89,109
462,4,4:57.0,A. Brooks misses free throw 1 of 3,,89,109
463,4,4:57.0,Offensive rebound by Team,,89,109
464,4,4:57.0,A. Brooks makes free throw 2 of 3,,90,109
465,4,4:57.0,A. Brooks makes free throw 3 of 3,,91,109
466,4,4:37.0,,R. Holmes misses 2-pt jump shot from 15 ft,91,109
467,4,4:34.0,Defensive rebound by C. Aldrich,,91,109
468,4,4:20.0,G. Dieng makes 3-pt jump shot from 26 ft,,94,109
469,4,4:03.0,,R. Holmes makes 2-pt jump shot from 13 ft (assist by E. İlyasova),94,111
470,4,3:52.0,A. Brooks misses 2-pt jump shot from 14 ft,,94,111
471,4,3:51.0,,Defensive rebound by Team,94,111
472,4,3:38.0,,F. Korkmaz misses 2-pt jump shot from 14 ft,94,111
473,4,3:38.0,Defensive rebound by C. Aldrich,,94,111
474,4,3:32.0,M. Georges-Hunt makes 2-pt layup from 2 ft,,96,111
475,4,3:32.0,Shooting foul by F. Korkmaz (drawn by M. Georges-Hunt),,96,111
476,4,3:32.0,M. Georges-Hunt makes free throw 1 of 1,,97,111
477,4,3:32.0,,Philadelphia full timeout,97,111
478,4,3:15.0,,Turnover by T. McConnell (bad pass; steal by M. Georges-Hunt),97,111
479,4,3:13.0,Personal foul by T. McConnell (drawn by M. Georges-Hunt),,97,111
480,4,3:13.0,M. Georges-Hunt makes free throw 1 of 2,,98,111
481,4,3:13.0,M. Georges-Hunt makes free throw 2 of 2,,99,111
482,4,3:06.0,,Offensive foul by T. McConnell (drawn by A. Brooks),99,111
483,4,3:06.0,,Turnover by T. McConnell (offensive foul),99,111
484,4,2:58.0,G. Dieng makes 2-pt jump shot from 7 ft,,101,111
485,4,2:39.0,,E. İlyasova misses 2-pt layup from 3 ft (block by G. Dieng),101,111
486,4,2:39.0,,Offensive rebound by Team,101,111
487,4,2:39.0,,B. Simmons enters the game for J. Anderson,101,111
488,4,2:39.0,,J. Embiid enters the game for R. Holmes,101,111
489,4,2:39.0,,R. Covington enters the game for F. Korkmaz,101,111
490,4,2:39.0,Minnesota full timeout,,101,111
491,4,2:39.0,,M. Belinelli enters the game for T. McConnell,101,111
492,4,2:36.0,,Personal foul by C. Aldrich (drawn by B. Simmons),101,111
493,4,2:36.0,,B. Simmons misses free throw 1 of 2,101,111
494,4,2:36.0,,Offensive rebound by Team,101,111
495,4,2:36.0,,B. Simmons makes free throw 2 of 2,101,112
496,4,2:21.0,T. Jones makes 2-pt jump shot from 6 ft,,103,112
497,4,2:17.0,,Personal foul by C. Aldrich (drawn by B. Simmons),103,112
498,4,2:17.0,,B. Simmons makes free throw 1 of 2,103,113
499,4,2:17.0,,B. Simmons makes free throw 2 of 2,103,114
500,4,2:05.0,T. Jones misses 3-pt jump shot from 25 ft,,103,114
501,4,2:01.0,Offensive rebound by A. Brooks,,103,114
502,4,1:57.0,G. Dieng misses 2-pt jump shot from 13 ft,,103,114
503,4,1:57.0,,Defensive rebound by E. İlyasova,103,114
504,4,1:35.0,,R. Covington misses 3-pt jump shot from 25 ft,103,114
505,4,1:31.0,Defensive rebound by T. Jones,,103,114
506,4,1:30.0,Shooting foul by M. Belinelli (drawn by M. Georges-Hunt),,103,114
507,4,1:30.0,M. Georges-Hunt makes free throw 1 of 2,,104,114
508,4,1:30.0,M. Georges-Hunt makes free throw 2 of 2,,105,114
509,4,1:26.0,,Personal foul by A. Brooks (drawn by J. Embiid),105,114
510,4,1:26.0,,J. Embiid makes free throw 1 of 2,105,115
511,4,1:26.0,,J. Embiid misses free throw 2 of 2,105,115
512,4,1:24.0,,Offensive rebound by E. İlyasova,105,115
513,4,1:24.0,,E. İlyasova makes 2-pt layup from 1 ft,105,117
514,4,1:14.0,A. Brooks makes 3-pt jump shot from 27 ft (assist by T. Jones),,108,117
515,4,1:14.0,,Philadelphia full timeout,108,117
516,4,1:14.0,,T. McConnell enters the game for J. Embiid,108,117
517,4,1:06.0,,Personal foul by A. Brooks (drawn by M. Belinelli),108,117
518,4,1:06.0,,M. Belinelli makes free throw 1 of 2,108,118
519,4,1:06.0,,F. Korkmaz enters the game for B. Simmons,108,118
520,4,1:06.0,,M. Belinelli misses free throw 2 of 2,108,118
521,4,1:03.0,Defensive rebound by G. Dieng,,108,118
522,4,0:56.0,G. Dieng misses 2-pt layup from 8 ft,,108,118
523,4,0:53.0,,Defensive rebound by E. İlyasova,108,118
524,4,0:37.0,,Personal take foul by G. Dieng (drawn by M. Belinelli),108,118
525,4,0:37.0,,M. Belinelli makes free throw 1 of 2,108,119
526,4,0:37.0,,M. Belinelli makes free throw 2 of 2,108,120
527,4,0:30.0,C. Aldrich misses 2-pt hook shot from 5 ft,,108,120
528,4,0:27.0,Offensive rebound by T. Jones,,108,120
529,4,0:23.0,G. Dieng misses 2-pt jump shot from 20 ft,,108,120
530,4,0:21.0,,Defensive rebound by F. Korkmaz,108,120
