,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PHILADELPHIA_ACTION,NEW YORK_SCORE,PHILADELPHIA_SCORE
382,4,7:00.0,,D. Šarić makes 3-pt jump shot from 27 ft (assist by T. McConnell),82,97
383,4,6:48.0,Shooting foul by D. Šarić (drawn by J. Jack),,82,97
384,4,6:48.0,J. Jack makes free throw 1 of 2,,83,97
385,4,6:48.0,J. Jack makes free throw 2 of 2,,84,97
386,4,6:34.0,,B. Simmons makes 2-pt dunk from 1 ft,84,99
387,4,6:20.0,F. Ntilikina misses 2-pt jump shot from 17 ft,,84,99
388,4,6:12.0,Offensive rebound by M. Beasley,,84,99
389,4,6:12.0,M. Beasley makes 2-pt layup at rim,,86,99
390,4,5:57.0,,A. Johnson makes 2-pt dunk from 1 ft (assist by T. McConnell),86,101
391,4,5:40.0,Personal foul by B. Simmons (drawn by E. Freedom),,86,101
392,4,5:40.0,T. Hardaway enters the game for C. Lee,,86,101
393,4,5:35.0,M. Beasley misses 2-pt layup from 3 ft,,86,101
394,4,5:32.0,,Defensive rebound by D. Šarić,86,101
395,4,5:11.0,,Personal foul by T. Hardaway (drawn by B. Simmons),86,101
396,4,5:11.0,E. Mudiay enters the game for J. Jack,,86,101
397,4,5:06.0,,R. Covington misses 3-pt jump shot from 27 ft,86,101
398,4,5:00.0,Defensive rebound by E. Freedom,,86,101
399,4,4:47.0,Turnover by F. Ntilikina (bad pass; steal by T. McConnell),,86,101
400,4,4:27.0,,D. Šarić makes 3-pt jump shot from 26 ft (assist by T. McConnell),86,104
401,4,4:23.0,New York full timeout,,86,104
402,4,4:23.0,L. Kornet enters the game for E. Freedom,,86,104
403,4,4:23.0,T. Burke enters the game for E. Mudiay,,86,104
404,4,4:11.0,M. Beasley makes 2-pt jump shot from 21 ft (assist by T. Burke),,88,104
405,4,3:47.0,,Turnover by B. Simmons (bad pass),88,104
406,4,3:25.0,F. Ntilikina misses 2-pt jump shot from 19 ft,,88,104
407,4,3:21.0,,Defensive rebound by R. Covington,88,104
408,4,2:59.0,,Turnover by Team (shot clock),88,104
409,4,2:59.0,D. Dotson enters the game for F. Ntilikina,,88,104
410,4,2:48.0,T. Burke misses 2-pt jump shot from 18 ft,,88,104
411,4,2:44.0,,Defensive rebound by B. Simmons,88,104
412,4,2:32.0,,A. Johnson misses 2-pt layup from 7 ft,88,104
413,4,2:30.0,,Offensive rebound by T. McConnell,88,104
414,4,2:24.0,,T. McConnell misses 2-pt layup from 1 ft (block by M. Beasley),88,104
415,4,2:24.0,,Offensive rebound by A. Johnson,88,104
416,4,2:20.0,,A. Johnson makes 2-pt jump shot from 3 ft,88,106
417,4,2:12.0,D. Dotson misses 3-pt jump shot from 25 ft,,88,106
418,4,2:12.0,,Defensive rebound by Team,88,106
419,4,2:11.0,,Philadelphia full timeout,88,106
420,4,2:11.0,I. Hicks enters the game for M. Beasley,,88,106
421,4,2:11.0,,T. Luwawu-Cabarrot enters the game for D. Šarić,88,106
422,4,2:11.0,,T. Booker enters the game for B. Simmons,88,106
423,4,2:11.0,F. Ntilikina enters the game for T. Hardaway,,88,106
424,4,1:52.0,,T. McConnell misses 2-pt jump shot from 6 ft,88,106
425,4,1:48.0,Defensive rebound by F. Ntilikina,,88,106
426,4,1:45.0,L. Kornet misses 3-pt jump shot from 27 ft,,88,106
427,4,1:45.0,Offensive rebound by F. Ntilikina,,88,106
428,4,1:41.0,Shooting foul by A. Johnson (drawn by D. Dotson),,88,106
429,4,1:41.0,D. Dotson makes free throw 1 of 2,,89,106
430,4,1:41.0,D. Dotson makes free throw 2 of 2,,90,106
431,4,1:22.0,,T. McConnell makes 2-pt jump shot from 10 ft,90,108
432,4,1:09.0,L. Kornet misses 3-pt jump shot from 26 ft,,90,108
433,4,1:05.0,,Defensive rebound by T. McConnell,90,108
434,4,0:45.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,90,108
435,4,0:44.0,,Offensive rebound by R. Covington,90,108
436,4,0:43.0,,R. Covington misses 2-pt jump shot from 12 ft,90,108
437,4,0:43.0,,Offensive rebound by Team,90,108
438,4,0:43.0,,Turnover by Team (shot clock),90,108
439,4,0:31.0,D. Dotson misses 2-pt jump shot from 18 ft,,90,108
440,4,0:31.0,,Defensive rebound by A. Johnson,90,108
441,4,0:08.0,,Turnover by T. McConnell (step out of bounds),90,108
442,4,0:03.0,I. Hicks makes 2-pt jump shot from 15 ft (assist by T. Burke),,92,108
