,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BROOKLYN_ACTION,WASHINGTON_SCORE,BROOKLYN_SCORE
377,4,7:11.0,K. Oubre misses 2-pt dunk from 3 ft,,68,101
378,4,7:08.0,,Defensive rebound by Q. Acy,68,101
379,4,7:07.0,,Personal foul by T. Frazier (drawn by Q. Acy),68,101
380,4,7:07.0,,A. Crabbe enters the game for C. LeVert,68,101
381,4,6:58.0,,Personal foul by T. Frazier (drawn by N. Stauskas),68,101
382,4,6:50.0,,N. Stauskas makes 3-pt jump shot from 27 ft (assist by J. Harris),68,104
383,4,6:38.0,J. Smith makes 2-pt jump shot from 18 ft (assist by T. Frazier),,70,104
384,4,6:19.0,C. McCullough enters the game for M. Scott,,70,104
385,4,6:12.0,,N. Stauskas makes 3-pt jump shot from 23 ft (assist by J. Harris),70,107
386,4,5:50.0,J. Smith misses 2-pt jump shot from 20 ft,,70,107
387,4,5:46.0,,Defensive rebound by A. Crabbe,70,107
388,4,5:40.0,,Shooting foul by T. Frazier (drawn by N. Stauskas),70,107
389,4,5:40.0,,N. Stauskas misses free throw 1 of 3,70,107
390,4,5:40.0,,Offensive rebound by Team,70,107
391,4,5:40.0,,N. Stauskas makes free throw 2 of 3,70,108
392,4,5:40.0,,N. Stauskas misses free throw 3 of 3,70,108
393,4,5:37.0,Defensive rebound by C. McCullough,,70,108
394,4,5:19.0,T. Frazier misses 2-pt jump shot from 14 ft,,70,108
395,4,5:17.0,,Defensive rebound by Q. Acy,70,108
396,4,5:06.0,,T. Mozgov makes 2-pt dunk from 3 ft (assist by J. Harris),70,110
397,4,4:51.0,K. Oubre makes 2-pt jump shot from 10 ft,,72,110
398,4,4:42.0,,N. Stauskas misses 3-pt jump shot from 25 ft,72,110
399,4,4:40.0,Defensive rebound by J. Smith,,72,110
400,4,4:34.0,C. McCullough makes 2-pt jump shot from 14 ft (assist by T. Frazier),,74,110
401,4,4:14.0,,T. Mozgov makes 2-pt layup from 3 ft (assist by N. Stauskas),74,112
402,4,3:59.0,J. Smith makes 2-pt jump shot from 14 ft (assist by T. Frazier),,76,112
403,4,3:45.0,,A. Crabbe makes 2-pt layup from 6 ft (assist by T. Mozgov),76,114
404,4,3:37.0,Turnover by T. Frazier (bad pass; steal by N. Stauskas),,76,114
405,4,3:32.0,,N. Stauskas makes 2-pt layup at rim,76,116
406,4,3:18.0,Shooting foul by J. Harris (drawn by J. Meeks),,76,116
407,4,3:18.0,J. Meeks makes free throw 1 of 3,,77,116
408,4,3:18.0,J. Meeks makes free throw 2 of 3,,78,116
409,4,3:18.0,J. Meeks misses free throw 3 of 3,,78,116
410,4,3:15.0,,Defensive rebound by A. Crabbe,78,116
411,4,3:07.0,,Personal foul by J. Smith (drawn by T. Mozgov),78,116
412,4,3:02.0,,N. Stauskas misses 3-pt jump shot from 24 ft,78,116
413,4,2:56.0,,Offensive rebound by J. Harris,78,116
414,4,2:46.0,,Q. Acy misses 3-pt jump shot from 25 ft,78,116
415,4,2:42.0,Defensive rebound by J. Smith,,78,116
416,4,2:37.0,J. Meeks misses 2-pt jump shot from 12 ft,,78,116
417,4,2:34.0,,Defensive rebound by J. Harris,78,116
418,4,2:26.0,,Offensive foul by T. Mozgov (drawn by J. Smith),78,116
419,4,2:26.0,,Turnover by T. Mozgov (offensive foul),78,116
420,4,2:26.0,Washington full timeout,,78,116
421,4,2:12.0,K. Oubre misses 3-pt jump shot from 25 ft,,78,116
422,4,2:10.0,,Defensive rebound by N. Stauskas,78,116
423,4,1:59.0,,Turnover by N. Stauskas (lost ball; steal by T. Frazier),78,116
424,4,1:57.0,C. McCullough makes 2-pt dunk from 2 ft (assist by T. Frazier),,80,116
425,4,1:35.0,,Q. Acy misses 3-pt jump shot from 25 ft,80,116
426,4,1:32.0,Defensive rebound by J. Smith,,80,116
427,4,1:21.0,C. McCullough makes 2-pt jump shot from 13 ft (assist by T. Frazier),,82,116
428,4,1:00.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by A. Crabbe),82,119
429,4,0:52.0,T. Frazier makes 2-pt jump shot from 18 ft,,84,119
430,4,0:36.0,,N. Stauskas misses 2-pt layup from 5 ft,84,119
431,4,0:34.0,Defensive rebound by J. Smith,,84,119
432,4,0:29.0,K. Oubre misses 2-pt layup from 3 ft,,84,119
433,4,0:27.0,,Defensive rebound by Team,84,119
434,4,0:13.0,,Turnover by Team (shot clock),84,119
435,4,0:00.0,C. McCullough misses 3-pt jump shot from 25 ft,,84,119
436,4,0:00.0,Offensive rebound by Team,,84,119
