,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,WASHINGTON_ACTION,MILWAUKEE_SCORE,WASHINGTON_SCORE
376,4,6:18.0,Offensive foul by G. Antetokounmpo (drawn by M. Gortat),,92,92
377,4,6:18.0,Turnover by G. Antetokounmpo (offensive foul),,92,92
378,4,6:18.0,J. Henson enters the game for G. Antetokounmpo,,92,92
379,4,6:08.0,,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),92,94
380,4,5:49.0,J. Henson makes 2-pt hook shot from 7 ft (assist by K. Middleton),,94,94
381,4,5:23.0,,J. Wall misses 2-pt jump shot from 15 ft (block by E. Bledsoe),94,94
382,4,5:19.0,Defensive rebound by J. Henson,,94,94
383,4,5:16.0,Personal foul by M. Gortat (drawn by J. Henson),,94,94
384,4,5:11.0,K. Middleton misses 2-pt jump shot from 10 ft,,94,94
385,4,5:08.0,,Defensive rebound by K. Oubre,94,94
386,4,4:53.0,,B. Beal misses 2-pt jump shot from 8 ft,94,94
387,4,4:51.0,,Offensive rebound by Team,94,94
388,4,4:48.0,,Shooting foul by J. Henson (drawn by K. Oubre),94,94
389,4,4:48.0,,K. Oubre makes free throw 1 of 2,94,95
390,4,4:48.0,,K. Oubre makes free throw 2 of 2,94,96
391,4,4:38.0,Turnover by E. Bledsoe (bad pass),,94,96
392,4,4:29.0,,J. Wall misses 2-pt layup from 3 ft,94,96
393,4,4:25.0,Defensive rebound by J. Henson,,94,96
394,4,4:08.0,M. Brogdon makes 2-pt layup at rim (assist by E. Bledsoe),,96,96
395,4,3:55.0,,Shooting foul by K. Middleton (drawn by M. Morris),96,96
396,4,3:55.0,,M. Morris makes free throw 1 of 2,96,97
397,4,3:55.0,,M. Morris misses free throw 2 of 2,96,97
398,4,3:52.0,Defensive rebound by J. Henson,,96,97
399,4,3:35.0,M. Brogdon misses 2-pt layup from 9 ft,,96,97
400,4,3:34.0,,Defensive rebound by K. Oubre,96,97
401,4,3:18.0,,J. Wall misses 2-pt jump shot from 16 ft,96,97
402,4,3:14.0,Defensive rebound by E. Bledsoe,,96,97
403,4,3:07.0,K. Middleton misses 2-pt layup from 2 ft (block by M. Gortat),,96,97
404,4,3:04.0,,Defensive rebound by M. Morris,96,97
405,4,3:01.0,,M. Morris makes 2-pt dunk from 2 ft (assist by J. Wall),96,99
406,4,3:01.0,Milwaukee full timeout,,96,99
407,4,3:01.0,G. Antetokounmpo enters the game for M. Brogdon,,96,99
408,4,2:57.0,Personal foul by K. Oubre (drawn by E. Bledsoe),,96,99
409,4,2:57.0,E. Bledsoe makes free throw 1 of 2,,97,99
410,4,2:57.0,E. Bledsoe makes free throw 2 of 2,,98,99
411,4,2:34.0,,M. Gortat misses 2-pt jump shot from 14 ft,98,99
412,4,2:30.0,Defensive rebound by E. Bledsoe,,98,99
413,4,2:26.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by E. Bledsoe),,100,99
414,4,2:07.0,,B. Beal misses 3-pt jump shot from 25 ft,100,99
415,4,2:05.0,Defensive rebound by G. Antetokounmpo,,100,99
416,4,1:44.0,G. Antetokounmpo makes 2-pt jump shot from 17 ft,,102,99
417,4,1:34.0,,Personal foul by T. Snell (drawn by B. Beal),102,99
418,4,1:34.0,,B. Beal makes free throw 1 of 2,102,100
419,4,1:34.0,,B. Beal makes free throw 2 of 2,102,101
420,4,1:17.0,E. Bledsoe makes 3-pt jump shot from 25 ft,,105,101
421,4,1:17.0,,Washington full timeout,105,101
422,4,1:10.0,,J. Wall misses 2-pt layup from 2 ft,105,101
423,4,1:10.0,Defensive rebound by Team,,105,101
424,4,1:10.0,,Loose ball foul by M. Morris (drawn by E. Bledsoe),105,101
425,4,1:10.0,E. Bledsoe misses free throw 1 of 2,,105,101
426,4,1:10.0,Offensive rebound by Team,,105,101
427,4,1:10.0,E. Bledsoe makes free throw 2 of 2,,106,101
428,4,0:59.0,,B. Beal makes 2-pt layup from 1 ft,106,103
429,4,0:36.0,G. Antetokounmpo makes 2-pt jump shot from 20 ft,,108,103
430,4,0:28.0,,B. Beal misses 3-pt jump shot from 26 ft (block by T. Snell),108,103
431,4,0:24.0,Defensive rebound by K. Middleton,,108,103
432,4,0:22.0,Personal foul by B. Beal (drawn by K. Middleton),,108,103
433,4,0:22.0,K. Middleton makes free throw 1 of 2,,109,103
434,4,0:22.0,K. Middleton makes free throw 2 of 2,,110,103
435,4,0:16.0,,Turnover by J. Wall (lost ball; steal by E. Bledsoe),110,103
