,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SACRAMENTO_ACTION,LA LAKERS_SCORE,SACRAMENTO_SCORE
371,4,4:14.0,Defensive rebound by J. Clarkson,,86,102
372,4,4:08.0,K. Kuzma misses 3-pt jump shot from 24 ft,,86,102
373,4,4:05.0,,Defensive rebound by Z. Randolph,86,102
374,4,4:00.0,,Sacramento full timeout,86,102
375,4,3:46.0,,Z. Randolph makes 2-pt jump shot from 10 ft,86,104
376,4,3:20.0,J. Clarkson misses 2-pt jump shot from 15 ft,,86,104
377,4,3:18.0,,Defensive rebound by W. Cauley-Stein,86,104
378,4,3:07.0,,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by F. Mason),86,106
379,4,2:52.0,K. Kuzma misses 3-pt jump shot from 23 ft,,86,106
380,4,2:50.0,,Defensive rebound by Z. Randolph,86,106
381,4,2:48.0,,Turnover by F. Mason (bad pass),86,106
382,4,2:48.0,,D. Fox enters the game for F. Mason,86,106
383,4,2:31.0,L. Ball makes 3-pt jump shot from 24 ft (assist by J. Clarkson),,89,106
384,4,2:15.0,,B. Bogdanović misses 2-pt jump shot from 19 ft,89,106
385,4,2:10.0,Defensive rebound by L. Ball,,89,106
386,4,2:07.0,L. Ball makes 3-pt jump shot from 26 ft (assist by J. Clarkson),,92,106
387,4,1:46.0,,B. Bogdanović makes 2-pt jump shot from 13 ft (assist by Z. Randolph),92,108
388,4,1:37.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by L. Ball),,95,108
389,4,1:15.0,,B. Bogdanović makes 2-pt jump shot from 2 ft,95,110
390,4,1:12.0,Personal foul by G. Temple (drawn by K. Caldwell-Pope),,95,110
391,4,1:12.0,,M. Richardson enters the game for B. Bogdanović,95,110
392,4,1:12.0,,J. Jackson enters the game for Z. Randolph,95,110
393,4,1:12.0,J. Hart enters the game for K. Caldwell-Pope,,95,110
394,4,1:12.0,I. Zubac enters the game for L. Ball,,95,110
395,4,1:12.0,T. Ennis enters the game for J. Randle,,95,110
396,4,1:12.0,K. Caldwell-Pope enters the game for J. Clarkson,,95,110
397,4,1:12.0,K. Caldwell-Pope makes free throw 1 of 2,,96,110
398,4,1:12.0,,S. Labissière enters the game for W. Cauley-Stein,96,110
399,4,1:12.0,,F. Mason enters the game for G. Temple,96,110
400,4,1:12.0,K. Caldwell-Pope makes free throw 2 of 2,,97,110
401,4,0:47.0,,D. Fox makes 3-pt jump shot from 24 ft,97,113
402,4,0:40.0,K. Kuzma makes 2-pt layup from 2 ft,,99,113
403,4,0:17.0,,F. Mason misses 2-pt jump shot from 10 ft,99,113
404,4,0:13.0,Defensive rebound by J. Hart,,99,113
405,4,0:09.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft,,102,113
