,QUARTER,TIME_REMAINING,PORTLAND_ACTION,UTAH_ACTION,PORTLAND_SCORE,UTAH_SCORE
387,4,3:30.0,,J. Crowder makes 2-pt layup from 1 ft (assist by J. Ingles),90,79
388,4,3:11.0,Turnover by D. Lillard (bad pass; steal by R. Gobert),,90,79
389,4,3:05.0,,J. Crowder makes 2-pt jump shot from 14 ft (assist by R. O'Neale),90,81
390,4,2:41.0,C. McCollum makes 2-pt jump shot from 16 ft,,92,81
391,4,2:25.0,,D. Mitchell misses 3-pt jump shot from 25 ft,92,81
392,4,2:23.0,Defensive rebound by J. Nurkić,,92,81
393,4,2:07.0,C. McCollum makes 2-pt jump shot from 19 ft,,94,81
394,4,1:57.0,,D. Mitchell misses 2-pt layup from 5 ft (block by J. Nurkić),94,81
395,4,1:51.0,Defensive rebound by A. Aminu,,94,81
396,4,1:38.0,C. McCollum makes 2-pt jump shot from 17 ft,,96,81
397,4,1:38.0,,Utah full timeout,96,81
398,4,1:34.0,,Turnover by R. O'Neale (bad pass; steal by D. Lillard),96,81
399,4,1:16.0,J. Nurkić makes 2-pt jump shot from 10 ft (assist by C. McCollum),,98,81
400,4,1:07.0,,D. Mitchell misses 2-pt layup from 4 ft,98,81
401,4,1:07.0,,Offensive rebound by Team,98,81
402,4,1:07.0,,A. Burks enters the game for R. Gobert,98,81
403,4,1:07.0,,E. Udoh enters the game for D. Mitchell,98,81
404,4,1:07.0,Z. Collins enters the game for D. Lillard,,98,81
405,4,1:07.0,S. Napier enters the game for C. McCollum,,98,81
406,4,1:07.0,P. Connaughton enters the game for J. Nurkić,,98,81
407,4,1:00.0,,Turnover by E. Udoh (offensive goaltending),98,81
408,4,0:40.0,A. Aminu misses 2-pt jump shot from 7 ft,,98,81
409,4,0:35.0,,Defensive rebound by J. Ingles,98,81
410,4,0:32.0,,R. O'Neale misses 2-pt layup from 2 ft (block by Z. Collins),98,81
411,4,0:27.0,Defensive rebound by E. Turner,,98,81
412,4,0:16.0,Z. Collins makes 2-pt hook shot from 2 ft (assist by E. Turner),,100,81
413,4,0:02.0,,R. O'Neale misses 3-pt jump shot from 22 ft,100,81
414,4,0:02.0,Defensive rebound by A. Aminu,,100,81
