,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BOSTON_ACTION,NEW YORK_SCORE,BOSTON_SCORE
388,4,6:38.0,K. Porziņģis misses 2-pt jump shot from 17 ft,,67,97
389,4,6:34.0,,Defensive rebound by J. Tatum,67,97
390,4,6:13.0,,J. Tatum makes 2-pt jump shot from 13 ft,67,99
391,4,6:06.0,New York full timeout,,67,99
392,4,6:06.0,,K. Allen enters the game for J. Tatum,67,99
393,4,6:06.0,,A. Baynes enters the game for T. Rozier,67,99
394,4,6:06.0,D. McDermott enters the game for K. Porziņģis,,67,99
395,4,5:47.0,D. Dotson makes 2-pt layup at rim,,69,99
396,4,5:47.0,Shooting foul by A. Nader (drawn by D. Dotson),,69,99
397,4,5:47.0,D. Dotson makes free throw 1 of 1,,70,99
398,4,5:29.0,,D. Theis makes 2-pt layup at rim (assist by A. Nader),70,101
399,4,5:15.0,L. Thomas misses 2-pt layup from 1 ft,,70,101
400,4,5:12.0,,Defensive rebound by S. Ojeleye,70,101
401,4,5:05.0,,D. Theis misses 3-pt jump shot from 27 ft,70,101
402,4,5:02.0,Defensive rebound by L. Thomas,,70,101
403,4,4:52.0,Personal foul by K. Allen (drawn by F. Ntilikina),,70,101
404,4,4:52.0,,G. Yabusele enters the game for D. Theis,70,101
405,4,4:44.0,F. Ntilikina misses 2-pt jump shot from 12 ft,,70,101
406,4,4:41.0,,Defensive rebound by A. Baynes,70,101
407,4,4:28.0,,Offensive foul by A. Baynes (drawn by W. Hernangómez),70,101
408,4,4:28.0,,Turnover by A. Baynes (offensive foul),70,101
409,4,4:08.0,W. Hernangómez misses 3-pt jump shot from 25 ft,,70,101
410,4,4:05.0,,Defensive rebound by G. Yabusele,70,101
411,4,3:47.0,,A. Nader makes 2-pt jump shot from 7 ft,70,103
412,4,3:30.0,D. Dotson misses 3-pt jump shot from 25 ft,,70,103
413,4,3:27.0,,Defensive rebound by A. Baynes,70,103
414,4,3:05.0,,A. Baynes misses 2-pt jump shot from 13 ft,70,103
415,4,3:04.0,Defensive rebound by W. Hernangómez,,70,103
416,4,2:54.0,D. Dotson misses 2-pt jump shot from 10 ft,,70,103
417,4,2:53.0,Offensive rebound by D. McDermott,,70,103
418,4,2:53.0,Shooting foul by G. Yabusele (drawn by D. McDermott),,70,103
419,4,2:53.0,D. McDermott misses free throw 1 of 2,,70,103
420,4,2:53.0,Offensive rebound by Team,,70,103
421,4,2:53.0,D. McDermott misses free throw 2 of 2,,70,103
422,4,2:51.0,,Defensive rebound by G. Yabusele,70,103
423,4,2:41.0,,G. Yabusele misses 3-pt jump shot from 25 ft,70,103
424,4,2:37.0,Defensive rebound by D. Dotson,,70,103
425,4,2:23.0,W. Hernangómez makes 2-pt dunk at rim (assist by D. Dotson),,72,103
426,4,2:09.0,,Turnover by A. Nader (out of bounds lost ball),72,103
427,4,1:57.0,Personal foul by G. Yabusele (drawn by W. Hernangómez),,72,103
428,4,1:57.0,W. Hernangómez makes free throw 1 of 2,,73,103
429,4,1:57.0,W. Hernangómez misses free throw 2 of 2,,73,103
430,4,1:57.0,,Defensive rebound by A. Baynes,73,103
431,4,1:47.0,,Turnover by A. Nader (bad pass; steal by L. Thomas),73,103
432,4,1:46.0,Turnover by F. Ntilikina (bad pass; steal by K. Allen),,73,103
433,4,1:40.0,,A. Baynes misses 2-pt dunk from 1 ft,73,103
434,4,1:37.0,Defensive rebound by Team,,73,103
435,4,1:30.0,Turnover by F. Ntilikina (lost ball; steal by A. Baynes),,73,103
436,4,1:16.0,,A. Nader misses 2-pt jump shot from 7 ft,73,103
437,4,1:11.0,Defensive rebound by L. Thomas,,73,103
438,4,1:04.0,L. Thomas misses 3-pt jump shot from 24 ft,,73,103
439,4,1:01.0,,Defensive rebound by A. Baynes,73,103
440,4,0:49.0,,G. Yabusele misses 3-pt jump shot from 27 ft,73,103
441,4,0:47.0,Defensive rebound by W. Hernangómez,,73,103
442,4,0:33.0,F. Ntilikina misses 3-pt jump shot from 27 ft,,73,103
443,4,0:32.0,,Defensive rebound by A. Baynes,73,103
444,4,0:09.0,,Turnover by Team (shot clock),73,103
445,4,0:04.0,F. Ntilikina misses 2-pt layup from 2 ft,,73,103
446,4,0:02.0,,Defensive rebound by G. Yabusele,73,103
