,QUARTER,TIME_REMAINING,DALLAS_ACTION,UTAH_ACTION,DALLAS_SCORE,UTAH_SCORE
382,4,3:05.0,Offensive foul by N. Noel (drawn by R. Hood),,84,97
383,4,3:05.0,Turnover by N. Noel (offensive foul),,84,97
384,4,3:05.0,D. Powell enters the game for N. Noel,,84,97
385,4,2:57.0,,R. Hood makes 3-pt jump shot from 26 ft,84,100
386,4,2:54.0,Dallas full timeout,,84,100
387,4,2:54.0,,R. Rubio enters the game for D. Mitchell,84,100
388,4,2:47.0,D. Smith misses 2-pt layup from 2 ft (block by R. Gobert),,84,100
389,4,2:44.0,,Defensive rebound by R. Rubio,84,100
390,4,2:30.0,,Turnover by R. Gobert (out of bounds lost ball),84,100
391,4,2:30.0,Y. Ferrell enters the game for D. Smith,,84,100
392,4,2:30.0,G. Clavell enters the game for J. Barea,,84,100
393,4,2:18.0,H. Barnes misses 2-pt jump shot from 16 ft,,84,100
394,4,2:16.0,,Defensive rebound by R. Gobert,84,100
395,4,2:10.0,,Personal foul by Y. Ferrell (drawn by R. Rubio),84,100
396,4,2:10.0,,R. Neto enters the game for J. Ingles,84,100
397,4,2:10.0,,J. Jerebko enters the game for R. Rubio,84,100
398,4,2:10.0,,R. O'Neale enters the game for R. Hood,84,100
399,4,2:10.0,,E. Udoh enters the game for R. Gobert,84,100
400,4,2:10.0,M. Kleber enters the game for W. Matthews,,84,100
401,4,2:10.0,J. Withey enters the game for H. Barnes,,84,100
402,4,2:01.0,,J. Jerebko misses 2-pt jump shot from 10 ft,84,100
403,4,1:58.0,Defensive rebound by J. Withey,,84,100
404,4,1:52.0,Shooting block foul by J. Jerebko (drawn by M. Kleber),,84,100
405,4,1:52.0,M. Kleber makes free throw 2 of 2,,85,100
406,4,1:52.0,M. Kleber misses free throw 1 of 2,,85,100
407,4,1:52.0,Offensive rebound by Team,,85,100
408,4,1:31.0,,T. Sefolosha makes 2-pt jump shot from 21 ft,85,102
409,4,1:21.0,Y. Ferrell makes 2-pt jump shot from 19 ft,,87,102
410,4,1:10.0,,R. O'Neale misses 2-pt jump shot from 18 ft,87,102
411,4,1:07.0,Defensive rebound by D. Powell,,87,102
412,4,0:56.0,D. Powell makes 2-pt jump shot from 21 ft,,89,102
413,4,0:37.0,,T. Sefolosha misses 2-pt jump shot from 9 ft (block by D. Powell),89,102
414,4,0:36.0,,Offensive rebound by Team,89,102
415,4,0:32.0,,R. O'Neale makes 2-pt layup from 2 ft,89,104
416,4,0:20.0,J. Withey misses 3-pt jump shot from 25 ft,,89,104
417,4,0:17.0,,Defensive rebound by R. Neto,89,104
