,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHARLOTTE_ACTION,NEW YORK_SCORE,CHARLOTTE_SCORE
371,4,6:24.0,,D. Howard enters the game for M. Carter-Williams,78,101
372,4,6:24.0,M. Beasley makes free throw 2 of 2,,79,101
373,4,6:06.0,,D. Howard misses 2-pt jump shot from 11 ft (block by J. Noah),79,101
374,4,6:02.0,Defensive rebound by M. Beasley,,79,101
375,4,5:58.0,M. Beasley misses 3-pt jump shot from 24 ft,,79,101
376,4,5:56.0,,Defensive rebound by F. Kaminsky,79,101
377,4,5:38.0,,J. Lamb makes 2-pt jump shot from 14 ft (assist by F. Kaminsky),79,103
378,4,5:24.0,Turnover by R. Sessions (bad pass),,79,103
379,4,5:24.0,W. Hernangómez enters the game for M. Beasley,,79,103
380,4,5:15.0,,Turnover by F. Kaminsky (traveling),79,103
381,4,5:06.0,F. Ntilikina makes 2-pt jump shot from 11 ft,,81,103
382,4,4:44.0,,M. Kidd-Gilchrist makes 2-pt dunk from 1 ft (assist by J. Lamb),81,105
383,4,4:28.0,W. Hernangómez makes 2-pt layup from 2 ft (assist by R. Baker),,83,105
384,4,4:28.0,Shooting foul by D. Howard (drawn by W. Hernangómez),,83,105
385,4,4:28.0,,J. O'Bryant enters the game for D. Howard,83,105
386,4,4:28.0,W. Hernangómez makes free throw 1 of 1,,84,105
387,4,4:11.0,,M. Kidd-Gilchrist misses 2-pt layup from 1 ft,84,105
388,4,4:08.0,Defensive rebound by R. Sessions,,84,105
389,4,3:59.0,R. Sessions misses 2-pt jump shot from 12 ft,,84,105
390,4,3:56.0,Offensive rebound by J. Noah,,84,105
391,4,3:53.0,R. Baker misses 2-pt jump shot from 19 ft,,84,105
392,4,3:50.0,,Defensive rebound by J. Lamb,84,105
393,4,3:44.0,,J. O'Bryant misses 3-pt jump shot from 25 ft,84,105
394,4,3:41.0,Defensive rebound by J. Noah,,84,105
395,4,3:24.0,Shooting foul by F. Kaminsky (drawn by J. Noah),,84,105
396,4,3:24.0,J. Noah misses free throw 1 of 2,,84,105
397,4,3:24.0,Offensive rebound by Team,,84,105
398,4,3:24.0,,M. Monk enters the game for K. Walker,84,105
399,4,3:24.0,J. Noah makes free throw 2 of 2,,85,105
400,4,3:13.0,,Turnover by M. Monk (bad pass),85,105
401,4,3:08.0,R. Baker misses 3-pt jump shot from 27 ft,,85,105
402,4,3:04.0,,Defensive rebound by M. Kidd-Gilchrist,85,105
403,4,2:43.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,85,105
404,4,2:41.0,,Offensive rebound by J. O'Bryant,85,105
405,4,2:32.0,,J. O'Bryant misses 2-pt jump shot from 13 ft,85,105
406,4,2:29.0,Defensive rebound by R. Sessions,,85,105
407,4,2:18.0,W. Hernangómez makes 2-pt hook shot from 8 ft,,87,105
408,4,2:09.0,,Charlotte full timeout,87,105
409,4,2:09.0,,M. Mathiang enters the game for J. Lamb,87,105
410,4,2:09.0,,D. Bacon enters the game for M. Kidd-Gilchrist,87,105
411,4,2:09.0,,J. Stone enters the game for F. Kaminsky,87,105
412,4,2:00.0,,M. Monk makes 2-pt jump shot from 16 ft (assist by J. Stone),87,107
413,4,1:50.0,F. Ntilikina misses 2-pt jump shot from 20 ft,,87,107
414,4,1:47.0,,Defensive rebound by J. Stone,87,107
415,4,1:39.0,,J. O'Bryant misses 3-pt jump shot from 26 ft,87,107
416,4,1:39.0,Defensive rebound by F. Ntilikina,,87,107
417,4,1:39.0,Personal foul by M. Mathiang (drawn by F. Ntilikina),,87,107
418,4,1:39.0,F. Ntilikina makes free throw 1 of 2,,88,107
419,4,1:39.0,F. Ntilikina makes free throw 2 of 2,,89,107
420,4,1:30.0,,M. Monk makes 2-pt jump shot from 20 ft (assist by J. Stone),89,109
421,4,1:11.0,Turnover by W. Hernangómez (out of bounds lost ball),,89,109
422,4,1:01.0,,Turnover by J. Stone (bad pass; steal by R. Baker),89,109
423,4,1:00.0,Personal foul by J. Stone (drawn by R. Baker),,89,109
424,4,1:00.0,R. Baker makes free throw 1 of 2,,90,109
425,4,1:00.0,R. Baker makes free throw 2 of 2,,91,109
426,4,0:45.0,,Turnover by J. O'Bryant (out of bounds lost ball),91,109
427,4,0:35.0,Turnover by R. Baker (bad pass; steal by D. Bacon),,91,109
428,4,0:23.0,,Turnover by J. O'Bryant (out of bounds lost ball),91,109
429,4,0:17.0,W. Hernangómez misses 2-pt hook shot from 9 ft,,91,109
430,4,0:14.0,,Defensive rebound by M. Mathiang,91,109
