,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,ATLANTA_ACTION,CHARLOTTE_SCORE,ATLANTA_SCORE
373,4,4:45.0,D. Howard makes 2-pt dunk from 1 ft (assist by K. Walker),,115,96
374,4,4:45.0,Shooting foul by M. Muscala (drawn by D. Howard),,115,96
375,4,4:45.0,,D. Dedmon enters the game for E. İlyasova,115,96
376,4,4:45.0,D. Howard misses free throw 1 of 1,,115,96
377,4,4:43.0,,Defensive rebound by M. Belinelli,115,96
378,4,4:35.0,,D. Dedmon makes 3-pt jump shot from 24 ft (assist by D. Schröder),115,99
379,4,4:13.0,M. Kidd-Gilchrist misses 2-pt jump shot from 17 ft,,115,99
380,4,4:10.0,,Defensive rebound by M. Muscala,115,99
381,4,4:03.0,,D. Schröder misses 3-pt jump shot from 25 ft,115,99
382,4,4:00.0,Defensive rebound by D. Howard,,115,99
383,4,3:40.0,K. Walker makes 3-pt jump shot from 25 ft (assist by D. Howard),,118,99
384,4,3:35.0,,Atlanta full timeout,118,99
385,4,3:35.0,,T. Dorsey enters the game for M. Belinelli,118,99
386,4,3:35.0,,L. Babbitt enters the game for D. Schröder,118,99
387,4,3:35.0,,M. Plumlee enters the game for K. Bazemore,118,99
388,4,3:35.0,,I. Taylor enters the game for M. Muscala,118,99
389,4,3:18.0,,Turnover by M. Plumlee (out of bounds lost ball),118,99
390,4,3:04.0,K. Walker makes 2-pt jump shot from 18 ft (assist by N. Batum),,120,99
391,4,2:43.0,,T. Dorsey makes 2-pt layup at rim,120,101
392,4,2:32.0,Charlotte full timeout,,120,101
393,4,2:32.0,M. Monk enters the game for N. Batum,,120,101
394,4,2:32.0,J. Stone enters the game for D. Howard,,120,101
395,4,2:32.0,J. O'Bryant enters the game for M. Kidd-Gilchrist,,120,101
396,4,2:32.0,T. Graham enters the game for K. Walker,,120,101
397,4,2:32.0,D. Bacon enters the game for F. Kaminsky,,120,101
398,4,2:17.0,J. O'Bryant misses 2-pt jump shot from 14 ft,,120,101
399,4,2:14.0,,Defensive rebound by D. Dedmon,120,101
400,4,2:05.0,,Shooting foul by J. Stone (drawn by T. Dorsey),120,101
401,4,2:05.0,,T. Dorsey makes free throw 1 of 2,120,102
402,4,2:05.0,,T. Dorsey makes free throw 2 of 2,120,103
403,4,1:50.0,M. Monk misses 2-pt jump shot from 10 ft,,120,103
404,4,1:47.0,,Defensive rebound by I. Taylor,120,103
405,4,1:44.0,,Shooting foul by D. Bacon (drawn by I. Taylor),120,103
406,4,1:44.0,,I. Taylor misses free throw 1 of 2,120,103
407,4,1:44.0,,Offensive rebound by Team,120,103
408,4,1:44.0,,I. Taylor makes free throw 2 of 2,120,104
409,4,1:23.0,M. Monk misses 2-pt jump shot from 23 ft,,120,104
410,4,1:20.0,,Defensive rebound by M. Plumlee,120,104
411,4,1:13.0,,T. Dorsey misses 2-pt layup from 1 ft,120,104
412,4,1:11.0,,Offensive rebound by M. Plumlee,120,104
413,4,1:11.0,,M. Plumlee makes 2-pt layup at rim,120,106
414,4,0:53.0,J. O'Bryant misses 2-pt layup from 2 ft,,120,106
415,4,0:50.0,,Defensive rebound by M. Plumlee,120,106
416,4,0:41.0,,D. Dedmon makes 2-pt jump shot from 17 ft,120,108
417,4,0:27.0,M. Monk makes 3-pt jump shot from 24 ft (assist by J. Stone),,123,108
418,4,0:11.0,,L. Babbitt makes 2-pt jump shot from 13 ft,123,110
