,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,MINNESOTA_ACTION,MILWAUKEE_SCORE,MINNESOTA_SCORE
380,4,3:53.0,X. Munford enters the game for T. Snell,,78,99
381,4,3:53.0,D. Wilson enters the game for K. Middleton,,78,99
382,4,3:53.0,R. Vaughn enters the game for S. Brown,,78,99
383,4,3:53.0,M. Plumlee enters the game for J. Henson,,78,99
384,4,3:31.0,M. Plumlee misses 2-pt layup from 2 ft (block by T. Gibson),,78,99
385,4,3:29.0,,Defensive rebound by K. Towns,78,99
386,4,3:16.0,,T. Gibson makes 2-pt layup from 1 ft (assist by J. Teague),78,101
387,4,3:16.0,,Shooting foul by M. Plumlee (drawn by T. Gibson),78,101
388,4,3:16.0,,G. Dieng enters the game for K. Towns,78,101
389,4,3:16.0,,S. Muhammad enters the game for A. Wiggins,78,101
390,4,3:16.0,,T. Gibson makes free throw 1 of 1,78,102
391,4,3:05.0,X. Munford misses 2-pt layup from 2 ft,,78,102
392,4,3:00.0,Offensive rebound by D. Wilson,,78,102
393,4,3:00.0,D. Wilson makes 2-pt layup at rim,,80,102
394,4,2:51.0,,S. Muhammad makes 2-pt jump shot from 21 ft,80,104
395,4,2:41.0,R. Vaughn misses 3-pt jump shot from 25 ft,,80,104
396,4,2:41.0,Offensive rebound by Team,,80,104
397,4,2:39.0,,M. Georges-Hunt enters the game for J. Teague,80,104
398,4,2:39.0,,A. Brooks enters the game for J. Crawford,80,104
399,4,2:39.0,,C. Aldrich enters the game for T. Gibson,80,104
400,4,2:21.0,S. Kilpatrick makes 2-pt layup from 1 ft,,82,104
401,4,2:21.0,Shooting foul by G. Dieng (drawn by S. Kilpatrick),,82,104
402,4,2:21.0,S. Kilpatrick makes free throw 1 of 1,,83,104
403,4,2:03.0,,G. Dieng misses 2-pt jump shot from 17 ft,83,104
404,4,1:56.0,,Offensive rebound by C. Aldrich,83,104
405,4,1:56.0,,C. Aldrich misses 2-pt layup at rim,83,104
406,4,1:55.0,Defensive rebound by M. Plumlee,,83,104
407,4,1:51.0,D. Wilson makes 3-pt jump shot from 22 ft (assist by S. Kilpatrick),,86,104
408,4,1:47.0,,Turnover by A. Brooks (bad pass),86,104
409,4,1:46.0,Personal foul by C. Aldrich (drawn by M. Plumlee),,86,104
410,4,1:46.0,,N. Bjelica enters the game for G. Dieng,86,104
411,4,1:46.0,M. Plumlee makes free throw 1 of 2,,87,104
412,4,1:46.0,M. Plumlee makes free throw 2 of 2,,88,104
413,4,1:29.0,,C. Aldrich misses 2-pt layup from 2 ft (block by S. Kilpatrick),88,104
414,4,1:28.0,Defensive rebound by S. Kilpatrick,,88,104
415,4,1:24.0,S. Kilpatrick misses 2-pt layup at rim (block by N. Bjelica),,88,104
416,4,1:24.0,,Defensive rebound by Team,88,104
417,4,1:14.0,,Personal foul by M. Plumlee (drawn by A. Brooks),88,104
418,4,1:14.0,,A. Brooks misses free throw 1 of 2,88,104
419,4,1:14.0,,Offensive rebound by Team,88,104
420,4,1:14.0,,A. Brooks makes free throw 2 of 2,88,105
421,4,1:02.0,M. Plumlee misses 2-pt layup from 1 ft (block by C. Aldrich),,88,105
422,4,0:56.0,Offensive rebound by R. Vaughn,,88,105
423,4,0:49.0,Turnover by M. Plumlee (lost ball; steal by N. Bjelica),,88,105
424,4,0:39.0,,Turnover by A. Brooks (out of bounds lost ball),88,105
425,4,0:33.0,Shooting foul by C. Aldrich (drawn by X. Munford),,88,105
426,4,0:33.0,X. Munford misses free throw 1 of 2,,88,105
427,4,0:33.0,Offensive rebound by Team,,88,105
428,4,0:33.0,X. Munford makes free throw 2 of 2,,89,105
429,4,0:18.0,,N. Bjelica makes 3-pt jump shot from 26 ft (assist by A. Brooks),89,108
430,4,0:06.0,Turnover by X. Munford (lost ball; steal by A. Brooks),,89,108
