,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHARLOTTE_ACTION,BROOKLYN_SCORE,CHARLOTTE_SCORE
370,4,7:43.0,C. LeVert makes 2-pt layup at rim,,110,96
371,4,7:28.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by F. Kaminsky),110,99
372,4,7:28.0,,Shooting foul by C. LeVert (drawn by K. Walker),110,99
373,4,7:28.0,,K. Walker makes free throw 1 of 1,110,100
374,4,7:22.0,A. Crabbe misses 3-pt jump shot from 26 ft,,110,100
375,4,7:17.0,,Defensive rebound by F. Kaminsky,110,100
376,4,7:09.0,,K. Walker makes 2-pt jump shot from 16 ft,110,102
377,4,6:51.0,A. Crabbe makes 2-pt layup from 2 ft (assist by C. LeVert),,112,102
378,4,6:30.0,,J. Lamb misses 2-pt jump shot from 18 ft,112,102
379,4,6:23.0,,Offensive rebound by M. Monk,112,102
380,4,6:23.0,,M. Monk misses 2-pt layup at rim,112,102
381,4,6:22.0,Defensive rebound by R. Hollis-Jefferson,,112,102
382,4,6:21.0,C. LeVert makes 3-pt jump shot from 24 ft (assist by R. Hollis-Jefferson),,115,102
383,4,6:21.0,,Charlotte full timeout,115,102
384,4,6:21.0,,N. Batum enters the game for J. Lamb,115,102
385,4,6:21.0,,M. Williams enters the game for F. Kaminsky,115,102
386,4,6:21.0,S. Dinwiddie enters the game for C. LeVert,,115,102
387,4,6:06.0,,M. Monk misses 3-pt jump shot from 26 ft,115,102
388,4,6:01.0,Defensive rebound by R. Hollis-Jefferson,,115,102
389,4,5:52.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft (block by M. Williams),,115,102
390,4,5:46.0,Offensive rebound by R. Hollis-Jefferson,,115,102
391,4,5:46.0,R. Hollis-Jefferson makes 2-pt layup at rim,,117,102
392,4,5:31.0,,Personal foul by S. Dinwiddie (drawn by C. Zeller),117,102
393,4,5:31.0,,D. Howard enters the game for C. Zeller,117,102
394,4,5:31.0,C. LeVert enters the game for S. Dinwiddie,,117,102
395,4,5:21.0,,Turnover by M. Monk (bad pass; steal by R. Hollis-Jefferson),117,102
396,4,5:16.0,A. Crabbe makes 2-pt layup from 1 ft (assist by R. Hollis-Jefferson),,119,102
397,4,5:09.0,,K. Walker misses 2-pt layup from 2 ft,119,102
398,4,5:09.0,Defensive rebound by A. Crabbe,,119,102
399,4,4:48.0,D. Carroll makes 3-pt jump shot from 24 ft (assist by C. LeVert),,122,102
400,4,4:48.0,Shooting foul by M. Monk (drawn by D. Carroll),,122,102
401,4,4:48.0,D. Carroll makes free throw 1 of 1,,123,102
402,4,4:34.0,,M. Williams makes 2-pt jump shot from 9 ft (assist by K. Walker),123,104
403,4,4:12.0,A. Crabbe misses 2-pt jump shot from 9 ft,,123,104
404,4,4:09.0,,Defensive rebound by D. Howard,123,104
405,4,4:05.0,,M. Monk misses 3-pt jump shot from 26 ft,123,104
406,4,4:02.0,Defensive rebound by D. Cunningham,,123,104
407,4,3:40.0,C. LeVert misses 3-pt jump shot from 24 ft,,123,104
408,4,3:36.0,Offensive rebound by R. Hollis-Jefferson,,123,104
409,4,3:34.0,A. Crabbe misses 2-pt jump shot from 7 ft (block by D. Howard),,123,104
410,4,3:30.0,,Defensive rebound by N. Batum,123,104
411,4,3:28.0,,M. Williams misses 3-pt jump shot from 25 ft,123,104
412,4,3:25.0,Defensive rebound by R. Hollis-Jefferson,,123,104
413,4,3:07.0,A. Crabbe misses 3-pt jump shot from 25 ft,,123,104
414,4,3:04.0,Offensive rebound by R. Hollis-Jefferson,,123,104
415,4,2:45.0,D. Cunningham misses 3-pt jump shot from 22 ft,,123,104
416,4,2:42.0,,Defensive rebound by M. Williams,123,104
417,4,2:38.0,,Shooting foul by R. Hollis-Jefferson (drawn by K. Walker),123,104
418,4,2:38.0,,K. Walker makes free throw 1 of 2,123,105
419,4,2:38.0,,T. Graham enters the game for M. Monk,123,105
420,4,2:38.0,,W. Hernangómez enters the game for M. Williams,123,105
421,4,2:38.0,,F. Kaminsky enters the game for N. Batum,123,105
422,4,2:38.0,,D. Bacon enters the game for D. Howard,123,105
423,4,2:38.0,,K. Walker makes free throw 2 of 2,123,106
424,4,2:37.0,Personal take foul by K. Walker (drawn by C. LeVert),,123,106
425,4,2:37.0,,J. Stone enters the game for K. Walker,123,106
426,4,2:17.0,A. Crabbe misses 3-pt jump shot from 24 ft,,123,106
427,4,2:17.0,,Defensive rebound by J. Stone,123,106
428,4,2:17.0,,Personal foul by D. Carroll (drawn by J. Stone),123,106
429,4,2:17.0,,J. Stone misses free throw 1 of 2,123,106
430,4,2:17.0,,Offensive rebound by Team,123,106
431,4,2:17.0,N. Stauskas enters the game for C. LeVert,,123,106
432,4,2:17.0,Q. Acy enters the game for D. Cunningham,,123,106
433,4,2:17.0,,J. Stone makes free throw 2 of 2,123,107
434,4,1:56.0,Shooting foul by D. Bacon (drawn by D. Carroll),,123,107
435,4,1:56.0,D. Carroll makes free throw 1 of 2,,124,107
436,4,1:56.0,J. Harris enters the game for A. Crabbe,,124,107
437,4,1:56.0,D. Carroll makes free throw 2 of 2,,125,107
438,4,1:39.0,,F. Kaminsky misses 3-pt jump shot from 27 ft,125,107
439,4,1:35.0,Defensive rebound by R. Hollis-Jefferson,,125,107
440,4,1:15.0,R. Hollis-Jefferson misses 2-pt layup from 1 ft,,125,107
441,4,1:10.0,,Defensive rebound by J. Stone,125,107
442,4,1:08.0,,W. Hernangómez makes 2-pt layup from 1 ft (assist by J. Stone),125,109
443,4,0:54.0,Q. Acy misses 3-pt jump shot from 25 ft,,125,109
444,4,0:46.0,,Defensive rebound by J. Stone,125,109
445,4,0:40.0,,Shooting foul by N. Stauskas (drawn by W. Hernangómez),125,109
446,4,0:40.0,,W. Hernangómez makes free throw 1 of 2,125,110
447,4,0:40.0,,W. Hernangómez makes free throw 2 of 2,125,111
448,4,0:21.0,,Violation by F. Kaminsky (kicked ball),125,111
449,4,0:19.0,R. Hollis-Jefferson misses 2-pt jump shot from 11 ft,,125,111
450,4,0:14.0,,Defensive rebound by T. Graham,125,111
451,4,0:00.0,,T. Graham misses 3-pt jump shot from 34 ft (block by D. Carroll),125,111
452,4,0:00.0,Defensive rebound by D. Carroll,,125,111
