,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DALLAS_ACTION,OKLAHOMA CITY_SCORE,DALLAS_SCORE
237,3,6:56.0,Turnover by R. Westbrook (lost ball; steal by W. Matthews),,63,58
238,3,6:51.0,,W. Matthews makes 3-pt jump shot from 23 ft,63,61
239,3,6:40.0,Shooting foul by D. Powell (drawn by R. Westbrook),,63,61
240,3,6:40.0,R. Westbrook misses free throw 1 of 2,,63,61
241,3,6:40.0,Offensive rebound by Team,,63,61
242,3,6:40.0,,N. Noel enters the game for D. Nowitzki,63,61
243,3,6:40.0,,Y. Ferrell enters the game for D. Powell,63,61
244,3,6:40.0,R. Westbrook makes free throw 2 of 2,,64,61
245,3,6:26.0,,H. Barnes misses 2-pt jump shot from 13 ft,64,61
246,3,6:26.0,Defensive rebound by R. Westbrook,,64,61
247,3,6:19.0,R. Westbrook misses 3-pt jump shot from 26 ft,,64,61
248,3,6:14.0,,Defensive rebound by W. Matthews,64,61
249,3,5:53.0,,H. Barnes makes 3-pt jump shot from 22 ft (assist by N. Noel),64,64
250,3,5:30.0,P. George makes 2-pt jump shot from 13 ft,,66,64
251,3,5:21.0,,Personal foul by S. Adams (drawn by D. Smith),66,64
252,3,5:21.0,T. Ferguson enters the game for J. Huestis,,66,64
253,3,5:11.0,,W. Matthews makes 2-pt jump shot from 17 ft (assist by D. Smith),66,66
254,3,4:55.0,Turnover by R. Westbrook (bad pass; steal by Y. Ferrell),,66,66
255,3,4:51.0,,W. Matthews misses 3-pt jump shot from 24 ft,66,66
256,3,4:48.0,Defensive rebound by S. Adams,,66,66
257,3,4:45.0,R. Westbrook misses 2-pt layup from 5 ft (block by N. Noel),,66,66
258,3,4:45.0,,Defensive rebound by Team,66,66
259,3,4:28.0,,Turnover by H. Barnes (lost ball; steal by R. Westbrook),66,66
260,3,4:25.0,T. Ferguson makes 2-pt dunk from 2 ft (assist by R. Westbrook),,68,66
261,3,4:25.0,,Dallas full timeout,68,66
262,3,4:09.0,,H. Barnes misses 2-pt layup from 5 ft,68,66
263,3,4:06.0,Defensive rebound by S. Adams,,68,66
264,3,4:02.0,C. Anthony misses 3-pt jump shot from 25 ft,,68,66
265,3,3:56.0,Offensive rebound by P. George,,68,66
266,3,3:49.0,P. George makes 2-pt layup from 3 ft,,70,66
267,3,3:36.0,,N. Noel makes 2-pt jump shot from 6 ft,70,68
268,3,3:22.0,S. Adams makes 2-pt layup from 3 ft (assist by P. George),,72,68
269,3,3:00.0,,H. Barnes makes 2-pt dunk from 1 ft,72,70
270,3,2:48.0,P. George misses 3-pt jump shot from 26 ft,,72,70
271,3,2:45.0,,Defensive rebound by N. Noel,72,70
272,3,2:39.0,,D. Smith makes 2-pt layup from 2 ft,72,72
273,3,2:18.0,Offensive foul by S. Adams (drawn by W. Matthews),,72,72
274,3,2:18.0,Turnover by S. Adams (offensive foul),,72,72
275,3,2:18.0,J. Grant enters the game for R. Westbrook,,72,72
276,3,2:18.0,R. Felton enters the game for C. Anthony,,72,72
277,3,2:04.0,,Personal foul by R. Felton (drawn by N. Noel),72,72
278,3,2:04.0,P. Patterson enters the game for S. Adams,,72,72
279,3,1:53.0,,Y. Ferrell makes 2-pt jump shot from 21 ft (assist by D. Smith),72,74
280,3,1:38.0,Personal foul by N. Noel (drawn by P. George),,72,74
281,3,1:38.0,,J. Barea enters the game for D. Smith,72,74
282,3,1:38.0,,D. Powell enters the game for N. Noel,72,74
283,3,1:31.0,T. Ferguson misses 3-pt jump shot from 23 ft,,72,74
284,3,1:28.0,,Defensive rebound by H. Barnes,72,74
285,3,1:18.0,,W. Matthews misses 3-pt jump shot from 25 ft,72,74
286,3,1:14.0,Defensive rebound by R. Felton,,72,74
287,3,1:10.0,P. Patterson makes 2-pt layup from 1 ft (assist by R. Felton),,74,74
288,3,0:52.0,,J. Barea misses 3-pt jump shot from 24 ft,74,74
289,3,0:48.0,,Offensive rebound by W. Matthews,74,74
290,3,0:44.0,,D. Powell makes 2-pt dunk at rim (assist by Y. Ferrell),74,76
291,3,0:36.0,Personal foul by W. Matthews (drawn by P. George),,74,76
292,3,0:36.0,P. George misses free throw 1 of 2,,74,76
293,3,0:36.0,Offensive rebound by Team,,74,76
294,3,0:36.0,P. George makes free throw 2 of 2,,75,76
295,3,0:17.0,,Turnover by D. Powell (bad pass),75,76
296,3,0:01.0,P. George makes 2-pt jump shot from 17 ft,,77,76
297,3,0:01.0,,Personal foul by P. George (drawn by Y. Ferrell),77,76
298,3,0:01.0,,D. McDermott enters the game for J. Barea,77,76
299,4,11:46.0,Personal foul by D. Nowitzki (drawn by P. Patterson),,77,76
300,4,11:36.0,P. Patterson misses 3-pt jump shot from 25 ft,,77,76
301,4,11:32.0,,Defensive rebound by D. Powell,77,76
302,4,11:25.0,,D. McDermott makes 3-pt jump shot from 22 ft (assist by Y. Ferrell),77,79
303,4,11:07.0,R. Felton misses 2-pt jump shot from 9 ft,,77,79
304,4,11:06.0,Offensive rebound by J. Grant,,77,79
305,4,11:05.0,J. Grant misses 2-pt layup from 1 ft,,77,79
306,4,11:05.0,Offensive rebound by R. Felton,,77,79
307,4,11:02.0,R. Felton misses 2-pt layup from 7 ft,,77,79
308,4,10:58.0,,Defensive rebound by D. Nowitzki,77,79
309,4,10:54.0,,D. McDermott misses 3-pt jump shot from 24 ft,77,79
310,4,10:54.0,Defensive rebound by Á. Abrines,,77,79
311,4,10:54.0,Oklahoma City full timeout,,77,79
312,4,10:49.0,Offensive foul by P. Patterson (drawn by D. Powell),,77,79
313,4,10:49.0,Turnover by P. Patterson (offensive foul),,77,79
314,4,10:34.0,,D. McDermott misses 3-pt jump shot from 25 ft,77,79
315,4,10:31.0,Defensive rebound by J. Grant,,77,79
316,4,10:21.0,R. Felton misses 2-pt jump shot from 21 ft,,77,79
317,4,10:18.0,,Defensive rebound by D. Powell,77,79
318,4,10:11.0,,J. Barea makes 2-pt jump shot from 2 ft,77,81
319,4,9:59.0,Personal foul by J. Barea (drawn by Á. Abrines),,77,81
320,4,9:48.0,J. Huestis misses 3-pt jump shot from 26 ft,,77,81
321,4,9:45.0,,Defensive rebound by D. Nowitzki,77,81
322,4,9:38.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,77,81
323,4,9:32.0,Defensive rebound by P. Patterson,,77,81
324,4,9:27.0,J. Grant misses 2-pt hook shot from 6 ft,,77,81
325,4,9:27.0,Offensive rebound by Team,,77,81
326,4,9:27.0,Personal foul by D. McDermott (drawn by J. Grant),,77,81
327,4,9:19.0,R. Felton makes 2-pt jump shot from 19 ft,,79,81
328,4,9:04.0,,J. Barea makes 3-pt jump shot from 25 ft (assist by D. Powell),79,84
329,4,8:49.0,R. Felton misses 2-pt jump shot from 7 ft,,79,84
330,4,8:47.0,Offensive rebound by J. Grant,,79,84
331,4,8:47.0,J. Grant makes 2-pt layup from 2 ft,,81,84
332,4,8:47.0,Shooting foul by D. Nowitzki (drawn by J. Grant),,81,84
333,4,8:47.0,R. Westbrook enters the game for J. Huestis,,81,84
334,4,8:47.0,J. Grant makes free throw 1 of 1,,82,84
335,4,8:34.0,,D. Powell misses 2-pt layup from 7 ft,82,84
336,4,8:34.0,Defensive rebound by R. Westbrook,,82,84
337,4,8:28.0,J. Grant makes 2-pt dunk from 2 ft (assist by R. Westbrook),,84,84
338,4,8:09.0,,J. Barea makes 2-pt layup from 4 ft,84,86
339,4,7:52.0,R. Westbrook misses 2-pt jump shot from 18 ft,,84,86
340,4,7:49.0,,Defensive rebound by D. Powell,84,86
341,4,7:40.0,,J. Barea misses 3-pt jump shot from 28 ft,84,86
342,4,7:40.0,,Offensive rebound by D. Powell,84,86
343,4,7:40.0,,Personal foul by R. Felton (drawn by D. Powell),84,86
344,4,7:40.0,,D. Smith enters the game for Y. Ferrell,84,86
345,4,7:40.0,S. Adams enters the game for J. Grant,,84,86
346,4,7:29.0,,Personal foul by Á. Abrines (drawn by D. Nowitzki),84,86
347,4,7:15.0,,J. Barea makes 2-pt layup from 1 ft (assist by D. Smith),84,88
348,4,7:02.0,P. Patterson misses 3-pt jump shot from 23 ft,,84,88
349,4,6:59.0,Offensive rebound by R. Westbrook,,84,88
350,4,6:56.0,R. Westbrook misses 3-pt jump shot from 25 ft,,84,88
351,4,6:53.0,,Defensive rebound by D. McDermott,84,88
352,4,6:44.0,,D. Nowitzki makes 3-pt jump shot from 26 ft (assist by J. Barea),84,91
353,4,6:27.0,R. Felton makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,87,91
354,4,6:13.0,,Personal foul by Á. Abrines (drawn by D. Powell),87,91
355,4,6:13.0,,W. Matthews enters the game for D. McDermott,87,91
356,4,6:13.0,C. Anthony enters the game for R. Felton,,87,91
357,4,6:13.0,P. George enters the game for P. Patterson,,87,91
358,4,6:01.0,,Turnover by D. Smith (out of bounds lost ball),87,91
359,4,5:55.0,Á. Abrines misses 3-pt jump shot from 26 ft,,87,91
360,4,5:52.0,Offensive rebound by S. Adams,,87,91
361,4,5:49.0,C. Anthony makes 3-pt jump shot from 25 ft (assist by S. Adams),,90,91
362,4,5:49.0,,Dallas full timeout,90,91
363,4,5:49.0,,H. Barnes enters the game for D. Nowitzki,90,91
364,4,5:35.0,,J. Barea makes 3-pt jump shot from 25 ft (assist by W. Matthews),90,94
365,4,5:20.0,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,93,94
366,4,4:59.0,,J. Barea misses 3-pt jump shot from 25 ft,93,94
367,4,4:56.0,Defensive rebound by R. Westbrook,,93,94
368,4,4:41.0,R. Westbrook misses 3-pt jump shot from 25 ft,,93,94
369,4,4:40.0,,Defensive rebound by Team,93,94
370,4,4:22.0,,H. Barnes misses 2-pt jump shot from 4 ft,93,94
371,4,4:16.0,,Offensive rebound by H. Barnes,93,94
372,4,4:15.0,,H. Barnes makes 2-pt layup at rim,93,96
373,4,4:11.0,Shooting foul by D. Smith (drawn by R. Westbrook),,93,96
374,4,4:11.0,R. Westbrook makes free throw 1 of 2,,94,96
375,4,4:11.0,R. Felton enters the game for Á. Abrines,,94,96
376,4,4:11.0,R. Westbrook makes free throw 2 of 2,,95,96
377,4,4:00.0,,D. Powell makes 2-pt dunk from 1 ft (assist by H. Barnes),95,98
378,4,3:46.0,R. Westbrook misses 3-pt jump shot from 26 ft,,95,98
379,4,3:40.0,,Defensive rebound by H. Barnes,95,98
380,4,3:24.0,,W. Matthews misses 3-pt jump shot from 24 ft,95,98
381,4,3:22.0,Defensive rebound by R. Westbrook,,95,98
382,4,3:17.0,R. Felton makes 3-pt jump shot from 24 ft (assist by P. George),,98,98
