,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MIAMI_ACTION,LA CLIPPERS_SCORE,MIAMI_SCORE
384,4,3:37.0,,J. Richardson makes 3-pt jump shot from 26 ft (assist by G. Dragić),79,82
385,4,3:13.0,M. Teodosić misses 3-pt jump shot from 25 ft,,79,82
386,4,3:13.0,Offensive rebound by Team,,79,82
387,4,3:13.0,,Loose ball foul by B. Adebayo (drawn by D. Jordan),79,82
388,4,3:13.0,,Miami full timeout,79,82
389,4,3:10.0,Personal foul by G. Dragić (drawn by M. Teodosić),,79,82
390,4,3:10.0,M. Teodosić misses free throw 1 of 2,,79,82
391,4,3:10.0,Offensive rebound by Team,,79,82
392,4,3:10.0,M. Teodosić makes free throw 2 of 2,,80,82
393,4,2:51.0,,K. Olynyk makes 2-pt jump shot from 17 ft,80,84
394,4,2:41.0,M. Teodosić makes 2-pt jump shot from 15 ft,,82,84
395,4,2:16.0,,D. Waiters misses 3-pt jump shot from 26 ft,82,84
396,4,2:14.0,Defensive rebound by D. Jordan,,82,84
397,4,2:14.0,LA Clippers full timeout,,82,84
398,4,2:14.0,J. Evans enters the game for C. Williams,,82,84
399,4,1:56.0,M. Teodosić misses 3-pt jump shot from 25 ft,,82,84
400,4,1:53.0,Offensive rebound by M. Teodosić,,82,84
401,4,1:50.0,L. Williams makes 3-pt jump shot from 25 ft (assist by M. Teodosić),,85,84
402,4,1:35.0,,J. Richardson misses 3-pt jump shot from 25 ft,85,84
403,4,1:33.0,,Offensive rebound by B. Adebayo,85,84
404,4,1:19.0,,G. Dragić makes 2-pt jump shot from 11 ft (assist by B. Adebayo),85,86
405,4,0:59.0,Turnover by J. Evans (out of bounds lost ball),,85,86
406,4,0:59.0,C. Williams enters the game for L. Williams,,85,86
407,4,0:39.0,,G. Dragić misses 3-pt jump shot from 25 ft,85,86
408,4,0:35.0,Defensive rebound by D. Jordan,,85,86
409,4,0:32.0,LA Clippers full timeout,,85,86
410,4,0:32.0,,T. Johnson enters the game for G. Dragić,85,86
411,4,0:32.0,L. Williams enters the game for C. Williams,,85,86
412,4,0:28.0,Offensive foul by L. Williams (drawn by J. Richardson),,85,86
413,4,0:28.0,Turnover by L. Williams (offensive foul),,85,86
414,4,0:28.0,,G. Dragić enters the game for T. Johnson,85,86
415,4,0:22.0,,Personal foul by M. Teodosić (drawn by K. Olynyk),85,86
416,4,0:22.0,,Miami full timeout,85,86
417,4,0:22.0,,T. Johnson enters the game for B. Adebayo,85,86
418,4,0:22.0,C. Williams enters the game for J. Wilson,,85,86
419,4,0:22.0,S. Thornwell enters the game for L. Williams,,85,86
420,4,0:19.0,,Personal foul by S. Thornwell (drawn by J. Richardson),85,86
421,4,0:19.0,,J. Richardson makes free throw 1 of 2,85,87
422,4,0:19.0,,B. Adebayo enters the game for G. Dragić,85,87
423,4,0:19.0,,W. Ellington enters the game for K. Olynyk,85,87
424,4,0:19.0,J. Wilson enters the game for C. Williams,,85,87
425,4,0:19.0,L. Williams enters the game for S. Thornwell,,85,87
426,4,0:19.0,,J. Richardson makes free throw 2 of 2,85,88
427,4,0:09.0,J. Wilson misses 3-pt jump shot from 25 ft,,85,88
428,4,0:07.0,,Defensive rebound by B. Adebayo,85,88
429,4,0:04.0,,Personal foul by J. Evans (drawn by B. Adebayo),85,88
430,4,0:04.0,,B. Adebayo misses free throw 1 of 2,85,88
431,4,0:04.0,,Offensive rebound by Team,85,88
432,4,0:04.0,,B. Adebayo makes free throw 2 of 2,85,89
433,4,0:04.0,,Technical foul by Team,85,89
434,4,0:04.0,,W. Ellington makes technical free throw,85,90
