,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MEMPHIS_ACTION,CHARLOTTE_SCORE,MEMPHIS_SCORE
392,4,8:51.0,Defensive rebound by T. Graham,,79,87
393,4,8:39.0,F. Kaminsky misses 2-pt jump shot from 3 ft (block by B. Wright),,79,87
394,4,8:35.0,,Defensive rebound by D. Brooks,79,87
395,4,8:32.0,,M. Chalmers misses 2-pt layup from 1 ft,79,87
396,4,8:26.0,,Offensive rebound by T. Evans,79,87
397,4,8:25.0,,T. Evans misses 2-pt layup from 1 ft,79,87
398,4,8:22.0,,Offensive rebound by T. Evans,79,87
399,4,8:22.0,,T. Evans misses 2-pt layup at rim,79,87
400,4,8:22.0,Defensive rebound by D. Bacon,,79,87
401,4,8:22.0,Personal take foul by M. Chalmers (drawn by D. Bacon),,79,87
402,4,8:22.0,,M. Gasol enters the game for M. Chalmers,79,87
403,4,8:22.0,,M. Conley enters the game for B. Wright,79,87
404,4,8:22.0,M. Kidd-Gilchrist enters the game for D. Bacon,,79,87
405,4,8:08.0,C. Zeller misses 2-pt jump shot from 20 ft,,79,87
406,4,8:03.0,,Defensive rebound by D. Brooks,79,87
407,4,7:57.0,,D. Brooks makes 2-pt layup at rim (assist by C. Parsons),79,89
408,4,7:45.0,M. Monk makes 3-pt jump shot from 25 ft,,82,89
409,4,7:20.0,Offensive charge foul by D. Brooks (drawn by C. Zeller),,82,89
410,4,7:20.0,,Turnover by D. Brooks (offensive foul),82,89
411,4,7:20.0,,J. Martin enters the game for C. Parsons,82,89
412,4,7:20.0,K. Walker enters the game for T. Graham,,82,89
413,4,7:09.0,F. Kaminsky misses 2-pt layup from 1 ft,,82,89
414,4,7:05.0,Offensive rebound by C. Zeller,,82,89
415,4,7:05.0,C. Zeller makes 2-pt layup at rim,,84,89
416,4,6:59.0,,M. Gasol makes 2-pt layup from 1 ft (assist by M. Conley),84,91
417,4,6:59.0,,Shooting foul by M. Monk (drawn by M. Gasol),84,91
418,4,6:59.0,,J. Ennis enters the game for T. Evans,84,91
419,4,6:59.0,,M. Gasol misses free throw 1 of 1,84,91
420,4,6:59.0,,Memphis full timeout,84,91
421,4,6:56.0,,Offensive rebound by D. Brooks,84,91
422,4,6:40.0,,M. Gasol misses 2-pt jump shot from 16 ft,84,91
423,4,6:37.0,Defensive rebound by K. Walker,,84,91
424,4,6:16.0,K. Walker makes 2-pt layup at rim (assist by F. Kaminsky),,86,91
425,4,6:16.0,Shooting foul by J. Martin (drawn by K. Walker),,86,91
426,4,6:16.0,J. Lamb enters the game for M. Monk,,86,91
427,4,6:16.0,K. Walker makes free throw 1 of 1,,87,91
428,4,5:55.0,,D. Brooks makes 2-pt jump shot from 22 ft,87,93
429,4,5:40.0,J. Lamb makes 3-pt jump shot from 22 ft (assist by K. Walker),,90,93
430,4,5:16.0,,M. Gasol misses 2-pt hook shot from 1 ft,90,93
431,4,5:14.0,Defensive rebound by F. Kaminsky,,90,93
432,4,5:03.0,Turnover by K. Walker (bad pass; steal by M. Conley),,90,93
433,4,4:59.0,,Shooting foul by C. Zeller (drawn by J. Martin),90,93
434,4,4:59.0,,J. Martin misses free throw 1 of 2,90,93
435,4,4:59.0,,Offensive rebound by Team,90,93
436,4,4:59.0,D. Howard enters the game for C. Zeller,,90,93
437,4,4:59.0,M. Williams enters the game for F. Kaminsky,,90,93
438,4,4:59.0,,J. Martin misses free throw 2 of 2,90,93
439,4,4:56.0,Defensive rebound by M. Kidd-Gilchrist,,90,93
440,4,4:45.0,K. Walker makes 2-pt jump shot from 14 ft,,92,93
441,4,4:22.0,,M. Gasol misses 2-pt layup from 5 ft,92,93
442,4,4:18.0,,Offensive rebound by J. Martin,92,93
443,4,4:18.0,,J. Martin misses 2-pt dunk at rim,92,93
444,4,4:18.0,Defensive rebound by M. Kidd-Gilchrist,,92,93
445,4,4:18.0,,T. Evans enters the game for J. Ennis,92,93
446,4,4:16.0,Turnover by M. Kidd-Gilchrist (turnover; steal by M. Gasol),,92,93
447,4,3:56.0,,J. Martin misses 3-pt jump shot from 23 ft,92,93
448,4,3:53.0,Defensive rebound by D. Howard,,92,93
449,4,3:41.0,M. Kidd-Gilchrist makes 2-pt layup at rim (assist by K. Walker),,94,93
450,4,3:36.0,,Memphis full timeout,94,93
451,4,3:22.0,,Turnover by D. Brooks (traveling),94,93
452,4,3:08.0,K. Walker misses 2-pt jump shot from 16 ft,,94,93
453,4,3:06.0,,Defensive rebound by M. Conley,94,93
454,4,2:59.0,,M. Conley misses 2-pt layup from 1 ft,94,93
455,4,2:55.0,Defensive rebound by M. Kidd-Gilchrist,,94,93
456,4,2:50.0,M. Williams misses 3-pt jump shot from 24 ft,,94,93
457,4,2:47.0,,Defensive rebound by T. Evans,94,93
458,4,2:39.0,,T. Evans misses 2-pt layup from 1 ft,94,93
459,4,2:34.0,Defensive rebound by M. Williams,,94,93
460,4,2:25.0,Personal foul by M. Conley (drawn by K. Walker),,94,93
461,4,2:25.0,K. Walker makes free throw 1 of 2,,95,93
462,4,2:25.0,,J. Ennis enters the game for J. Martin,95,93
463,4,2:25.0,K. Walker makes free throw 2 of 2,,96,93
464,4,2:10.0,,M. Conley misses 3-pt jump shot from 24 ft,96,93
465,4,2:08.0,Defensive rebound by J. Lamb,,96,93
466,4,2:08.0,Personal foul by D. Brooks (drawn by J. Lamb),,96,93
467,4,2:08.0,J. Lamb misses free throw 1 of 2,,96,93
468,4,2:08.0,Offensive rebound by Team,,96,93
469,4,2:08.0,J. Lamb makes free throw 2 of 2,,97,93
470,4,1:48.0,,T. Evans makes 3-pt jump shot from 27 ft (assist by D. Brooks),97,96
471,4,1:32.0,K. Walker misses 3-pt jump shot from 26 ft,,97,96
472,4,1:29.0,,Defensive rebound by J. Ennis,97,96
473,4,1:15.0,,M. Conley misses 3-pt jump shot from 26 ft,97,96
474,4,1:11.0,Defensive rebound by D. Howard,,97,96
475,4,1:06.0,Personal foul by M. Conley (drawn by K. Walker),,97,96
476,4,1:06.0,K. Walker makes free throw 1 of 2,,98,96
477,4,1:06.0,K. Walker makes free throw 2 of 2,,99,96
478,4,0:48.0,,M. Gasol misses 3-pt jump shot from 25 ft,99,96
479,4,0:45.0,Defensive rebound by M. Williams,,99,96
480,4,0:28.0,Personal foul by J. Ennis (drawn by J. Lamb),,99,96
481,4,0:28.0,J. Lamb makes free throw 1 of 2,,100,96
482,4,0:28.0,J. Lamb misses free throw 2 of 2,,100,96
483,4,0:26.0,,Defensive rebound by T. Evans,100,96
484,4,0:26.0,,Memphis full timeout,100,96
485,4,0:19.0,,T. Evans misses 3-pt jump shot from 26 ft,100,96
486,4,0:15.0,Defensive rebound by D. Howard,,100,96
487,4,0:14.0,Personal take foul by D. Brooks (drawn by J. Lamb),,100,96
488,4,0:14.0,J. Lamb makes free throw 1 of 2,,101,96
489,4,0:14.0,J. Lamb makes free throw 2 of 2,,102,96
490,4,0:09.0,,D. Brooks makes 3-pt jump shot from 23 ft (assist by T. Evans),102,99
491,4,0:02.0,M. Kidd-Gilchrist makes 2-pt dunk at rim (assist by K. Walker),,104,99
492,4,0:00.0,,M. Gasol misses 3-pt jump shot from 51 ft,104,99
493,4,0:00.0,,Offensive rebound by Team,104,99
