,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PORTLAND_ACTION,HOUSTON_SCORE,PORTLAND_SCORE
390,4,4:55.0,E. Gordon enters the game for L. Mbah a Moute,,105,106
391,4,4:36.0,,D. Lillard makes 3-pt jump shot from 26 ft,105,109
392,4,4:11.0,C. Paul makes 2-pt layup at rim,,107,109
393,4,3:44.0,,Turnover by E. Turner (lost ball; steal by C. Paul),107,109
394,4,3:40.0,T. Ariza makes 3-pt jump shot from 24 ft (assist by C. Paul),,110,109
395,4,3:22.0,,D. Lillard misses 2-pt layup from 2 ft,110,109
396,4,3:20.0,Defensive rebound by P. Tucker,,110,109
397,4,3:12.0,P. Tucker makes 2-pt layup from 1 ft (assist by C. Paul),,112,109
398,4,2:46.0,,N. Vonleh makes 2-pt jump shot from 17 ft (assist by A. Aminu),112,111
399,4,2:17.0,P. Tucker makes 2-pt layup at rim (assist by C. Paul),,114,111
400,4,2:06.0,,C. McCollum makes 2-pt jump shot from 14 ft,114,113
401,4,2:06.0,Houston full timeout,,114,113
402,4,2:06.0,,P. Connaughton enters the game for N. Vonleh,114,113
403,4,1:46.0,J. Harden makes 2-pt layup from 1 ft,,116,113
404,4,1:46.0,Shooting foul by D. Lillard (drawn by J. Harden),,116,113
405,4,1:46.0,J. Harden makes free throw 1 of 1,,117,113
406,4,1:39.0,,D. Lillard makes 2-pt layup from 2 ft,117,115
407,4,1:25.0,J. Harden makes 2-pt layup at rim,,119,115
408,4,1:14.0,,D. Lillard misses 2-pt jump shot from 15 ft,119,115
409,4,1:11.0,Defensive rebound by T. Ariza,,119,115
410,4,0:56.0,Turnover by C. Paul (lost ball; steal by D. Lillard),,119,115
411,4,0:56.0,,Personal foul by J. Harden (drawn by D. Lillard),119,115
412,4,0:45.0,,C. McCollum misses 3-pt jump shot from 25 ft,119,115
413,4,0:45.0,Defensive rebound by C. Paul,,119,115
414,4,0:30.0,Shooting foul by A. Aminu (drawn by J. Harden),,119,115
415,4,0:30.0,J. Harden makes free throw 1 of 2,,120,115
416,4,0:30.0,J. Harden misses free throw 2 of 2,,120,115
417,4,0:29.0,,Defensive rebound by A. Aminu,120,115
418,4,0:20.0,,D. Lillard misses 3-pt jump shot from 26 ft,120,115
419,4,0:18.0,Defensive rebound by C. Paul,,120,115
420,4,0:18.0,Personal take foul by E. Turner (drawn by C. Paul),,120,115
421,4,0:18.0,C. Paul makes free throw 1 of 2,,121,115
422,4,0:18.0,C. Paul makes free throw 2 of 2,,122,115
423,4,0:12.0,,C. McCollum makes 2-pt layup at rim,122,117
424,4,0:05.0,Personal take foul by C. McCollum (drawn by C. Paul),,122,117
425,4,0:05.0,C. Paul makes free throw 1 of 2,,123,117
426,4,0:05.0,C. Paul makes free throw 2 of 2,,124,117
427,4,0:00.0,,C. McCollum misses 3-pt jump shot from 25 ft,124,117
428,4,0:00.0,,Offensive rebound by Team,124,117
