,QUARTER,TIME_REMAINING,DETROIT_ACTION,NEW ORLEANS_ACTION,DETROIT_SCORE,NEW ORLEANS_SCORE
385,4,4:04.0,A. Bradley makes 2-pt layup from 3 ft (assist by R. Bullock),,101,103
386,4,3:45.0,,Turnover by J. Holiday (out of bounds lost ball),101,103
387,4,3:32.0,R. Bullock misses 3-pt jump shot from 22 ft,,101,103
388,4,3:29.0,,Defensive rebound by J. Holiday,101,103
389,4,3:10.0,,E. Moore makes 2-pt jump shot from 12 ft,101,105
390,4,2:42.0,T. Harris misses 2-pt jump shot from 9 ft,,101,105
391,4,2:42.0,Offensive rebound by A. Drummond,,101,105
392,4,2:39.0,A. Drummond misses 2-pt layup from 2 ft,,101,105
393,4,2:39.0,Offensive rebound by T. Harris,,101,105
394,4,2:39.0,T. Harris misses 2-pt layup from 1 ft (block by D. Cunningham),,101,105
395,4,2:39.0,Offensive rebound by T. Harris,,101,105
396,4,2:36.0,T. Harris makes 2-pt layup from 1 ft,,103,105
397,4,2:17.0,,Turnover by E. Moore (lost ball; steal by T. Harris),103,105
398,4,2:14.0,R. Bullock misses 2-pt layup from 1 ft (block by D. Cousins),,103,105
399,4,2:14.0,Offensive rebound by Team,,103,105
400,4,2:01.0,R. Bullock makes 2-pt layup at rim,,105,105
401,4,1:49.0,,Away from play foul by R. Bullock (drawn by D. Cousins),105,105
402,4,1:37.0,,J. Holiday misses 2-pt layup from 2 ft,105,105
403,4,1:37.0,,Offensive rebound by D. Cousins,105,105
404,4,1:37.0,,D. Cousins makes 2-pt layup at rim,105,107
405,4,1:28.0,A. Bradley misses 3-pt jump shot from 25 ft (block by J. Holiday),,105,107
406,4,1:28.0,Offensive rebound by I. Smith,,105,107
407,4,1:23.0,I. Smith misses 2-pt layup from 1 ft,,105,107
408,4,1:23.0,,Defensive rebound by D. Cousins,105,107
409,4,1:21.0,,R. Rondo makes 2-pt layup from 1 ft,105,109
410,4,1:21.0,Detroit full timeout,,105,109
411,4,1:14.0,T. Harris misses 3-pt jump shot from 23 ft,,105,109
412,4,1:10.0,Offensive rebound by A. Drummond,,105,109
413,4,1:04.0,A. Drummond makes 2-pt dunk at rim (assist by A. Bradley),,107,109
414,4,0:49.0,,R. Rondo makes 2-pt layup from 1 ft,107,111
415,4,0:39.0,A. Drummond makes 2-pt dunk from 1 ft (assist by R. Bullock),,109,111
416,4,0:25.0,,D. Cousins misses 3-pt jump shot from 24 ft,109,111
417,4,0:20.0,Defensive rebound by T. Harris,,109,111
418,4,0:11.0,A. Bradley misses 2-pt jump shot from 21 ft,,109,111
419,4,0:08.0,,Defensive rebound by D. Cousins,109,111
420,4,0:05.0,,Personal take foul by A. Bradley (drawn by J. Holiday),109,111
421,4,0:05.0,,J. Holiday makes free throw 1 of 2,109,112
422,4,0:05.0,E. Moreland enters the game for R. Bullock,,109,112
423,4,0:05.0,,J. Holiday misses free throw 2 of 2,109,112
424,4,0:05.0,Defensive rebound by A. Drummond,,109,112
425,4,0:05.0,Detroit full timeout,,109,112
426,4,0:05.0,R. Bullock enters the game for E. Moreland,,109,112
427,4,0:00.0,A. Bradley misses 3-pt jump shot from 23 ft,,109,112
428,4,0:00.0,,Defensive rebound by E. Moore,109,112
