,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHICAGO_ACTION,BOSTON_SCORE,CHICAGO_SCORE
387,4,3:29.0,,C. Felício makes free throw 1 of 2,77,103
388,4,3:29.0,,K. Felder enters the game for D. Valentine,77,103
389,4,3:29.0,,C. Felício misses free throw 2 of 2,77,103
390,4,3:27.0,Defensive rebound by G. Yabusele,,77,103
391,4,3:19.0,Shooting foul by J. Grant (drawn by K. Allen),,77,103
392,4,3:19.0,K. Allen misses free throw 1 of 2,,77,103
393,4,3:19.0,Offensive rebound by Team,,77,103
394,4,3:19.0,K. Allen makes free throw 2 of 2,,78,103
395,4,3:02.0,,P. Zipser makes 3-pt jump shot from 24 ft (assist by Q. Pondexter),78,106
396,4,2:39.0,D. Theis misses 3-pt jump shot from 25 ft,,78,106
397,4,2:37.0,Offensive rebound by K. Allen,,78,106
398,4,2:31.0,Turnover by K. Allen (bad pass; steal by K. Felder),,78,106
399,4,2:29.0,,Turnover by Q. Pondexter (bad pass),78,106
400,4,2:29.0,,Chicago full timeout,78,106
401,4,2:19.0,J. Bird misses 2-pt jump shot from 16 ft,,78,106
402,4,2:15.0,,Defensive rebound by C. Felício,78,106
403,4,2:01.0,,K. Felder misses 2-pt jump shot from 18 ft,78,106
404,4,1:57.0,Defensive rebound by K. Allen,,78,106
405,4,1:50.0,A. Nader misses 3-pt jump shot from 26 ft,,78,106
406,4,1:47.0,,Defensive rebound by Team,78,106
407,4,1:34.0,,Shooting foul by A. Nader (drawn by C. Felício),78,106
408,4,1:34.0,,C. Felício makes free throw 1 of 2,78,107
409,4,1:34.0,,C. Felício makes free throw 2 of 2,78,108
410,4,1:21.0,K. Allen misses 3-pt jump shot from 25 ft,,78,108
411,4,1:16.0,Offensive rebound by G. Yabusele,,78,108
412,4,1:05.0,A. Nader makes 3-pt jump shot from 23 ft (assist by J. Bird),,81,108
413,4,0:54.0,,Turnover by Q. Pondexter (bad pass; steal by J. Bird),81,108
414,4,0:54.0,J. Bird makes 2-pt dunk from 1 ft,,83,108
415,4,0:46.0,,Q. Pondexter misses 3-pt jump shot from 25 ft,83,108
416,4,0:46.0,Defensive rebound by J. Bird,,83,108
417,4,0:30.0,D. Theis makes 2-pt dunk at rim (assist by A. Nader),,85,108
418,4,0:06.0,,Turnover by Team (shot clock),85,108
