,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BOSTON_ACTION,PHILADELPHIA_SCORE,BOSTON_SCORE
385,4,5:30.0,Philadelphia full timeout,,88,100
386,4,5:14.0,J. Embiid makes 2-pt layup from 1 ft,,90,100
387,4,4:54.0,,T. Rozier makes 3-pt jump shot from 27 ft (assist by M. Morris),90,103
388,4,4:31.0,Personal take foul by S. Larkin (drawn by B. Simmons),,90,103
389,4,4:31.0,B. Simmons misses free throw 1 of 2,,90,103
390,4,4:31.0,Offensive rebound by Team,,90,103
391,4,4:31.0,,M. Smart enters the game for S. Larkin,90,103
392,4,4:31.0,B. Simmons misses free throw 2 of 2,,90,103
393,4,4:27.0,Offensive rebound by J. Embiid,,90,103
394,4,4:26.0,J. Embiid misses 2-pt layup from 2 ft,,90,103
395,4,4:24.0,,Defensive rebound by J. Tatum,90,103
396,4,4:21.0,,Shooting foul by J. Redick (drawn by J. Tatum),90,103
397,4,4:21.0,,J. Tatum makes free throw 1 of 2,90,104
398,4,4:21.0,,J. Tatum makes free throw 2 of 2,90,105
399,4,4:10.0,D. Šarić makes 2-pt dunk at rim (assist by B. Simmons),,92,105
400,4,3:49.0,,J. Tatum makes 2-pt layup at rim,92,107
401,4,3:36.0,Turnover by J. Embiid (bad pass; steal by T. Rozier),,92,107
402,4,3:29.0,,Shooting foul by D. Šarić (drawn by J. Tatum),92,107
403,4,3:29.0,,J. Tatum makes free throw 1 of 3,92,108
404,4,3:29.0,,J. Tatum makes free throw 2 of 3,92,109
405,4,3:29.0,,J. Tatum makes free throw 3 of 3,92,110
406,4,3:19.0,J. Redick makes 2-pt jump shot from 21 ft (assist by M. Belinelli),,94,110
407,4,2:51.0,,T. Rozier makes 2-pt jump shot from 12 ft (assist by M. Smart),94,112
408,4,2:50.0,Philadelphia full timeout,,94,112
409,4,2:50.0,E. İlyasova enters the game for J. Embiid,,94,112
410,4,2:42.0,M. Belinelli misses 2-pt jump shot from 8 ft,,94,112
411,4,2:40.0,Offensive rebound by D. Šarić,,94,112
412,4,2:39.0,D. Šarić makes 2-pt layup at rim,,96,112
413,4,2:22.0,,M. Morris misses 3-pt jump shot from 23 ft,96,112
414,4,2:19.0,Defensive rebound by B. Simmons,,96,112
415,4,2:16.0,Turnover by B. Simmons (traveling),,96,112
416,4,1:54.0,,T. Rozier makes 3-pt jump shot from 27 ft (assist by M. Smart),96,115
417,4,1:46.0,J. Redick misses 3-pt jump shot from 25 ft,,96,115
418,4,1:44.0,Offensive rebound by Team,,96,115
419,4,1:44.0,,Loose ball foul by M. Smart (drawn by B. Simmons),96,115
420,4,1:44.0,B. Simmons makes free throw 1 of 2,,97,115
421,4,1:44.0,,S. Ojeleye enters the game for J. Tatum,97,115
422,4,1:44.0,,S. Larkin enters the game for T. Rozier,97,115
423,4,1:44.0,,A. Nader enters the game for M. Morris,97,115
424,4,1:44.0,,G. Yabusele enters the game for M. Smart,97,115
425,4,1:44.0,,A. Baynes enters the game for A. Horford,97,115
426,4,1:44.0,R. Holmes enters the game for D. Šarić,,97,115
427,4,1:44.0,J. Bayless enters the game for J. Redick,,97,115
428,4,1:44.0,J. Anderson enters the game for M. Belinelli,,97,115
429,4,1:44.0,B. Simmons makes free throw 2 of 2,,98,115
430,4,1:31.0,,S. Larkin misses 2-pt jump shot from 18 ft,98,115
431,4,1:27.0,Defensive rebound by E. İlyasova,,98,115
432,4,1:18.0,Shooting foul by S. Larkin (drawn by B. Simmons),,98,115
433,4,1:18.0,B. Simmons misses free throw 1 of 2,,98,115
434,4,1:18.0,Offensive rebound by Team,,98,115
435,4,1:18.0,B. Simmons makes free throw 2 of 2,,99,115
436,4,1:13.0,,Personal foul by B. Simmons (drawn by S. Larkin),99,115
437,4,1:13.0,,S. Larkin makes free throw 1 of 2,99,116
438,4,1:13.0,T. McConnell enters the game for B. Simmons,,99,116
439,4,1:13.0,,S. Larkin makes free throw 2 of 2,99,117
440,4,0:59.0,J. Anderson misses 3-pt jump shot from 24 ft,,99,117
441,4,0:58.0,Offensive rebound by Team,,99,117
442,4,0:58.0,,Loose ball foul by G. Yabusele (drawn by E. İlyasova),99,117
443,4,0:58.0,E. İlyasova makes free throw 1 of 2,,100,117
444,4,0:58.0,E. İlyasova makes free throw 2 of 2,,101,117
445,4,0:40.0,,G. Yabusele misses 2-pt jump shot from 15 ft,101,117
446,4,0:38.0,Defensive rebound by J. Anderson,,101,117
447,4,0:24.0,R. Holmes misses 2-pt jump shot from 16 ft,,101,117
448,4,0:21.0,,Defensive rebound by S. Larkin,101,117
