,QUARTER,TIME_REMAINING,BOSTON_ACTION,BROOKLYN_ACTION,BOSTON_SCORE,BROOKLYN_SCORE
384,4,6:27.0,Defensive rebound by M. Morris,,92,81
385,4,6:21.0,M. Morris misses 3-pt jump shot from 25 ft,,92,81
386,4,6:17.0,Offensive rebound by M. Smart,,92,81
387,4,6:06.0,S. Larkin misses 3-pt jump shot from 24 ft,,92,81
388,4,6:03.0,,Defensive rebound by A. Crabbe,92,81
389,4,5:59.0,,T. Booker makes 2-pt layup from 1 ft (assist by S. Dinwiddie),92,83
390,4,5:37.0,A. Baynes misses 3-pt jump shot from 22 ft,,92,83
391,4,5:35.0,,Defensive rebound by D. Carroll,92,83
392,4,5:27.0,,T. Booker misses 2-pt hook shot from 6 ft,92,83
393,4,5:25.0,Defensive rebound by M. Morris,,92,83
394,4,5:12.0,M. Morris makes 3-pt jump shot from 24 ft (assist by A. Baynes),,95,83
395,4,4:55.0,,R. Hollis-Jefferson makes 2-pt layup at rim,95,85
396,4,4:45.0,Turnover by M. Morris (out of bounds lost ball),,95,85
397,4,4:45.0,K. Irving enters the game for T. Rozier,,95,85
398,4,4:35.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by D. Carroll),95,88
399,4,4:25.0,Boston full timeout,,95,88
400,4,4:25.0,J. Tatum enters the game for M. Morris,,95,88
401,4,4:25.0,A. Horford enters the game for A. Baynes,,95,88
402,4,4:21.0,A. Horford misses 2-pt jump shot from 7 ft,,95,88
403,4,4:18.0,,Defensive rebound by R. Hollis-Jefferson,95,88
404,4,4:04.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),95,91
405,4,3:40.0,K. Irving makes 2-pt jump shot from 21 ft,,97,91
406,4,3:21.0,,Shooting foul by J. Tatum (drawn by S. Dinwiddie),97,91
407,4,3:21.0,,S. Dinwiddie misses free throw 1 of 2,97,91
408,4,3:21.0,,Offensive rebound by Team,97,91
409,4,3:21.0,J. Brown enters the game for S. Larkin,,97,91
410,4,3:21.0,,S. Dinwiddie makes free throw 2 of 2,97,92
411,4,3:04.0,K. Irving makes 2-pt layup from 1 ft,,99,92
412,4,2:55.0,,S. Dinwiddie misses 3-pt jump shot from 23 ft,99,92
413,4,2:50.0,Defensive rebound by A. Horford,,99,92
414,4,2:42.0,K. Irving misses 3-pt jump shot from 25 ft,,99,92
415,4,2:39.0,,Defensive rebound by D. Carroll,99,92
416,4,2:28.0,,Shooting foul by M. Smart (drawn by R. Hollis-Jefferson),99,92
417,4,2:28.0,,R. Hollis-Jefferson makes free throw 1 of 2,99,93
418,4,2:28.0,,R. Hollis-Jefferson makes free throw 2 of 2,99,94
419,4,2:11.0,J. Tatum makes 2-pt layup from 1 ft,,101,94
420,4,2:02.0,,S. Dinwiddie makes 2-pt layup from 1 ft,101,96
421,4,1:48.0,Shooting foul by T. Booker (drawn by K. Irving),,101,96
422,4,1:48.0,K. Irving makes free throw 1 of 2,,102,96
423,4,1:48.0,K. Irving misses free throw 2 of 2,,102,96
424,4,1:48.0,,Defensive rebound by Team,102,96
425,4,1:39.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,102,96
426,4,1:33.0,Defensive rebound by J. Tatum,,102,96
427,4,1:11.0,K. Irving misses 2-pt jump shot from 8 ft,,102,96
428,4,1:08.0,,Defensive rebound by R. Hollis-Jefferson,102,96
429,4,1:04.0,,R. Hollis-Jefferson misses 2-pt layup from 5 ft,102,96
430,4,1:00.0,,Offensive rebound by T. Booker,102,96
431,4,0:58.0,,Turnover by T. Booker (lost ball; steal by K. Irving),102,96
432,4,0:55.0,J. Tatum makes 2-pt dunk at rim (assist by J. Brown),,104,96
433,4,0:55.0,,Brooklyn full timeout,104,96
434,4,0:55.0,,Q. Acy enters the game for T. Booker,104,96
435,4,0:51.0,,Q. Acy misses 3-pt jump shot from 25 ft,104,96
436,4,0:45.0,Defensive rebound by A. Horford,,104,96
437,4,0:37.0,Personal foul by S. Dinwiddie (drawn by K. Irving),,104,96
438,4,0:37.0,K. Irving makes free throw 1 of 2,,105,96
439,4,0:37.0,S. Ojeleye enters the game for A. Horford,,105,96
440,4,0:37.0,K. Irving makes free throw 2 of 2,,106,96
441,4,0:37.0,,Brooklyn full timeout,106,96
442,4,0:37.0,T. Rozier enters the game for K. Irving,,106,96
443,4,0:33.0,,S. Dinwiddie makes 3-pt jump shot from 30 ft (assist by Q. Acy),106,99
444,4,0:30.0,Personal take foul by R. Hollis-Jefferson (drawn by M. Smart),,106,99
445,4,0:30.0,M. Smart makes free throw 1 of 2,,107,99
446,4,0:30.0,,J. Harris enters the game for R. Hollis-Jefferson,107,99
447,4,0:30.0,M. Smart makes free throw 2 of 2,,108,99
448,4,0:21.0,,Turnover by S. Dinwiddie (bad pass; steal by J. Brown),108,99
449,4,0:19.0,Turnover by J. Brown (out of bounds lost ball),,108,99
450,4,0:11.0,,Q. Acy misses 3-pt jump shot from 24 ft (block by J. Tatum),108,99
451,4,0:08.0,Defensive rebound by J. Tatum,,108,99
452,4,0:07.0,Personal foul by Q. Acy (drawn by J. Tatum),,108,99
453,4,0:07.0,J. Tatum misses free throw 1 of 2,,108,99
454,4,0:07.0,Offensive rebound by Team,,108,99
455,4,0:07.0,J. Tatum makes free throw 2 of 2,,109,99
456,4,0:02.0,,J. Harris makes 3-pt jump shot from 22 ft (assist by S. Dinwiddie),109,102
