,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SACRAMENTO_ACTION,GOLDEN STATE_SCORE,SACRAMENTO_SCORE
384,4,7:03.0,,S. Labissière makes 2-pt dunk from 1 ft (assist by J. Cooley),101,82
385,4,7:03.0,Technical foul by N. Young,,101,82
386,4,7:03.0,,B. Hield makes technical free throw,101,83
387,4,6:48.0,N. Young misses 3-pt jump shot from 23 ft,,101,83
388,4,6:42.0,,Defensive rebound by F. Mason,101,83
389,4,6:34.0,,S. Labissière misses 2-pt jump shot from 9 ft,101,83
390,4,6:34.0,,Offensive rebound by Team,101,83
391,4,6:34.0,Loose ball foul by D. Green (drawn by J. Cooley),,101,83
392,4,6:34.0,K. Looney enters the game for D. Green,,101,83
393,4,6:22.0,,J. Cooley makes 2-pt layup from 2 ft (assist by F. Mason),101,85
394,4,6:10.0,K. Thompson makes 3-pt jump shot from 22 ft (assist by S. Livingston),,104,85
395,4,6:04.0,,Turnover by B. Caboclo (bad pass; steal by D. West),104,85
396,4,5:58.0,N. Young misses 3-pt jump shot from 22 ft,,104,85
397,4,5:55.0,Offensive rebound by K. Looney,,104,85
398,4,5:54.0,K. Thompson misses 3-pt jump shot from 24 ft,,104,85
399,4,5:54.0,,Defensive rebound by Team,104,85
400,4,5:54.0,Loose ball foul by D. West (drawn by B. Caboclo),,104,85
401,4,5:54.0,Q. Cook enters the game for S. Livingston,,104,85
402,4,5:45.0,,Personal foul by Q. Cook (drawn by F. Mason),104,85
403,4,5:45.0,,F. Mason misses free throw 1 of 2,104,85
404,4,5:45.0,,Offensive rebound by Team,104,85
405,4,5:45.0,,F. Mason misses free throw 2 of 2,104,85
406,4,5:41.0,Defensive rebound by K. Looney,,104,85
407,4,5:20.0,K. Thompson makes 3-pt jump shot from 22 ft (assist by Q. Cook),,107,85
408,4,4:54.0,,J. Cooley makes 2-pt hook shot from 7 ft (assist by B. Hield),107,87
409,4,4:39.0,Turnover by K. Looney (bad pass),,107,87
410,4,4:39.0,Loose ball foul by D. West (drawn by B. Caboclo),,107,87
411,4,4:39.0,,B. Caboclo makes free throw 1 of 2,107,88
412,4,4:39.0,D. Jones enters the game for D. West,,107,88
413,4,4:39.0,,B. Caboclo makes free throw 2 of 2,107,89
414,4,4:24.0,Turnover by K. Thompson (bad pass; steal by B. Hield),,107,89
415,4,4:20.0,,B. Hield makes 2-pt dunk from 1 ft (assist by F. Mason),107,91
416,4,4:11.0,Golden State full timeout,,107,91
417,4,4:11.0,,J. Sampson enters the game for F. Mason,107,91
418,4,4:11.0,S. Livingston enters the game for K. Thompson,,107,91
419,4,3:57.0,N. Young misses 3-pt jump shot from 24 ft,,107,91
420,4,3:51.0,Offensive rebound by D. Jones,,107,91
421,4,3:37.0,D. Jones makes 2-pt jump shot from 9 ft,,109,91
422,4,3:19.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by S. Labissière),109,94
423,4,3:02.0,Q. Cook makes 3-pt jump shot from 22 ft (assist by S. Livingston),,112,94
424,4,2:46.0,,B. Caboclo misses 2-pt hook shot from 6 ft,112,94
425,4,2:43.0,Defensive rebound by S. Livingston,,112,94
426,4,2:34.0,Q. Cook misses 3-pt jump shot from 24 ft,,112,94
427,4,2:30.0,,Defensive rebound by J. Cooley,112,94
428,4,2:13.0,,S. Labissière misses 3-pt jump shot from 25 ft,112,94
429,4,2:10.0,Defensive rebound by D. Jones,,112,94
430,4,2:06.0,Golden State full timeout,,112,94
431,4,2:06.0,,F. Mason enters the game for J. Cooley,112,94
432,4,2:06.0,J. Bell enters the game for S. Livingston,,112,94
433,4,1:48.0,D. Jones misses 2-pt hook shot from 5 ft (block by B. Caboclo),,112,94
434,4,1:48.0,Offensive rebound by Team,,112,94
435,4,1:48.0,Turnover by Team (shot clock),,112,94
436,4,1:26.0,,J. Sampson misses 2-pt layup from 3 ft,112,94
437,4,1:23.0,Defensive rebound by J. Bell,,112,94
438,4,1:03.0,N. Young misses 3-pt jump shot from 26 ft,,112,94
439,4,1:00.0,,Defensive rebound by F. Mason,112,94
440,4,0:39.0,,Shooting foul by K. Looney (drawn by B. Hield),112,94
441,4,0:39.0,,B. Hield makes free throw 1 of 2,112,95
442,4,0:39.0,,B. Hield makes free throw 2 of 2,112,96
443,4,0:30.0,Personal foul by S. Labissière (drawn by D. Jones),,112,96
444,4,0:23.0,N. Young misses 2-pt jump shot from 22 ft,,112,96
445,4,0:19.0,,Defensive rebound by B. Hield,112,96
