,QUARTER,TIME_REMAINING,DENVER_ACTION,SACRAMENTO_ACTION,DENVER_SCORE,SACRAMENTO_SCORE
384,4,5:22.0,T. Lyles makes 2-pt jump shot from 4 ft,,89,92
385,4,4:57.0,,W. Cauley-Stein makes 2-pt layup from 2 ft,89,94
386,4,4:44.0,Turnover by J. Murray (out of bounds lost ball),,89,94
387,4,4:42.0,,Personal foul by J. Murray (drawn by D. Fox),89,94
388,4,4:42.0,,Sacramento full timeout,89,94
389,4,4:42.0,,B. Hield enters the game for G. Temple,89,94
390,4,4:34.0,,W. Cauley-Stein makes 2-pt layup from 2 ft,89,96
391,4,4:14.0,J. Murray misses 3-pt jump shot from 24 ft,,89,96
392,4,4:11.0,,Defensive rebound by V. Carter,89,96
393,4,3:54.0,,V. Carter misses 2-pt jump shot from 15 ft,89,96
394,4,3:51.0,Defensive rebound by N. Jokić,,89,96
395,4,3:43.0,N. Jokić misses 3-pt jump shot from 24 ft,,89,96
396,4,3:39.0,,Defensive rebound by B. Hield,89,96
397,4,3:28.0,Offensive charge foul by D. Fox (drawn by N. Jokić),,89,96
398,4,3:28.0,,Turnover by D. Fox (offensive foul),89,96
399,4,3:19.0,W. Barton makes 3-pt jump shot from 25 ft,,92,96
400,4,2:57.0,,B. Hield makes 2-pt jump shot from 7 ft (assist by V. Carter),92,98
401,4,2:42.0,Turnover by N. Jokić (lost ball; steal by W. Cauley-Stein),,92,98
402,4,2:37.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),92,101
403,4,2:25.0,Personal foul by D. Fox (drawn by W. Barton),,92,101
404,4,2:25.0,W. Barton makes free throw 1 of 2,,93,101
405,4,2:25.0,W. Barton misses free throw 2 of 2,,93,101
406,4,2:22.0,,Defensive rebound by B. Hield,93,101
407,4,1:59.0,,W. Cauley-Stein misses 2-pt layup from 1 ft,93,101
408,4,1:56.0,Defensive rebound by T. Lyles,,93,101
409,4,1:52.0,W. Barton misses 3-pt jump shot from 25 ft,,93,101
410,4,1:49.0,Offensive rebound by N. Jokić,,93,101
411,4,1:48.0,N. Jokić misses 2-pt jump shot from 1 ft,,93,101
412,4,1:48.0,,Defensive rebound by B. Bogdanović,93,101
413,4,1:43.0,,Shooting foul by T. Lyles (drawn by W. Cauley-Stein),93,101
414,4,1:43.0,,W. Cauley-Stein misses free throw 1 of 2,93,101
415,4,1:43.0,,Offensive rebound by Team,93,101
416,4,1:43.0,,G. Temple enters the game for D. Fox,93,101
417,4,1:43.0,,W. Cauley-Stein makes free throw 2 of 2,93,102
418,4,1:38.0,Personal foul by W. Cauley-Stein (drawn by G. Harris),,93,102
419,4,1:38.0,G. Harris makes free throw 1 of 2,,94,102
420,4,1:38.0,,D. Fox enters the game for G. Temple,94,102
421,4,1:38.0,G. Harris makes free throw 2 of 2,,95,102
422,4,1:23.0,,D. Fox makes 2-pt jump shot from 8 ft,95,104
423,4,1:23.0,Denver full timeout,,95,104
424,4,1:23.0,,G. Temple enters the game for D. Fox,95,104
425,4,1:14.0,Turnover by J. Murray (bad pass; steal by G. Temple),,95,104
426,4,1:06.0,Violation by W. Barton (kicked ball),,95,104
427,4,1:03.0,,V. Carter misses 3-pt jump shot from 25 ft,95,104
428,4,1:00.0,Defensive rebound by T. Lyles,,95,104
429,4,0:52.0,N. Jokić misses 3-pt jump shot from 24 ft,,95,104
430,4,0:48.0,,Defensive rebound by V. Carter,95,104
431,4,0:31.0,,B. Hield misses 3-pt jump shot from 25 ft,95,104
432,4,0:27.0,Defensive rebound by T. Lyles,,95,104
433,4,0:17.0,Turnover by W. Barton (lost ball; steal by B. Bogdanović),,95,104
434,4,0:12.0,,B. Bogdanović misses 2-pt layup from 4 ft (block by J. Murray),95,104
435,4,0:11.0,,Offensive rebound by B. Bogdanović,95,104
436,4,0:11.0,,Personal foul by J. Murray (drawn by B. Bogdanović),95,104
437,4,0:11.0,,B. Bogdanović makes free throw 1 of 2,95,105
438,4,0:11.0,,B. Bogdanović makes free throw 2 of 2,95,106
439,4,0:06.0,G. Harris makes 3-pt jump shot from 22 ft (assist by N. Jokić),,98,106
