,QUARTER,TIME_REMAINING,DALLAS_ACTION,MINNESOTA_ACTION,DALLAS_SCORE,MINNESOTA_SCORE
382,4,0:24.0,Y. Ferrell enters the game for J. Barea,,92,93
383,4,0:24.0,,J. Crawford enters the game for T. Gibson,92,93
384,4,0:16.0,,Personal take foul by D. Harris (drawn by J. Crawford),92,93
385,4,0:16.0,,J. Crawford makes free throw 1 of 2,92,94
386,4,0:16.0,M. Kleber enters the game for Y. Ferrell,,92,94
387,4,0:16.0,S. Mejri enters the game for D. Harris,,92,94
388,4,0:16.0,,J. Crawford makes free throw 2 of 2,92,95
389,4,0:16.0,Dallas full timeout,,92,95
390,4,0:16.0,,T. Gibson enters the game for J. Crawford,92,95
391,4,0:16.0,J. Barea enters the game for A. Cleveland,,92,95
392,4,0:16.0,D. Powell enters the game for M. Kleber,,92,95
393,4,0:16.0,D. Nowitzki enters the game for S. Mejri,,92,95
394,4,0:11.0,W. Matthews misses 3-pt jump shot from 25 ft,,92,95
395,4,0:08.0,,Defensive rebound by T. Gibson,92,95
396,4,0:08.0,,Personal take foul by J. Barea (drawn by T. Gibson),92,95
397,4,0:08.0,,T. Gibson makes free throw 1 of 2,92,96
398,4,0:08.0,D. Harris enters the game for D. Powell,,92,96
399,4,0:08.0,,T. Gibson makes free throw 2 of 2,92,97
400,4,0:02.0,W. Matthews misses 3-pt jump shot from 25 ft,,92,97
401,4,0:02.0,,Defensive rebound by J. Butler,92,97
