,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PORTLAND_ACTION,SAN ANTONIO_SCORE,PORTLAND_SCORE
383,4,3:17.0,Personal foul by E. Turner (drawn by L. Aldridge),,88,87
384,4,3:17.0,,Portland full timeout,88,87
385,4,3:10.0,K. Anderson misses 2-pt jump shot from 3 ft,,88,87
386,4,3:07.0,Offensive rebound by K. Anderson,,88,87
387,4,2:50.0,L. Aldridge misses 2-pt jump shot from 17 ft,,88,87
388,4,2:48.0,Offensive rebound by P. Gasol,,88,87
389,4,2:26.0,P. Gasol misses 3-pt jump shot from 25 ft,,88,87
390,4,2:23.0,,Defensive rebound by A. Aminu,88,87
391,4,2:03.0,,Turnover by J. Nurkić (lost ball; steal by P. Mills),88,87
392,4,2:00.0,P. Mills makes 2-pt layup from 1 ft,,90,87
393,4,1:59.0,,Personal foul by L. Aldridge (drawn by J. Nurkić),90,87
394,4,1:42.0,,C. McCollum makes 2-pt jump shot from 4 ft,90,89
395,4,1:25.0,Turnover by L. Aldridge (lost ball; steal by D. Lillard),,90,89
396,4,1:20.0,,C. McCollum misses 2-pt layup from 1 ft,90,89
397,4,1:18.0,Defensive rebound by P. Gasol,,90,89
398,4,0:59.0,Turnover by L. Aldridge (turnover),,90,89
399,4,0:47.0,,J. Nurkić misses 2-pt layup from 1 ft,90,89
400,4,0:45.0,Defensive rebound by L. Aldridge,,90,89
401,4,0:28.0,P. Mills makes 2-pt jump shot from 5 ft,,92,89
402,4,0:27.0,,Portland full timeout,92,89
403,4,0:21.0,,A. Aminu misses 3-pt jump shot from 27 ft,92,89
404,4,0:18.0,,Offensive rebound by C. McCollum,92,89
405,4,0:17.0,,C. McCollum makes 2-pt jump shot from 8 ft,92,91
406,4,0:15.0,Personal take foul by E. Turner (drawn by K. Anderson),,92,91
407,4,0:15.0,San Antonio full timeout,,92,91
408,4,0:15.0,,P. Connaughton enters the game for D. Lillard,92,91
409,4,0:15.0,,S. Napier enters the game for J. Nurkić,92,91
410,4,0:15.0,R. Gay enters the game for K. Anderson,,92,91
411,4,0:15.0,Personal take foul by E. Turner (drawn by L. Aldridge),,92,91
412,4,0:15.0,L. Aldridge misses free throw 1 of 2,,92,91
413,4,0:15.0,Offensive rebound by Team,,92,91
414,4,0:15.0,,J. Nurkić enters the game for P. Connaughton,92,91
415,4,0:15.0,K. Anderson enters the game for R. Gay,,92,91
416,4,0:15.0,R. Gay enters the game for P. Gasol,,92,91
417,4,0:15.0,L. Aldridge makes free throw 2 of 2,,93,91
418,4,0:15.0,,Portland full timeout,93,91
419,4,0:15.0,,D. Lillard enters the game for S. Napier,93,91
420,4,0:15.0,D. Murray enters the game for R. Gay,,93,91
421,4,0:10.0,,C. McCollum misses 2-pt layup at rim (block by L. Aldridge),93,91
422,4,0:10.0,,Offensive rebound by Team,93,91
423,4,0:00.0,,C. McCollum misses 3-pt jump shot from 24 ft,93,91
424,4,0:00.0,,Offensive rebound by Team,93,91
