,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PHOENIX_ACTION,LA LAKERS_SCORE,PHOENIX_SCORE
390,4,8:42.0,B. Ingram enters the game for K. Caldwell-Pope,,81,79
391,4,8:34.0,Turnover by J. Randle (traveling),,81,79
392,4,8:23.0,,D. Bender misses 3-pt jump shot from 25 ft,81,79
393,4,8:20.0,Defensive rebound by A. Bogut,,81,79
394,4,8:07.0,Personal foul by D. Booker (drawn by B. Ingram),,81,79
395,4,8:07.0,K. Kuzma enters the game for J. Randle,,81,79
396,4,7:56.0,LA Lakers full timeout,,81,79
397,4,7:56.0,,T. Chandler enters the game for A. Len,81,79
398,4,7:52.0,B. Ingram misses 2-pt jump shot from 18 ft,,81,79
399,4,7:49.0,,Defensive rebound by T. Chandler,81,79
400,4,7:35.0,,Personal foul by C. Brewer (drawn by T. Chandler),81,79
401,4,7:25.0,,D. Bender makes 2-pt layup at rim,81,81
402,4,7:02.0,K. Kuzma misses 2-pt layup from 1 ft,,81,81
403,4,7:00.0,,Defensive rebound by T. Warren,81,81
404,4,6:51.0,,T. Warren misses 2-pt jump shot from 5 ft,81,81
405,4,6:49.0,Defensive rebound by A. Bogut,,81,81
406,4,6:45.0,Personal foul by T. Warren (drawn by B. Ingram),,81,81
407,4,6:45.0,B. Lopez enters the game for A. Bogut,,81,81
408,4,6:39.0,B. Ingram makes 2-pt dunk from 1 ft,,83,81
409,4,6:28.0,,T. Ulis misses 3-pt jump shot from 24 ft,83,81
410,4,6:25.0,Defensive rebound by B. Ingram,,83,81
411,4,6:15.0,C. Brewer makes 2-pt layup at rim,,85,81
412,4,5:57.0,,D. Booker makes 2-pt jump shot from 16 ft,85,83
413,4,5:36.0,K. Kuzma makes 3-pt jump shot from 25 ft (assist by B. Ingram),,88,83
414,4,5:35.0,,Phoenix full timeout,88,83
415,4,5:35.0,,M. Chriss enters the game for D. Bender,88,83
416,4,5:22.0,,D. Booker misses 3-pt jump shot from 25 ft,88,83
417,4,5:20.0,Defensive rebound by B. Lopez,,88,83
418,4,5:02.0,C. Brewer makes 3-pt jump shot from 22 ft (assist by K. Kuzma),,91,83
419,4,4:29.0,,D. Booker makes 3-pt jump shot from 25 ft,91,86
420,4,4:11.0,K. Kuzma makes 3-pt jump shot from 27 ft (assist by B. Lopez),,94,86
421,4,3:58.0,,M. Chriss makes 2-pt dunk at rim (assist by T. Chandler),94,88
422,4,3:44.0,Shooting foul by T. Warren (drawn by B. Ingram),,94,88
423,4,3:44.0,B. Ingram makes free throw 1 of 2,,95,88
424,4,3:44.0,B. Ingram makes free throw 2 of 2,,96,88
425,4,3:29.0,,Phoenix full timeout,96,88
426,4,3:29.0,,J. Jackson enters the game for T. Ulis,96,88
427,4,3:24.0,,D. Booker misses 2-pt jump shot from 21 ft,96,88
428,4,3:22.0,Defensive rebound by K. Kuzma,,96,88
429,4,3:11.0,B. Ingram misses 2-pt jump shot from 19 ft,,96,88
430,4,3:08.0,,Defensive rebound by M. Chriss,96,88
431,4,2:57.0,,J. Jackson misses 2-pt jump shot from 2 ft,96,88
432,4,2:55.0,Defensive rebound by J. Clarkson,,96,88
433,4,2:43.0,J. Clarkson makes 2-pt layup from 2 ft,,98,88
434,4,2:31.0,,T. Warren misses 2-pt layup at rim,98,88
435,4,2:30.0,,Offensive rebound by T. Chandler,98,88
436,4,2:30.0,,Shooting foul by J. Clarkson (drawn by T. Chandler),98,88
437,4,2:30.0,,T. Chandler makes free throw 1 of 2,98,89
438,4,2:30.0,,T. Chandler misses free throw 2 of 2,98,89
439,4,2:26.0,Defensive rebound by K. Kuzma,,98,89
440,4,2:04.0,J. Clarkson misses 2-pt jump shot from 12 ft,,98,89
441,4,2:01.0,,Defensive rebound by T. Chandler,98,89
442,4,1:52.0,,M. Chriss misses 2-pt layup from 6 ft,98,89
443,4,1:48.0,,Offensive rebound by Team,98,89
444,4,1:44.0,,D. Booker misses 2-pt jump shot from 15 ft,98,89
445,4,1:42.0,,Offensive rebound by M. Chriss,98,89
446,4,1:39.0,,Turnover by M. Chriss (traveling),98,89
447,4,1:23.0,J. Clarkson misses 3-pt jump shot from 23 ft,,98,89
448,4,1:21.0,,Defensive rebound by M. Chriss,98,89
449,4,1:18.0,,Shooting foul by B. Lopez (drawn by D. Booker),98,89
450,4,1:18.0,,D. Booker makes free throw 1 of 2,98,90
451,4,1:18.0,,D. Booker makes free throw 2 of 2,98,91
452,4,0:58.0,Offensive foul by B. Ingram (drawn by T. Chandler),,98,91
453,4,0:58.0,Turnover by B. Ingram (offensive foul),,98,91
454,4,0:58.0,,Phoenix full timeout,98,91
455,4,0:58.0,,M. James enters the game for M. Chriss,98,91
456,4,0:58.0,,T. Daniels enters the game for T. Warren,98,91
457,4,0:51.0,,D. Booker misses 3-pt jump shot from 25 ft,98,91
458,4,0:48.0,Defensive rebound by K. Kuzma,,98,91
459,4,0:47.0,Personal take foul by T. Chandler (drawn by B. Ingram),,98,91
460,4,0:47.0,B. Ingram misses free throw 1 of 2,,98,91
461,4,0:47.0,Offensive rebound by Team,,98,91
462,4,0:47.0,,T. Warren enters the game for J. Jackson,98,91
463,4,0:47.0,,M. Chriss enters the game for T. Daniels,98,91
464,4,0:47.0,B. Ingram misses free throw 2 of 2,,98,91
465,4,0:43.0,Offensive rebound by B. Ingram,,98,91
466,4,0:43.0,Personal take foul by M. Chriss (drawn by C. Brewer),,98,91
467,4,0:43.0,C. Brewer makes free throw 1 of 2,,99,91
468,4,0:43.0,C. Brewer makes free throw 2 of 2,,100,91
469,4,0:37.0,,D. Booker misses 2-pt layup from 5 ft,100,91
470,4,0:35.0,Defensive rebound by K. Kuzma,,100,91
471,4,0:14.0,C. Brewer misses 3-pt jump shot from 23 ft,,100,91
472,4,0:11.0,,Defensive rebound by T. Chandler,100,91
473,4,0:07.0,,T. Warren makes 2-pt layup from 2 ft (assist by T. Chandler),100,93
