,QUARTER,TIME_REMAINING,BOSTON_ACTION,NEW ORLEANS_ACTION,BOSTON_SCORE,NEW ORLEANS_SCORE
385,4,4:48.0,G. Monroe misses 2-pt layup from 2 ft,,81,101
386,4,4:46.0,,Defensive rebound by A. Davis,81,101
387,4,4:41.0,,E. Moore misses 3-pt jump shot from 25 ft,81,101
388,4,4:37.0,Defensive rebound by T. Rozier,,81,101
389,4,4:30.0,M. Morris misses 3-pt jump shot from 24 ft,,81,101
390,4,4:27.0,Offensive rebound by G. Monroe,,81,101
391,4,4:25.0,A. Horford misses 2-pt layup from 3 ft (block by A. Davis),,81,101
392,4,4:21.0,Offensive rebound by S. Larkin,,81,101
393,4,4:16.0,M. Morris misses 2-pt hook shot from 6 ft,,81,101
394,4,4:14.0,Offensive rebound by M. Morris,,81,101
395,4,4:14.0,Shooting foul by C. Diallo (drawn by M. Morris),,81,101
396,4,4:14.0,M. Morris misses free throw 1 of 2,,81,101
397,4,4:14.0,Offensive rebound by Team,,81,101
398,4,4:14.0,,J. Holiday enters the game for R. Rondo,81,101
399,4,4:14.0,A. Baynes enters the game for T. Rozier,,81,101
400,4,4:14.0,G. Yabusele enters the game for G. Monroe,,81,101
401,4,4:14.0,A. Nader enters the game for A. Horford,,81,101
402,4,4:14.0,M. Morris makes free throw 2 of 2,,82,101
403,4,4:08.0,,J. Holiday makes 2-pt jump shot from 16 ft,82,103
404,4,3:49.0,A. Nader makes 3-pt jump shot from 25 ft (assist by A. Baynes),,85,103
405,4,3:35.0,,A. Davis makes 2-pt jump shot from 13 ft,85,105
406,4,3:35.0,,Shooting foul by A. Nader (drawn by A. Davis),85,105
407,4,3:35.0,K. Allen enters the game for S. Larkin,,85,105
408,4,3:35.0,S. Ojeleye enters the game for M. Morris,,85,105
409,4,3:35.0,,A. Davis makes free throw 1 of 1,85,106
410,4,3:24.0,G. Yabusele misses 2-pt jump shot from 20 ft,,85,106
411,4,3:20.0,,Defensive rebound by A. Davis,85,106
412,4,3:15.0,,New Orleans full timeout,85,106
413,4,3:15.0,,C. Cooke enters the game for I. Clark,85,106
414,4,3:15.0,,E. Okafor enters the game for J. Holiday,85,106
415,4,3:15.0,,L. Drew enters the game for A. Davis,85,106
416,4,3:15.0,,D. Liggins enters the game for E. Moore,85,106
417,4,3:15.0,J. Bird enters the game for A. Baynes,,85,106
418,4,2:58.0,,Turnover by Team (shot clock),85,106
419,4,2:34.0,Turnover by Team (shot clock),,85,106
420,4,2:12.0,,E. Okafor makes 2-pt jump shot from 12 ft (assist by L. Drew),85,108
421,4,2:04.0,Shooting foul by E. Okafor (drawn by A. Nader),,85,108
422,4,2:04.0,A. Nader misses free throw 1 of 2,,85,108
423,4,2:04.0,Offensive rebound by Team,,85,108
424,4,2:04.0,A. Nader makes free throw 2 of 2,,86,108
425,4,1:54.0,,D. Liggins misses 2-pt layup from 3 ft (block by G. Yabusele),86,108
426,4,1:51.0,Defensive rebound by A. Nader,,86,108
427,4,1:49.0,Personal foul by L. Drew (drawn by A. Nader),,86,108
428,4,1:49.0,A. Nader makes free throw 1 of 2,,87,108
429,4,1:49.0,A. Nader misses free throw 2 of 2,,87,108
430,4,1:46.0,,Defensive rebound by C. Diallo,87,108
431,4,1:39.0,,L. Drew misses 2-pt jump shot from 13 ft,87,108
432,4,1:37.0,Defensive rebound by G. Yabusele,,87,108
433,4,1:28.0,Turnover by G. Yabusele (bad pass),,87,108
434,4,1:16.0,,L. Drew misses 2-pt jump shot from 7 ft,87,108
435,4,1:13.0,Defensive rebound by G. Yabusele,,87,108
436,4,1:02.0,A. Nader misses 2-pt layup from 7 ft,,87,108
437,4,0:58.0,Offensive rebound by J. Bird,,87,108
438,4,0:58.0,Turnover by J. Bird (bad pass),,87,108
439,4,0:38.0,,L. Drew misses 2-pt jump shot from 21 ft,87,108
440,4,0:34.0,Defensive rebound by K. Allen,,87,108
441,4,0:29.0,G. Yabusele makes 2-pt layup from 1 ft (assist by K. Allen),,89,108
442,4,0:05.0,,Turnover by Team (shot clock),89,108
