,QUARTER,TIME_REMAINING,BOSTON_ACTION,MILWAUKEE_ACTION,BOSTON_SCORE,MILWAUKEE_SCORE
379,4,4:10.0,A. Horford misses 2-pt jump shot from 18 ft,,87,92
380,4,4:07.0,,Defensive rebound by M. Brogdon,87,92
381,4,3:59.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by K. Middleton),87,94
382,4,3:59.0,Boston full timeout,,87,94
383,4,3:44.0,A. Horford makes 2-pt layup from 2 ft (assist by J. Tatum),,89,94
384,4,3:44.0,Shooting foul by K. Middleton (drawn by A. Horford),,89,94
385,4,3:44.0,S. Ojeleye enters the game for M. Morris,,89,94
386,4,3:44.0,A. Horford makes free throw 1 of 1,,90,94
387,4,3:22.0,,G. Antetokounmpo makes 2-pt jump shot from 11 ft (assist by E. Bledsoe),90,96
388,4,3:02.0,Turnover by J. Tatum (lost ball; steal by K. Middleton),,90,96
389,4,2:59.0,,E. Bledsoe misses 2-pt layup from 2 ft (block by T. Rozier),90,96
390,4,2:59.0,Defensive rebound by Team,,90,96
391,4,2:43.0,T. Rozier makes 3-pt jump shot from 29 ft (assist by A. Horford),,93,96
392,4,2:22.0,,M. Brogdon makes 2-pt jump shot from 1 ft,93,98
393,4,2:12.0,Personal foul by M. Brogdon (drawn by A. Horford),,93,98
394,4,2:12.0,M. Morris enters the game for S. Ojeleye,,93,98
395,4,1:59.0,J. Tatum misses 2-pt layup from 1 ft (block by T. Maker),,93,98
396,4,1:57.0,Offensive rebound by J. Brown,,93,98
397,4,1:56.0,J. Brown makes 2-pt layup at rim,,95,98
398,4,1:49.0,,Personal foul by M. Morris (drawn by G. Antetokounmpo),95,98
399,4,1:49.0,,G. Antetokounmpo misses free throw 1 of 2,95,98
400,4,1:49.0,,Offensive rebound by Team,95,98
401,4,1:49.0,,G. Antetokounmpo makes free throw 2 of 2,95,99
402,4,1:29.0,J. Brown makes 3-pt jump shot from 27 ft,,98,99
403,4,1:11.0,,Turnover by E. Bledsoe (bad pass),98,99
404,4,0:52.0,J. Tatum makes 2-pt jump shot from 17 ft,,100,99
405,4,0:52.0,,Milwaukee full timeout,100,99
406,4,0:52.0,,J. Parker enters the game for T. Maker,100,99
407,4,0:52.0,S. Ojeleye enters the game for M. Morris,,100,99
408,4,0:45.0,,G. Antetokounmpo misses 2-pt layup at rim,100,99
409,4,0:43.0,Defensive rebound by A. Horford,,100,99
410,4,0:40.0,J. Brown misses 2-pt layup from 9 ft (block by K. Middleton),,100,99
411,4,0:36.0,,Defensive rebound by E. Bledsoe,100,99
412,4,0:33.0,,M. Brogdon makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),100,102
413,4,0:33.0,Boston full timeout,,100,102
414,4,0:33.0,,T. Maker enters the game for J. Parker,100,102
415,4,0:33.0,M. Morris enters the game for S. Ojeleye,,100,102
416,4,0:29.0,Shooting foul by T. Maker (drawn by A. Horford),,100,102
417,4,0:29.0,A. Horford makes free throw 1 of 2,,101,102
418,4,0:29.0,S. Ojeleye enters the game for T. Rozier,,101,102
419,4,0:29.0,A. Horford makes free throw 2 of 2,,102,102
420,4,0:05.0,,M. Brogdon misses 2-pt hook shot from 1 ft,102,102
421,4,0:05.0,,Offensive rebound by G. Antetokounmpo,102,102
422,4,0:05.0,,G. Antetokounmpo makes 2-pt layup at rim,102,104
423,4,0:05.0,Boston full timeout,,102,104
424,4,0:05.0,,J. Parker enters the game for T. Maker,102,104
425,4,0:05.0,T. Rozier enters the game for S. Ojeleye,,102,104
426,4,0:00.0,M. Morris misses 2-pt jump shot from 14 ft,,102,104
427,4,0:00.0,Offensive rebound by Team,,102,104
