,QUARTER,TIME_REMAINING,ATLANTA_ACTION,ORLANDO_ACTION,ATLANTA_SCORE,ORLANDO_SCORE
381,4,5:40.0,,E. Fournier misses 2-pt jump shot from 22 ft,88,86
382,4,5:38.0,Defensive rebound by T. Prince,,88,86
383,4,5:28.0,Turnover by M. Belinelli (lost ball; steal by E. Fournier),,88,86
384,4,5:19.0,,J. Simmons misses 3-pt jump shot from 22 ft,88,86
385,4,5:19.0,Defensive rebound by L. Babbitt,,88,86
386,4,5:14.0,M. Belinelli misses 3-pt jump shot from 25 ft,,88,86
387,4,5:14.0,,Defensive rebound by N. Vučević,88,86
388,4,4:56.0,,E. Payton makes 2-pt jump shot from 7 ft,88,88
389,4,4:44.0,Atlanta full timeout,,88,88
390,4,4:44.0,D. Schröder enters the game for I. Taylor,,88,88
391,4,4:34.0,E. İlyasova misses 3-pt jump shot from 26 ft,,88,88
392,4,4:30.0,,Defensive rebound by E. Payton,88,88
393,4,4:13.0,,N. Vučević makes 2-pt jump shot from 6 ft (assist by E. Payton),88,90
394,4,3:57.0,Personal foul by J. Simmons (drawn by D. Schröder),,88,90
395,4,3:57.0,D. Schröder makes free throw 1 of 2,,89,90
396,4,3:57.0,D. Bembry enters the game for L. Babbitt,,89,90
397,4,3:57.0,K. Bazemore enters the game for M. Belinelli,,89,90
398,4,3:57.0,D. Schröder makes free throw 2 of 2,,90,90
399,4,3:40.0,,N. Vučević misses 2-pt jump shot from 9 ft,90,90
400,4,3:38.0,Defensive rebound by D. Schröder,,90,90
401,4,3:25.0,D. Schröder misses 2-pt layup from 2 ft,,90,90
402,4,3:23.0,,Defensive rebound by J. Simmons,90,90
403,4,3:19.0,,J. Simmons misses 2-pt layup from 1 ft (block by E. İlyasova),90,90
404,4,3:18.0,,Offensive rebound by J. Simmons,90,90
405,4,3:12.0,,A. Gordon misses 3-pt jump shot from 23 ft,90,90
406,4,3:09.0,Defensive rebound by K. Bazemore,,90,90
407,4,2:52.0,D. Schröder misses 2-pt layup from 3 ft,,90,90
408,4,2:51.0,,Defensive rebound by E. Fournier,90,90
409,4,2:44.0,,E. Fournier misses 2-pt jump shot from 8 ft,90,90
410,4,2:44.0,,Offensive rebound by A. Gordon,90,90
411,4,2:44.0,,Shooting foul by K. Bazemore (drawn by A. Gordon),90,90
412,4,2:44.0,,A. Gordon makes free throw 1 of 2,90,91
413,4,2:44.0,M. Belinelli enters the game for T. Prince,,90,91
414,4,2:44.0,,A. Gordon misses free throw 2 of 2,90,91
415,4,2:41.0,Defensive rebound by D. Bembry,,90,91
416,4,2:21.0,D. Schröder makes 2-pt layup from 3 ft,,92,91
417,4,1:59.0,,E. Fournier makes 2-pt layup from 2 ft,92,93
418,4,1:39.0,K. Bazemore misses 2-pt jump shot from 7 ft (block by J. Simmons),,92,93
419,4,1:39.0,Offensive rebound by Team,,92,93
420,4,1:35.0,Turnover by Team (shot clock),,92,93
421,4,1:16.0,Offensive charge foul by A. Gordon (drawn by E. İlyasova),,92,93
422,4,1:16.0,,Turnover by A. Gordon (offensive foul),92,93
423,4,1:16.0,T. Prince enters the game for D. Bembry,,92,93
424,4,0:59.0,D. Schröder misses 2-pt layup from 1 ft,,92,93
425,4,0:50.0,Offensive rebound by E. İlyasova,,92,93
426,4,0:50.0,E. İlyasova misses 2-pt layup at rim (block by N. Vučević),,92,93
427,4,0:50.0,,Defensive rebound by N. Vučević,92,93
428,4,0:38.0,,E. Fournier misses 2-pt layup from 2 ft,92,93
429,4,0:36.0,Defensive rebound by D. Schröder,,92,93
430,4,0:27.0,Personal foul by E. Payton (drawn by D. Schröder),,92,93
431,4,0:27.0,D. Schröder makes free throw 1 of 2,,93,93
432,4,0:27.0,D. Bembry enters the game for M. Belinelli,,93,93
433,4,0:27.0,D. Schröder makes free throw 2 of 2,,94,93
434,4,0:27.0,,Orlando full timeout,94,93
435,4,0:14.0,,Turnover by E. Fournier (bad pass; steal by D. Bembry),94,93
436,4,0:14.0,Personal foul by N. Vučević (drawn by K. Bazemore),,94,93
437,4,0:14.0,K. Bazemore makes free throw 1 of 2,,95,93
438,4,0:14.0,K. Bazemore makes free throw 2 of 2,,96,93
439,4,0:14.0,,Orlando full timeout,96,93
440,4,0:14.0,,D. Augustin enters the game for E. Payton,96,93
441,4,0:06.0,,D. Augustin makes 3-pt jump shot from 25 ft (assist by N. Vučević),96,96
442,4,0:06.0,Atlanta full timeout,,96,96
443,4,0:06.0,,E. Payton enters the game for D. Augustin,96,96
444,4,0:06.0,M. Belinelli enters the game for K. Bazemore,,96,96
445,1OT,4:46.0,,E. Fournier makes 2-pt jump shot from 6 ft,96,98
446,1OT,4:46.0,,Shooting foul by D. Bembry (drawn by E. Fournier),96,98
447,1OT,4:46.0,T. Cavanaugh enters the game for E. İlyasova,,96,98
448,1OT,4:46.0,M. Belinelli enters the game for D. Bembry,,96,98
449,1OT,4:46.0,,E. Fournier misses free throw 1 of 1,96,98
450,1OT,4:46.0,Defensive rebound by M. Belinelli,,96,98
451,1OT,4:44.0,Personal take foul by E. Fournier (drawn by D. Schröder),,96,98
452,1OT,4:44.0,,D. Augustin enters the game for E. Fournier,96,98
453,1OT,4:31.0,D. Schröder makes 2-pt jump shot from 12 ft,,98,98
454,1OT,4:12.0,,J. Simmons misses 3-pt jump shot from 26 ft,98,98
455,1OT,4:08.0,,Offensive rebound by A. Gordon,98,98
456,1OT,3:56.0,,Turnover by D. Augustin (traveling),98,98
457,1OT,3:42.0,T. Prince misses 3-pt jump shot from 24 ft,,98,98
458,1OT,3:39.0,,Defensive rebound by N. Vučević,98,98
459,1OT,3:21.0,,E. Payton misses 3-pt jump shot from 25 ft,98,98
460,1OT,3:19.0,Defensive rebound by T. Prince,,98,98
461,1OT,2:59.0,M. Belinelli misses 3-pt jump shot from 23 ft,,98,98
462,1OT,2:57.0,,Defensive rebound by J. Simmons,98,98
463,1OT,2:47.0,,J. Simmons makes 2-pt jump shot from 15 ft,98,100
464,1OT,2:24.0,D. Schröder misses 2-pt jump shot from 17 ft,,98,100
465,1OT,2:20.0,Offensive rebound by T. Cavanaugh,,98,100
466,1OT,2:19.0,M. Belinelli makes 3-pt jump shot from 27 ft (assist by T. Cavanaugh),,101,100
467,1OT,2:03.0,,Personal foul by K. Bazemore (drawn by A. Gordon),101,100
468,1OT,2:03.0,D. Bembry enters the game for M. Belinelli,,101,100
469,1OT,1:51.0,,N. Vučević misses 3-pt jump shot from 25 ft,101,100
470,1OT,1:49.0,Defensive rebound by K. Bazemore,,101,100
471,1OT,1:39.0,Turnover by D. Bembry (bad pass; steal by E. Payton),,101,100
472,1OT,1:36.0,,E. Payton makes 2-pt dunk from 1 ft,101,102
473,1OT,1:25.0,Turnover by D. Bembry (offensive goaltending),,101,102
474,1OT,1:07.0,,J. Simmons misses 2-pt layup from 1 ft,101,102
475,1OT,1:07.0,,Offensive rebound by N. Vučević,101,102
476,1OT,1:07.0,,N. Vučević makes 2-pt layup from 2 ft,101,104
477,1OT,1:07.0,M. Belinelli enters the game for D. Bembry,,101,104
478,1OT,1:01.0,K. Bazemore misses 2-pt jump shot from 21 ft,,101,104
479,1OT,0:59.0,,Defensive rebound by J. Simmons,101,104
480,1OT,0:43.0,,A. Gordon makes 2-pt layup from 1 ft (assist by N. Vučević),101,106
481,1OT,0:38.0,D. Schröder makes 2-pt layup from 1 ft,,103,106
482,1OT,0:15.0,,D. Augustin makes 2-pt layup from 1 ft,103,108
483,1OT,0:15.0,Atlanta full timeout,,103,108
484,1OT,0:15.0,E. İlyasova enters the game for K. Bazemore,,103,108
485,1OT,0:15.0,Personal foul by J. Simmons (drawn by T. Cavanaugh),,103,108
486,1OT,0:13.0,T. Prince makes 3-pt jump shot from 23 ft (assist by E. İlyasova),,106,108
487,1OT,0:10.0,,Personal take foul by M. Belinelli (drawn by J. Simmons),106,108
488,1OT,0:10.0,,Orlando full timeout,106,108
489,1OT,0:10.0,,A. Afflalo enters the game for E. Payton,106,108
490,1OT,0:10.0,,M. Speights enters the game for J. Simmons,106,108
491,1OT,0:10.0,K. Bazemore enters the game for M. Belinelli,,106,108
492,1OT,0:10.0,D. Bembry enters the game for T. Cavanaugh,,106,108
493,1OT,0:09.0,,Personal foul by E. İlyasova (drawn by N. Vučević),106,108
494,1OT,0:09.0,,N. Vučević makes free throw 1 of 2,106,109
495,1OT,0:09.0,,J. Simmons enters the game for A. Afflalo,106,109
496,1OT,0:09.0,,E. Payton enters the game for M. Speights,106,109
497,1OT,0:09.0,M. Belinelli enters the game for D. Bembry,,106,109
498,1OT,0:09.0,,N. Vučević makes free throw 2 of 2,106,110
499,1OT,0:00.0,E. İlyasova misses 3-pt jump shot from 27 ft,,106,110
500,1OT,0:00.0,,Defensive rebound by D. Augustin,106,110
