,QUARTER,TIME_REMAINING,NEW YORK_ACTION,ATLANTA_ACTION,NEW YORK_SCORE,ATLANTA_SCORE
371,4,5:31.0,,T. Prince enters the game for T. Cavanaugh,93,98
372,4,5:27.0,,D. Schröder makes 2-pt jump shot from 18 ft (assist by M. Belinelli),93,100
373,4,5:13.0,Shooting foul by M. Belinelli (drawn by K. Porziņģis),,93,100
374,4,5:13.0,K. Porziņģis makes free throw 1 of 2,,94,100
375,4,5:13.0,K. Porziņģis makes free throw 2 of 2,,95,100
376,4,5:01.0,,D. Dedmon makes 2-pt layup from 2 ft (assist by K. Bazemore),95,102
377,4,5:01.0,Technical foul by K. Porziņģis,,95,102
378,4,5:01.0,,D. Schröder misses technical free throw,95,102
379,4,5:01.0,,Offensive rebound by Team,95,102
380,4,5:01.0,,Shooting foul by K. Porziņģis,95,102
381,4,5:01.0,,D. Dedmon misses free throw 1 of 1,95,102
382,4,5:01.0,Defensive rebound by T. Hardaway,,95,102
383,4,4:39.0,Personal foul by K. Bazemore (drawn by K. Porziņģis),,95,102
384,4,4:30.0,K. Porziņģis makes 2-pt layup from 13 ft (assist by J. Jack),,97,102
385,4,4:10.0,,D. Schröder misses 2-pt layup from 1 ft (block by K. Porziņģis),97,102
386,4,4:09.0,,Offensive rebound by Team,97,102
387,4,4:09.0,,Atlanta full timeout,97,102
388,4,4:05.0,,D. Schröder misses 2-pt jump shot from 16 ft,97,102
389,4,4:00.0,,Offensive rebound by D. Dedmon,97,102
390,4,3:59.0,,M. Belinelli makes 3-pt jump shot from 24 ft (assist by D. Dedmon),97,105
391,4,3:41.0,K. Porziņģis misses 2-pt jump shot from 19 ft,,97,105
392,4,3:38.0,,Defensive rebound by D. Schröder,97,105
393,4,3:27.0,,T. Prince misses 3-pt jump shot from 24 ft,97,105
394,4,3:23.0,Defensive rebound by C. Lee,,97,105
395,4,3:10.0,K. Porziņģis misses 2-pt jump shot from 5 ft,,97,105
396,4,3:07.0,,Defensive rebound by T. Prince,97,105
397,4,2:54.0,,D. Schröder misses 3-pt jump shot from 25 ft,97,105
398,4,2:51.0,Defensive rebound by K. Porziņģis,,97,105
399,4,2:48.0,T. Hardaway misses 3-pt jump shot from 25 ft,,97,105
400,4,2:42.0,,Defensive rebound by T. Prince,97,105
401,4,2:35.0,,Personal foul by K. Porziņģis (drawn by D. Dedmon),97,105
402,4,2:28.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by D. Schröder),97,108
403,4,2:13.0,D. McDermott misses 3-pt jump shot from 23 ft,,97,108
404,4,2:09.0,,Defensive rebound by K. Bazemore,97,108
405,4,1:57.0,,T. Prince makes 3-pt jump shot from 22 ft (assist by D. Schröder),97,111
406,4,1:57.0,New York full timeout,,97,111
407,4,1:51.0,T. Hardaway makes 2-pt layup from 2 ft (assist by K. Porziņģis),,99,111
408,4,1:39.0,,T. Prince makes 3-pt jump shot from 23 ft (assist by D. Dedmon),99,114
409,4,1:28.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by D. McDermott),,102,114
410,4,1:08.0,,T. Prince misses 2-pt layup from 2 ft,102,114
411,4,1:06.0,Defensive rebound by D. McDermott,,102,114
412,4,0:55.0,J. Jack misses 2-pt jump shot from 11 ft,,102,114
413,4,0:53.0,,Defensive rebound by Team,102,114
414,4,0:34.0,,D. Schröder makes 2-pt jump shot from 17 ft,102,116
415,4,0:24.0,J. Jack makes 2-pt jump shot from 12 ft,,104,116
416,4,0:00.0,,Turnover by Team (shot clock),104,116
