,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MILWAUKEE_ACTION,OKLAHOMA CITY_SCORE,MILWAUKEE_SCORE
380,4,4:58.0,Personal foul by M. Teletović (drawn by R. Felton),,97,79
381,4,4:58.0,R. Felton misses free throw 1 of 2,,97,79
382,4,4:58.0,Offensive rebound by Team,,97,79
383,4,4:58.0,R. Felton makes free throw 2 of 2,,98,79
384,4,4:39.0,,D. Wilson misses 2-pt jump shot from 20 ft,98,79
385,4,4:36.0,Defensive rebound by J. Huestis,,98,79
386,4,4:27.0,Turnover by J. Huestis (bad pass; steal by R. Vaughn),,98,79
387,4,4:20.0,,M. Teletović misses 2-pt jump shot from 3 ft,98,79
388,4,4:13.0,Defensive rebound by R. Felton,,98,79
389,4,4:10.0,J. Grant makes 2-pt dunk from 2 ft (assist by R. Felton),,100,79
390,4,4:10.0,Shooting foul by D. Wilson (drawn by J. Grant),,100,79
391,4,4:10.0,J. Grant makes free throw 1 of 1,,101,79
392,4,3:59.0,,Turnover by S. Brown (traveling),101,79
393,4,3:47.0,Turnover by R. Felton (lost ball; steal by M. Teletović),,101,79
394,4,3:43.0,,D. Wilson makes 2-pt dunk from 1 ft (assist by M. Teletović),101,81
395,4,3:27.0,Turnover by J. Grant (bad pass; steal by S. Brown),,101,81
396,4,3:21.0,,R. Vaughn makes 2-pt jump shot from 12 ft (assist by M. Teletović),101,83
397,4,2:59.0,Á. Abrines makes 3-pt jump shot from 22 ft (assist by J. Grant),,104,83
398,4,2:35.0,,R. Vaughn misses 2-pt jump shot from 17 ft,104,83
399,4,2:33.0,Defensive rebound by J. Huestis,,104,83
400,4,2:21.0,Personal foul by D. Liggins (drawn by J. Grant),,104,83
401,4,2:21.0,J. Grant makes free throw 1 of 2,,105,83
402,4,2:21.0,T. Ferguson enters the game for R. Felton,,105,83
403,4,2:21.0,J. Grant makes free throw 2 of 2,,106,83
404,4,2:01.0,,Shooting foul by T. Ferguson (drawn by S. Brown),106,83
405,4,2:01.0,,D. Liggins makes 2-pt layup from 1 ft,106,85
406,4,2:01.0,Violation by J. Grant (def goaltending),,106,85
407,4,2:01.0,D. Johnson enters the game for P. Patterson,,106,85
408,4,2:01.0,,D. Liggins makes free throw 1 of 1,106,86
409,4,1:42.0,J. Grant makes 2-pt layup from 2 ft (assist by J. Huestis),,108,86
410,4,1:21.0,,D. Liggins makes 3-pt jump shot from 25 ft (assist by R. Vaughn),108,89
411,4,1:06.0,J. Huestis misses 3-pt jump shot from 26 ft,,108,89
412,4,1:02.0,,Defensive rebound by M. Teletović,108,89
413,4,0:53.0,,R. Vaughn makes 2-pt layup from 1 ft (assist by S. Brown),108,91
414,4,0:36.0,J. Grant makes 2-pt layup from 1 ft (assist by Á. Abrines),,110,91
415,4,0:23.0,,Turnover by D. Liggins (bad pass; steal by Á. Abrines),110,91
416,4,0:22.0,Turnover by Á. Abrines (bad pass),,110,91
