,QUARTER,TIME_REMAINING,DETROIT_ACTION,MIAMI_ACTION,DETROIT_SCORE,MIAMI_SCORE
384,4,5:45.0,,H. Whiteside enters the game for K. Olynyk,87,94
385,4,5:45.0,,D. Wade misses free throw 2 of 2,87,94
386,4,5:43.0,,Offensive rebound by H. Whiteside,87,94
387,4,5:43.0,,H. Whiteside makes 2-pt jump shot from 2 ft,87,96
388,4,5:43.0,,Shooting foul by A. Drummond (drawn by H. Whiteside),87,96
389,4,5:43.0,,J. Johnson enters the game for D. Wade,87,96
390,4,5:43.0,,H. Whiteside makes free throw 1 of 1,87,97
391,4,5:27.0,J. Ennis makes 2-pt hook shot from 8 ft,,89,97
392,4,5:13.0,,J. Johnson makes 2-pt layup from 3 ft,89,99
393,4,4:55.0,Turnover by B. Griffin (bad pass; steal by J. Richardson),,89,99
394,4,4:32.0,,J. Winslow misses 2-pt jump shot from 11 ft,89,99
395,4,4:29.0,Defensive rebound by R. Bullock,,89,99
396,4,4:20.0,R. Bullock misses 3-pt jump shot from 25 ft,,89,99
397,4,4:16.0,,Defensive rebound by H. Whiteside,89,99
398,4,4:01.0,,Personal foul by J. Ennis (drawn by J. Winslow),89,99
399,4,4:01.0,,J. Winslow makes free throw 1 of 2,89,100
400,4,4:01.0,,J. Winslow makes free throw 2 of 2,89,101
401,4,3:51.0,R. Bullock misses 2-pt jump shot from 9 ft,,89,101
402,4,3:51.0,,Defensive rebound by H. Whiteside,89,101
403,4,3:35.0,,H. Whiteside misses 2-pt jump shot from 4 ft,89,101
404,4,3:30.0,,Offensive rebound by H. Whiteside,89,101
405,4,3:29.0,,H. Whiteside misses 2-pt jump shot from 6 ft,89,101
406,4,3:29.0,Defensive rebound by R. Bullock,,89,101
407,4,3:25.0,R. Bullock misses 2-pt jump shot from 6 ft,,89,101
408,4,3:24.0,Offensive rebound by J. Ennis,,89,101
409,4,3:22.0,J. Ennis misses 2-pt layup from 2 ft,,89,101
410,4,3:22.0,Offensive rebound by R. Bullock,,89,101
411,4,3:21.0,Shooting foul by H. Whiteside (drawn by R. Bullock),,89,101
412,4,3:21.0,R. Bullock makes free throw 1 of 2,,90,101
413,4,3:21.0,R. Bullock makes free throw 2 of 2,,91,101
414,4,3:21.0,,Miami full timeout,91,101
415,4,3:21.0,,D. Wade enters the game for J. Winslow,91,101
416,4,3:07.0,,D. Wade misses 2-pt jump shot from 21 ft,91,101
417,4,3:00.0,,Offensive rebound by H. Whiteside,91,101
418,4,3:00.0,,H. Whiteside misses 2-pt layup at rim,91,101
419,4,2:59.0,Defensive rebound by R. Bullock,,91,101
420,4,2:57.0,B. Griffin misses 2-pt layup from 3 ft,,91,101
421,4,2:54.0,Offensive rebound by R. Bullock,,91,101
422,4,2:49.0,I. Smith misses 3-pt jump shot from 22 ft,,91,101
423,4,2:46.0,,Defensive rebound by H. Whiteside,91,101
424,4,2:26.0,,Turnover by Team (shot clock),91,101
425,4,2:26.0,D. Buycks enters the game for I. Smith,,91,101
426,4,2:16.0,R. Bullock misses 2-pt jump shot from 5 ft (block by H. Whiteside),,91,101
427,4,2:15.0,,Defensive rebound by H. Whiteside,91,101
428,4,2:07.0,,Personal foul by J. Ennis (drawn by D. Wade),91,101
429,4,2:07.0,,D. Wade misses free throw 1 of 2,91,101
430,4,2:07.0,,Offensive rebound by Team,91,101
431,4,2:07.0,,D. Wade makes free throw 2 of 2,91,102
432,4,1:56.0,Turnover by D. Buycks (bad pass; steal by J. Johnson),,91,102
433,4,1:55.0,,J. Johnson makes 2-pt dunk from 3 ft,91,104
434,4,1:55.0,Detroit full timeout,,91,104
435,4,1:46.0,Turnover by D. Buycks (step out of bounds),,91,104
436,4,1:29.0,,Turnover by D. Wade (lost ball; steal by R. Bullock),91,104
437,4,1:17.0,D. Buycks makes 2-pt layup from 3 ft,,93,104
438,4,1:16.0,,Personal foul by R. Bullock (drawn by D. Wade),93,104
439,4,1:16.0,,D. Wade misses free throw 1 of 2,93,104
440,4,1:16.0,,Offensive rebound by Team,93,104
441,4,1:16.0,I. Smith enters the game for D. Buycks,,93,104
442,4,1:16.0,,D. Wade makes free throw 2 of 2,93,105
443,4,1:04.0,B. Griffin makes 2-pt jump shot from 17 ft,,95,105
444,4,0:57.0,,Miami full timeout,95,105
445,4,0:57.0,,K. Olynyk enters the game for H. Whiteside,95,105
446,4,0:56.0,,Personal foul by I. Smith (drawn by J. Johnson),95,105
447,4,0:56.0,,J. Johnson misses free throw 1 of 2,95,105
448,4,0:56.0,,Offensive rebound by Team,95,105
449,4,0:56.0,,J. Winslow enters the game for G. Dragić,95,105
450,4,0:56.0,,H. Whiteside enters the game for K. Olynyk,95,105
451,4,0:56.0,,J. Johnson misses free throw 2 of 2,95,105
452,4,0:53.0,Defensive rebound by R. Bullock,,95,105
453,4,0:43.0,Turnover by I. Smith (lost ball; steal by J. Richardson),,95,105
454,4,0:39.0,,J. Richardson misses 2-pt layup from 4 ft,95,105
455,4,0:37.0,,Offensive rebound by D. Wade,95,105
456,4,0:36.0,,Personal foul by J. Ennis (drawn by J. Johnson),95,105
457,4,0:36.0,,J. Johnson misses free throw 1 of 2,95,105
458,4,0:36.0,,Offensive rebound by Team,95,105
459,4,0:36.0,A. Tolliver enters the game for A. Drummond,,95,105
460,4,0:36.0,L. Galloway enters the game for B. Griffin,,95,105
461,4,0:36.0,E. Moreland enters the game for R. Bullock,,95,105
462,4,0:36.0,,J. Johnson misses free throw 2 of 2,95,105
463,4,0:33.0,Defensive rebound by J. Ennis,,95,105
464,4,0:28.0,Personal foul by J. Johnson (drawn by E. Moreland),,95,105
465,4,0:28.0,E. Moreland misses free throw 1 of 2,,95,105
466,4,0:28.0,Offensive rebound by Team,,95,105
467,4,0:28.0,,G. Dragić enters the game for J. Winslow,95,105
468,4,0:28.0,E. Moreland makes free throw 2 of 2,,96,105
469,4,0:04.0,,Turnover by Team (shot clock),96,105
