,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,DETROIT_ACTION,MILWAUKEE_SCORE,DETROIT_SCORE
374,4,1:51.0,,R. Jackson misses 3-pt jump shot from 28 ft,94,103
375,4,1:50.0,,Offensive rebound by Team,94,103
376,4,1:50.0,,Turnover by Team (shot clock),94,103
377,4,1:40.0,M. Brogdon misses 3-pt jump shot from 22 ft,,94,103
378,4,1:37.0,,Defensive rebound by A. Drummond,94,103
379,4,1:30.0,,R. Jackson misses 2-pt layup from 2 ft,94,103
380,4,1:27.0,Defensive rebound by M. Brogdon,,94,103
381,4,1:23.0,,Detroit full timeout,94,103
382,4,1:22.0,Turnover by G. Antetokounmpo (lost ball; steal by S. Johnson),,94,103
383,4,1:03.0,,Turnover by R. Jackson (lost ball; steal by T. Maker),94,103
384,4,0:57.0,Turnover by T. Maker (lost ball; steal by S. Johnson),,94,103
385,4,0:53.0,,R. Jackson makes 2-pt dunk at rim,94,105
386,4,0:45.0,Shooting foul by S. Johnson (drawn by G. Antetokounmpo),,94,105
387,4,0:45.0,G. Antetokounmpo makes free throw 1 of 2,,95,105
388,4,0:45.0,G. Antetokounmpo makes free throw 2 of 2,,96,105
389,4,0:21.0,,R. Jackson misses 2-pt jump shot from 16 ft,96,105
390,4,0:21.0,,Offensive rebound by A. Drummond,96,105
391,4,0:20.0,,Turnover by Team (shot clock),96,105
392,4,0:18.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,96,105
393,4,0:15.0,,Defensive rebound by A. Drummond,96,105
394,4,0:01.0,,Offensive rebound by A. Drummond,96,105
