,QUARTER,TIME_REMAINING,ATLANTA_ACTION,DETROIT_ACTION,ATLANTA_SCORE,DETROIT_SCORE
380,4,6:13.0,,R. Jackson enters the game for A. Tolliver,84,89
381,4,6:13.0,T. Prince enters the game for M. Delaney,,84,89
382,4,6:13.0,,A. Bradley makes free throw 1 of 2,84,90
383,4,6:13.0,,A. Bradley makes free throw 2 of 2,84,91
384,4,5:59.0,Turnover by D. Dedmon (bad pass; steal by R. Jackson),,84,91
385,4,5:54.0,,A. Bradley misses 2-pt layup from 3 ft,84,91
386,4,5:54.0,,Offensive rebound by Team,84,91
387,4,5:35.0,,Turnover by A. Drummond (bad pass),84,91
388,4,5:27.0,Personal foul by R. Bullock (drawn by D. Schröder),,84,91
389,4,5:21.0,T. Prince makes 2-pt layup from 1 ft,,86,91
390,4,5:09.0,,R. Jackson makes 2-pt jump shot from 8 ft,86,93
391,4,5:09.0,,Shooting foul by K. Bazemore (drawn by R. Jackson),86,93
392,4,5:09.0,J. Collins enters the game for L. Babbitt,,86,93
393,4,5:09.0,M. Belinelli enters the game for D. Dedmon,,86,93
394,4,5:09.0,,R. Jackson makes free throw 1 of 1,86,94
395,4,4:55.0,D. Schröder makes 2-pt layup from 2 ft,,88,94
396,4,4:30.0,,A. Drummond misses 2-pt hook shot from 9 ft,88,94
397,4,4:29.0,Defensive rebound by K. Bazemore,,88,94
398,4,4:24.0,K. Bazemore makes 3-pt jump shot from 26 ft (assist by D. Schröder),,91,94
399,4,4:04.0,,Turnover by A. Drummond (bad pass),91,94
400,4,3:49.0,K. Bazemore makes 3-pt jump shot from 24 ft (assist by D. Schröder),,94,94
401,4,3:33.0,,R. Jackson makes 2-pt jump shot from 5 ft,94,96
402,4,3:17.0,J. Collins makes 2-pt dunk at rim (assist by K. Bazemore),,96,96
403,4,2:54.0,,T. Harris misses 2-pt jump shot from 9 ft,96,96
404,4,2:52.0,,Offensive rebound by A. Drummond,96,96
405,4,2:50.0,,A. Drummond misses 2-pt layup from 1 ft,96,96
406,4,2:44.0,,Offensive rebound by A. Drummond,96,96
407,4,2:44.0,,A. Drummond makes 2-pt layup at rim,96,98
408,4,2:42.0,Atlanta full timeout,,96,98
409,4,2:34.0,M. Belinelli makes 2-pt jump shot from 5 ft (assist by D. Schröder),,98,98
410,4,2:05.0,,R. Jackson misses 2-pt jump shot from 21 ft,98,98
411,4,2:01.0,Defensive rebound by D. Schröder,,98,98
412,4,1:44.0,K. Bazemore misses 2-pt jump shot from 15 ft,,98,98
413,4,1:41.0,,Defensive rebound by A. Drummond,98,98
414,4,1:28.0,,Shooting foul by J. Collins (drawn by A. Drummond),98,98
415,4,1:28.0,,A. Drummond makes free throw 1 of 2,98,99
416,4,1:28.0,,A. Drummond makes free throw 2 of 2,98,100
417,4,1:10.0,D. Schröder misses 2-pt jump shot from 8 ft (block by A. Drummond),,98,100
418,4,1:09.0,,Defensive rebound by A. Drummond,98,100
419,4,1:08.0,,Turnover by A. Drummond (lost ball; steal by D. Schröder),98,100
420,4,1:05.0,J. Collins makes 2-pt dunk from 1 ft (assist by D. Schröder),,100,100
421,4,0:52.0,,R. Jackson makes 3-pt jump shot from 27 ft,100,103
422,4,0:45.0,M. Belinelli misses 3-pt jump shot from 25 ft,,100,103
423,4,0:43.0,,Defensive rebound by Team,100,103
424,4,0:43.0,,Personal foul by J. Collins (drawn by A. Bradley),100,103
425,4,0:43.0,,A. Bradley makes free throw 1 of 2,100,104
426,4,0:43.0,,A. Bradley misses free throw 2 of 2,100,104
427,4,0:41.0,,Offensive rebound by A. Bradley,100,104
428,4,0:22.0,,R. Jackson makes 3-pt jump shot from 25 ft,100,107
429,4,0:21.0,Atlanta full timeout,,100,107
430,4,0:21.0,L. Babbitt enters the game for J. Collins,,100,107
431,4,0:17.0,K. Bazemore makes 3-pt jump shot from 24 ft (assist by D. Schröder),,103,107
432,4,0:15.0,,Personal foul by L. Babbitt (drawn by R. Jackson),103,107
433,4,0:15.0,,R. Jackson makes free throw 1 of 2,103,108
434,4,0:15.0,,A. Tolliver enters the game for A. Drummond,103,108
435,4,0:15.0,,R. Jackson makes free throw 2 of 2,103,109
436,4,0:09.0,Turnover by D. Schröder (bad pass),,103,109
437,4,0:09.0,J. Collins enters the game for L. Babbitt,,103,109
438,4,0:07.0,,Personal foul by D. Schröder (drawn by A. Bradley),103,109
439,4,0:07.0,,A. Bradley makes free throw 1 of 2,103,110
440,4,0:07.0,,A. Bradley makes free throw 2 of 2,103,111
441,4,0:07.0,Atlanta full timeout,,103,111
442,4,0:07.0,D. Dedmon enters the game for T. Prince,,103,111
443,4,0:07.0,L. Babbitt enters the game for J. Collins,,103,111
444,4,0:05.0,Shooting foul by R. Jackson (drawn by L. Babbitt),,103,111
445,4,0:05.0,L. Babbitt makes free throw 1 of 2,,104,111
446,4,0:05.0,L. Babbitt misses free throw 2 of 2,,104,111
447,4,0:04.0,,Defensive rebound by A. Tolliver,104,111
448,4,0:04.0,,Detroit full timeout,104,111
449,4,0:04.0,J. Collins enters the game for D. Schröder,,104,111
450,4,0:04.0,N. Brussino enters the game for K. Bazemore,,104,111
451,4,0:04.0,I. Taylor enters the game for D. Dedmon,,104,111
452,4,0:04.0,M. Delaney enters the game for L. Babbitt,,104,111
