,QUARTER,TIME_REMAINING,BOSTON_ACTION,LA LAKERS_ACTION,BOSTON_SCORE,LA LAKERS_SCORE
389,4,4:47.0,,K. Kuzma makes 2-pt jump shot from 7 ft (assist by J. Clarkson),91,97
390,4,4:28.0,K. Irving makes 2-pt jump shot from 16 ft,,93,97
391,4,4:11.0,,J. Clarkson misses 3-pt jump shot from 26 ft,93,97
392,4,4:08.0,Defensive rebound by J. Tatum,,93,97
393,4,4:01.0,K. Irving misses 3-pt jump shot from 25 ft (block by B. Ingram),,93,97
394,4,3:57.0,,Defensive rebound by L. Nance,93,97
395,4,3:53.0,,B. Ingram misses 2-pt layup from 2 ft,93,97
396,4,3:52.0,,Offensive rebound by J. Hart,93,97
397,4,3:52.0,,J. Hart makes 2-pt layup at rim,93,99
398,4,3:52.0,Boston full timeout,,93,99
399,4,3:52.0,T. Rozier enters the game for J. Brown,,93,99
400,4,3:40.0,J. Tatum misses 2-pt layup from 2 ft,,93,99
401,4,3:38.0,,Defensive rebound by L. Nance,93,99
402,4,3:37.0,,Shooting foul by M. Smart (drawn by L. Nance),93,99
403,4,3:37.0,,L. Nance misses free throw 1 of 2,93,99
404,4,3:37.0,,Offensive rebound by Team,93,99
405,4,3:37.0,,L. Nance misses free throw 2 of 2,93,99
406,4,3:35.0,Defensive rebound by A. Horford,,93,99
407,4,3:17.0,T. Rozier misses 2-pt jump shot from 11 ft,,93,99
408,4,3:12.0,Offensive rebound by T. Rozier,,93,99
409,4,3:12.0,T. Rozier makes 2-pt layup at rim,,95,99
410,4,2:58.0,,Shooting foul by A. Horford (drawn by L. Nance),95,99
411,4,2:58.0,,L. Nance makes free throw 1 of 2,95,100
412,4,2:58.0,,L. Nance misses free throw 2 of 2,95,100
413,4,2:55.0,Defensive rebound by J. Tatum,,95,100
414,4,2:45.0,K. Irving makes 3-pt jump shot from 26 ft (assist by M. Smart),,98,100
415,4,2:32.0,,Offensive foul by L. Nance (drawn by M. Smart),98,100
416,4,2:32.0,,Turnover by L. Nance (offensive foul),98,100
417,4,2:32.0,,J. Randle enters the game for L. Nance,98,100
418,4,2:21.0,Turnover by K. Irving (bad pass; steal by J. Randle),,98,100
419,4,2:10.0,,J. Hart misses 3-pt jump shot from 24 ft,98,100
420,4,2:06.0,,Offensive rebound by K. Kuzma,98,100
421,4,2:05.0,,K. Kuzma makes 2-pt layup from 2 ft,98,102
422,4,1:51.0,K. Irving makes 2-pt layup from 2 ft,,100,102
423,4,1:31.0,,B. Ingram misses 2-pt jump shot from 20 ft,100,102
424,4,1:31.0,,Offensive rebound by Team,100,102
425,4,1:31.0,,LA Lakers full timeout,100,102
426,4,1:13.0,,B. Ingram misses 2-pt layup from 2 ft,100,102
427,4,1:12.0,,Offensive rebound by J. Randle,100,102
428,4,1:12.0,,J. Randle makes 2-pt dunk at rim,100,104
429,4,1:05.0,Personal foul by J. Randle (drawn by K. Irving),,100,104
430,4,0:53.0,Turnover by J. Tatum (lost ball; steal by J. Clarkson),,100,104
431,4,0:29.0,,K. Kuzma misses 2-pt jump shot from 17 ft,100,104
432,4,0:27.0,,Offensive rebound by J. Clarkson,100,104
433,4,0:26.0,M. Morris enters the game for T. Rozier,,100,104
434,4,0:26.0,,Personal foul by M. Smart (drawn by J. Clarkson),100,104
435,4,0:26.0,,J. Clarkson makes free throw 1 of 2,100,105
436,4,0:26.0,,J. Clarkson makes free throw 2 of 2,100,106
437,4,0:26.0,Boston full timeout,,100,106
438,4,0:26.0,T. Rozier enters the game for J. Tatum,,100,106
439,4,0:23.0,T. Rozier makes 3-pt jump shot from 27 ft (assist by M. Smart),,103,106
440,4,0:19.0,,Personal foul by A. Horford (drawn by J. Hart),103,106
441,4,0:19.0,,J. Hart misses free throw 1 of 2,103,106
442,4,0:19.0,,Offensive rebound by Team,103,106
443,4,0:19.0,J. Tatum enters the game for A. Horford,,103,106
444,4,0:19.0,,J. Hart misses free throw 2 of 2,103,106
445,4,0:19.0,Defensive rebound by Team,,103,106
446,4,0:19.0,,Loose ball foul by J. Randle (drawn by M. Smart),103,106
447,4,0:19.0,M. Smart makes free throw 1 of 2,,104,106
448,4,0:19.0,M. Smart makes free throw 2 of 2,,105,106
449,4,0:11.0,,Personal take foul by J. Tatum (drawn by J. Clarkson),105,106
450,4,0:11.0,,J. Clarkson makes free throw 1 of 2,105,107
451,4,0:11.0,A. Baynes enters the game for J. Tatum,,105,107
452,4,0:11.0,,J. Clarkson makes free throw 2 of 2,105,108
453,4,0:11.0,Boston full timeout,,105,108
454,4,0:11.0,J. Tatum enters the game for A. Baynes,,105,108
455,4,0:07.0,T. Rozier makes 2-pt layup from 2 ft,,107,108
456,4,0:07.0,,LA Lakers full timeout,107,108
457,4,0:07.0,,K. Caldwell-Pope enters the game for J. Hart,107,108
458,4,0:07.0,,A. Caruso enters the game for B. Ingram,107,108
459,4,0:05.0,,Personal take foul by M. Smart (drawn by K. Caldwell-Pope),107,108
460,4,0:05.0,,K. Caldwell-Pope misses free throw 1 of 2,107,108
461,4,0:05.0,,Offensive rebound by Team,107,108
462,4,0:05.0,,J. Hart enters the game for A. Caruso,107,108
463,4,0:05.0,,K. Caldwell-Pope misses free throw 2 of 2,107,108
464,4,0:05.0,Defensive rebound by M. Smart,,107,108
465,4,0:00.0,M. Smart misses 3-pt jump shot from 25 ft,,107,108
466,4,0:00.0,Offensive rebound by Team,,107,108
