,QUARTER,TIME_REMAINING,DENVER_ACTION,PORTLAND_ACTION,DENVER_SCORE,PORTLAND_SCORE
387,4,3:17.0,,D. Lillard misses 3-pt jump shot from 28 ft,76,93
388,4,3:12.0,Defensive rebound by J. Murray,,76,93
389,4,3:10.0,W. Barton misses 3-pt jump shot from 25 ft,,76,93
390,4,3:07.0,,Defensive rebound by N. Vonleh,76,93
391,4,2:48.0,,Turnover by J. Nurkić (bad pass; steal by J. Murray),76,93
392,4,2:33.0,K. Faried misses 2-pt hook shot from 1 ft (block by J. Nurkić),,76,93
393,4,2:33.0,Offensive rebound by Team,,76,93
394,4,2:33.0,,P. Connaughton enters the game for D. Lillard,76,93
395,4,2:33.0,,S. Napier enters the game for C. McCollum,76,93
396,4,2:33.0,,Z. Collins enters the game for M. Harkless,76,93
397,4,2:33.0,,J. Layman enters the game for J. Nurkić,76,93
398,4,2:33.0,M. Beasley enters the game for W. Barton,,76,93
399,4,2:27.0,T. Lyles misses 3-pt jump shot from 24 ft,,76,93
400,4,2:23.0,,Defensive rebound by P. Connaughton,76,93
401,4,2:11.0,,Turnover by Z. Collins (step out of bounds),76,93
402,4,2:04.0,Shooting block foul by N. Vonleh (drawn by J. Murray),,76,93
403,4,2:04.0,J. Murray makes free throw 1 of 2,,77,93
404,4,2:04.0,J. Murray makes free throw 2 of 2,,78,93
405,4,1:42.0,,J. Layman makes 3-pt jump shot from 25 ft (assist by S. Napier),78,96
406,4,1:26.0,R. Jefferson misses 3-pt jump shot from 25 ft,,78,96
407,4,1:24.0,,Defensive rebound by Z. Collins,78,96
408,4,1:07.0,,Turnover by Z. Collins (lost ball; steal by T. Lyles),78,96
409,4,1:02.0,J. Murray misses 3-pt jump shot from 24 ft,,78,96
410,4,1:01.0,Offensive rebound by M. Beasley,,78,96
411,4,1:01.0,Shooting foul by J. Layman (drawn by M. Beasley),,78,96
412,4,1:01.0,M. Beasley makes free throw 1 of 2,,79,96
413,4,1:01.0,M. Beasley makes free throw 2 of 2,,80,96
414,4,0:48.0,,Z. Collins makes 3-pt jump shot from 25 ft (assist by S. Napier),80,99
415,4,0:36.0,T. Lyles makes 2-pt layup at rim,,82,99
416,4,0:16.0,,N. Vonleh misses 2-pt jump shot from 3 ft,82,99
417,4,0:14.0,Defensive rebound by T. Lyles,,82,99
418,4,0:10.0,Turnover by T. Lyles (bad pass),,82,99
