,QUARTER,TIME_REMAINING,ATLANTA_ACTION,ORLANDO_ACTION,ATLANTA_SCORE,ORLANDO_SCORE
381,4,6:35.0,T. Prince makes 3-pt jump shot from 26 ft (assist by D. Dedmon),,80,79
382,4,6:13.0,,S. Mack misses 2-pt jump shot from 6 ft,80,79
383,4,6:10.0,,Offensive rebound by K. Birch,80,79
384,4,5:56.0,,D. Augustin misses 2-pt hook shot from 7 ft (block by D. Dedmon),80,79
385,4,5:56.0,,Offensive rebound by Team,80,79
386,4,5:55.0,,Turnover by M. Speights (lost ball; steal by D. Dedmon),80,79
387,4,5:39.0,T. Prince makes 2-pt jump shot from 14 ft,,82,79
388,4,5:29.0,,S. Mack makes 2-pt jump shot from 17 ft,82,81
389,4,5:29.0,,Shooting foul by I. Taylor (drawn by S. Mack),82,81
390,4,5:29.0,,E. Fournier enters the game for D. Augustin,82,81
391,4,5:29.0,,J. Simmons enters the game for W. Iwundu,82,81
392,4,5:29.0,,S. Mack misses free throw 1 of 1,82,81
393,4,5:25.0,Defensive rebound by J. Collins,,82,81
394,4,5:15.0,Turnover by M. Delaney (bad pass),,82,81
395,4,5:15.0,D. Schröder enters the game for I. Taylor,,82,81
396,4,4:45.0,,S. Mack misses 3-pt jump shot from 26 ft,82,81
397,4,4:40.0,Defensive rebound by M. Delaney,,82,81
398,4,4:30.0,J. Collins makes 2-pt layup from 2 ft (assist by D. Dedmon),,84,81
399,4,4:17.0,,M. Speights misses 3-pt jump shot from 26 ft,84,81
400,4,4:16.0,Defensive rebound by J. Collins,,84,81
401,4,4:16.0,,Loose ball foul by K. Birch (drawn by J. Collins),84,81
402,4,4:16.0,,M. Hezonja enters the game for M. Speights,84,81
403,4,4:16.0,,B. Biyombo enters the game for K. Birch,84,81
404,4,4:16.0,T. Dorsey enters the game for M. Delaney,,84,81
405,4,4:00.0,D. Dedmon misses 3-pt jump shot from 26 ft,,84,81
406,4,3:58.0,,Defensive rebound by M. Hezonja,84,81
407,4,3:52.0,,J. Simmons makes 2-pt jump shot from 16 ft,84,83
408,4,3:36.0,Shooting foul by S. Mack (drawn by D. Schröder),,84,83
409,4,3:36.0,Atlanta full timeout,,84,83
410,4,3:36.0,,D. Augustin enters the game for S. Mack,84,83
411,4,3:36.0,D. Schröder makes free throw 1 of 2,,85,83
412,4,3:36.0,D. Schröder misses free throw 2 of 2,,85,83
413,4,3:36.0,,Defensive rebound by M. Hezonja,85,83
414,4,3:13.0,,D. Augustin makes 3-pt jump shot from 25 ft (assist by M. Hezonja),85,86
415,4,2:55.0,J. Collins makes 2-pt dunk from 2 ft (assist by D. Schröder),,87,86
416,4,2:39.0,,E. Fournier makes 2-pt jump shot from 5 ft,87,88
417,4,2:39.0,,Shooting foul by T. Dorsey (drawn by E. Fournier),87,88
418,4,2:39.0,,E. Fournier makes free throw 1 of 1,87,89
419,4,2:22.0,D. Schröder misses 2-pt jump shot from 4 ft,,87,89
420,4,2:22.0,Offensive rebound by J. Collins,,87,89
421,4,2:22.0,Turnover by J. Collins (out of bounds lost ball),,87,89
422,4,2:08.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by D. Augustin),87,92
423,4,1:46.0,T. Prince makes 2-pt dunk from 3 ft,,89,92
424,4,1:29.0,,Turnover by B. Biyombo (traveling),89,92
425,4,1:15.0,Turnover by D. Dedmon (bad pass; steal by B. Biyombo),,89,92
426,4,0:57.0,,E. Fournier makes 2-pt jump shot from 19 ft,89,94
427,4,0:48.0,D. Dedmon misses 3-pt jump shot from 26 ft,,89,94
428,4,0:46.0,,Defensive rebound by D. Augustin,89,94
429,4,0:46.0,Loose ball foul by D. Schröder (drawn by D. Augustin),,89,94
430,4,0:39.0,,Personal foul by D. Schröder (drawn by D. Augustin),89,94
431,4,0:39.0,,D. Augustin makes free throw 1 of 2,89,95
432,4,0:39.0,,D. Augustin makes free throw 2 of 2,89,96
433,4,0:39.0,Atlanta full timeout,,89,96
434,4,0:37.0,D. Dedmon makes 3-pt jump shot from 22 ft (assist by T. Prince),,92,96
435,4,0:25.0,,Personal foul by D. Dedmon (drawn by J. Simmons),92,96
436,4,0:25.0,,J. Simmons makes free throw 1 of 2,92,97
437,4,0:25.0,,J. Simmons makes free throw 2 of 2,92,98
438,4,0:25.0,Atlanta full timeout,,92,98
439,4,0:25.0,M. Muscala enters the game for D. Dedmon,,92,98
440,4,0:22.0,T. Prince makes 3-pt jump shot from 26 ft (assist by M. Muscala),,95,98
441,4,0:22.0,,Orlando full timeout,95,98
442,4,0:22.0,,M. Speights enters the game for B. Biyombo,95,98
443,4,0:22.0,D. Dedmon enters the game for M. Muscala,,95,98
444,4,0:22.0,,Offensive foul by M. Hezonja (drawn by J. Collins),95,98
445,4,0:22.0,,Turnover by M. Hezonja (offensive foul),95,98
446,4,0:22.0,,B. Biyombo enters the game for M. Speights,95,98
447,4,0:07.0,D. Dedmon misses 3-pt jump shot from 27 ft,,95,98
448,4,0:07.0,,Defensive rebound by Team,95,98
449,4,0:07.0,Loose ball foul by T. Dorsey (drawn by D. Augustin),,95,98
450,4,0:07.0,,D. Augustin makes free throw 1 of 2,95,99
451,4,0:07.0,,D. Augustin makes free throw 2 of 2,95,100
452,4,0:00.0,T. Prince makes 3-pt jump shot from 27 ft (assist by D. Dedmon),,98,100
