,QUARTER,TIME_REMAINING,ATLANTA_ACTION,LA CLIPPERS_ACTION,ATLANTA_SCORE,LA CLIPPERS_SCORE
385,4,10:12.0,Defensive rebound by T. Prince,,79,82
386,4,10:03.0,M. Muscala makes 3-pt jump shot from 25 ft (assist by M. Delaney),,82,82
387,4,9:50.0,,L. Williams makes 2-pt layup from 1 ft,82,84
388,4,9:43.0,T. Prince makes 2-pt layup at rim (assist by M. Delaney),,84,84
389,4,9:33.0,,S. Dekker misses 2-pt layup from 3 ft (block by T. Prince),84,84
390,4,9:32.0,Defensive rebound by T. Prince,,84,84
391,4,9:32.0,Personal take foul by M. Harrell (drawn by T. Prince),,84,84
392,4,9:32.0,,W. Johnson enters the game for J. Evans,84,84
393,4,9:32.0,,D. Jordan enters the game for M. Harrell,84,84
394,4,9:32.0,,C. Williams enters the game for S. Dekker,84,84
395,4,9:32.0,E. İlyasova enters the game for T. Cavanaugh,,84,84
396,4,9:21.0,M. Delaney makes 2-pt layup at rim,,86,84
397,4,9:16.0,,Turnover by T. Wallace (bad pass),86,84
398,4,9:03.0,M. Delaney misses 3-pt jump shot from 25 ft,,86,84
399,4,8:58.0,,Defensive rebound by W. Johnson,86,84
400,4,8:50.0,,L. Williams misses 2-pt layup from 2 ft,86,84
401,4,8:48.0,Defensive rebound by E. İlyasova,,86,84
402,4,8:33.0,T. Prince misses 2-pt layup from 2 ft,,86,84
403,4,8:30.0,Offensive rebound by M. Muscala,,86,84
404,4,8:30.0,M. Muscala makes 2-pt layup at rim,,88,84
405,4,8:30.0,,LA Clippers full timeout,88,84
406,4,8:20.0,,L. Williams misses 3-pt jump shot from 24 ft,88,84
407,4,8:16.0,Defensive rebound by E. İlyasova,,88,84
408,4,8:11.0,Shooting foul by W. Johnson (drawn by M. Belinelli),,88,84
409,4,8:11.0,M. Belinelli makes free throw 1 of 3,,89,84
410,4,8:11.0,M. Belinelli makes free throw 2 of 3,,90,84
411,4,8:11.0,M. Belinelli makes free throw 3 of 3,,91,84
412,4,7:54.0,,D. Jordan makes 2-pt hook shot from 4 ft (assist by L. Williams),91,86
413,4,7:43.0,M. Belinelli misses 3-pt jump shot from 25 ft,,91,86
414,4,7:42.0,,Defensive rebound by Team,91,86
415,4,7:42.0,,J. Evans enters the game for T. Wallace,91,86
416,4,7:42.0,K. Bazemore enters the game for M. Belinelli,,91,86
417,4,7:36.0,,L. Williams makes 3-pt jump shot from 24 ft,91,89
418,4,7:24.0,M. Delaney makes 2-pt layup at rim,,93,89
419,4,7:14.0,,L. Williams misses 3-pt jump shot from 24 ft,93,89
420,4,7:14.0,Defensive rebound by K. Bazemore,,93,89
421,4,7:06.0,T. Prince makes 2-pt jump shot from 3 ft,,95,89
422,4,6:50.0,,LA Clippers full timeout,95,89
423,4,6:50.0,D. Dedmon enters the game for M. Muscala,,95,89
424,4,6:43.0,,J. Evans misses 2-pt layup from 1 ft,95,89
425,4,6:39.0,,Offensive rebound by D. Jordan,95,89
426,4,6:39.0,,D. Jordan makes 2-pt layup at rim,95,91
427,4,6:25.0,T. Prince misses 2-pt layup from 2 ft (block by C. Williams),,95,91
428,4,6:22.0,,Defensive rebound by W. Johnson,95,91
429,4,6:18.0,,Personal foul by M. Delaney (drawn by D. Jordan),95,91
430,4,6:18.0,D. Schröder enters the game for M. Delaney,,95,91
431,4,6:12.0,,Turnover by W. Johnson (bad pass; steal by D. Dedmon),95,91
432,4,6:05.0,D. Schröder makes 2-pt layup from 1 ft,,97,91
433,4,5:51.0,,C. Williams makes 3-pt jump shot from 22 ft (assist by J. Evans),97,94
434,4,5:28.0,D. Schröder misses 2-pt jump shot from 16 ft,,97,94
435,4,5:25.0,,Defensive rebound by C. Williams,97,94
436,4,5:18.0,,Shooting block foul by D. Dedmon (drawn by L. Williams),97,94
437,4,5:18.0,,L. Williams makes free throw 1 of 2,97,95
438,4,5:18.0,M. Muscala enters the game for E. İlyasova,,97,95
439,4,5:18.0,,L. Williams makes free throw 2 of 2,97,96
440,4,5:02.0,D. Dedmon makes 2-pt dunk from 1 ft (assist by T. Prince),,99,96
441,4,4:52.0,,W. Johnson misses 3-pt jump shot from 24 ft,99,96
442,4,4:48.0,,Offensive rebound by J. Evans,99,96
443,4,4:39.0,,L. Williams misses 2-pt layup from 4 ft,99,96
444,4,4:34.0,,Offensive rebound by D. Jordan,99,96
445,4,4:33.0,,D. Jordan misses 2-pt hook shot from 4 ft,99,96
446,4,4:31.0,Defensive rebound by T. Prince,,99,96
447,4,4:16.0,D. Schröder misses 2-pt jump shot from 15 ft (block by C. Williams),,99,96
448,4,4:13.0,,Defensive rebound by C. Williams,99,96
449,4,4:12.0,,Shooting foul by K. Bazemore (drawn by J. Evans),99,96
450,4,4:12.0,,J. Evans makes free throw 1 of 2,99,97
451,4,4:12.0,,J. Evans misses free throw 2 of 2,99,97
452,4,4:09.0,Defensive rebound by D. Dedmon,,99,97
453,4,3:47.0,D. Schröder misses 3-pt jump shot from 25 ft,,99,97
454,4,3:43.0,,Defensive rebound by D. Jordan,99,97
455,4,3:35.0,,C. Williams makes 2-pt jump shot from 6 ft,99,99
456,4,3:33.0,Atlanta full timeout,,99,99
457,4,3:33.0,M. Delaney enters the game for D. Dedmon,,99,99
458,4,3:33.0,E. İlyasova enters the game for D. Schröder,,99,99
459,4,3:21.0,K. Bazemore makes 2-pt layup from 1 ft (assist by E. İlyasova),,101,99
460,4,3:05.0,,L. Williams misses 2-pt jump shot from 11 ft,101,99
461,4,3:02.0,Defensive rebound by M. Delaney,,101,99
462,4,2:43.0,K. Bazemore misses 3-pt jump shot from 25 ft,,101,99
463,4,2:40.0,,Defensive rebound by C. Williams,101,99
464,4,2:33.0,,L. Williams misses 2-pt layup from 1 ft,101,99
465,4,2:29.0,Defensive rebound by M. Muscala,,101,99
466,4,2:11.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by M. Delaney),,104,99
467,4,2:04.0,,Personal take foul by M. Muscala (drawn by D. Jordan),104,99
468,4,2:04.0,,D. Jordan misses free throw 1 of 2,104,99
469,4,2:04.0,,Offensive rebound by Team,104,99
470,4,2:04.0,,D. Jordan makes free throw 2 of 2,104,100
471,4,1:48.0,Turnover by T. Prince (lost ball; steal by J. Evans),,104,100
472,4,1:41.0,,Turnover by L. Williams (out of bounds lost ball),104,100
473,4,1:26.0,Shooting foul by D. Jordan (drawn by K. Bazemore),,104,100
474,4,1:26.0,K. Bazemore makes free throw 1 of 2,,105,100
475,4,1:26.0,K. Bazemore misses free throw 2 of 2,,105,100
476,4,1:26.0,,Defensive rebound by D. Jordan,105,100
477,4,1:25.0,,Personal take foul by M. Muscala (drawn by D. Jordan),105,100
478,4,1:25.0,,D. Jordan makes free throw 1 of 2,105,101
479,4,1:25.0,,D. Jordan makes free throw 2 of 2,105,102
480,4,1:09.0,K. Bazemore misses 2-pt jump shot from 5 ft,,105,102
481,4,1:08.0,,Defensive rebound by D. Jordan,105,102
482,4,1:08.0,,Personal take foul by K. Bazemore (drawn by D. Jordan),105,102
483,4,1:08.0,,D. Jordan makes free throw 1 of 2,105,103
484,4,1:08.0,,D. Jordan makes free throw 2 of 2,105,104
485,4,1:05.0,Turnover by M. Delaney (turnover),,105,104
486,4,1:05.0,Loose ball foul by M. Delaney (drawn by J. Evans),,105,104
487,4,1:05.0,,J. Evans makes free throw 1 of 1,105,105
488,4,1:05.0,,T. Wallace enters the game for L. Williams,105,105
489,4,1:05.0,,Turnover by W. Johnson (offensive goaltending),105,105
490,4,0:52.0,K. Bazemore misses 2-pt layup from 2 ft,,105,105
491,4,0:52.0,,Defensive rebound by D. Jordan,105,105
492,4,0:52.0,,LA Clippers full timeout,105,105
493,4,0:52.0,,L. Williams enters the game for T. Wallace,105,105
494,4,0:33.0,,L. Williams misses 2-pt jump shot from 8 ft,105,105
495,4,0:29.0,,Offensive rebound by L. Williams,105,105
496,4,0:29.0,,L. Williams misses 2-pt jump shot from 7 ft,105,105
497,4,0:29.0,Defensive rebound by M. Muscala,,105,105
498,4,0:24.0,K. Bazemore misses 2-pt layup from 7 ft,,105,105
499,4,0:23.0,Offensive rebound by K. Bazemore,,105,105
500,4,0:23.0,Personal foul by W. Johnson (drawn by K. Bazemore),,105,105
501,4,0:23.0,K. Bazemore makes free throw 1 of 2,,106,105
502,4,0:23.0,K. Bazemore makes free throw 2 of 2,,107,105
503,4,0:23.0,,LA Clippers full timeout,107,105
504,4,0:16.0,,L. Williams misses 3-pt jump shot from 27 ft,107,105
505,4,0:12.0,,Offensive rebound by W. Johnson,107,105
506,4,0:09.0,,C. Williams makes 3-pt jump shot from 25 ft,107,108
507,4,0:09.0,Atlanta full timeout,,107,108
508,4,0:09.0,,T. Wallace enters the game for J. Evans,107,108
509,4,0:03.0,T. Prince misses 2-pt jump shot from 14 ft,,107,108
510,4,0:00.0,Offensive rebound by E. İlyasova,,107,108
