,QUARTER,TIME_REMAINING,TORONTO_ACTION,CHARLOTTE_ACTION,TORONTO_SCORE,CHARLOTTE_SCORE
371,4,5:56.0,N. Powell enters the game for C. Miles,,115,80
372,4,5:56.0,L. Nogueira enters the game for J. Poeltl,,115,80
373,4,5:56.0,,F. Kaminsky makes free throw 2 of 2,115,81
374,4,5:40.0,L. Nogueira makes 2-pt dunk from 1 ft (assist by F. VanVleet),,117,81
375,4,5:24.0,,Shooting foul by D. Wright (drawn by J. Lamb),117,81
376,4,5:24.0,,J. Lamb makes free throw 1 of 2,117,82
377,4,5:24.0,,J. Lamb makes free throw 2 of 2,117,83
378,4,5:13.0,Offensive foul by L. Nogueira (drawn by M. Monk),,117,83
379,4,5:13.0,Turnover by L. Nogueira (offensive foul),,117,83
380,4,4:49.0,,C. Zeller makes 2-pt layup from 1 ft (assist by J. Lamb),117,85
381,4,4:42.0,M. Richardson enters the game for F. VanVleet,,117,85
382,4,4:24.0,D. Wright misses 3-pt jump shot from 24 ft,,117,85
383,4,4:22.0,,Defensive rebound by C. Zeller,117,85
384,4,4:15.0,,M. Monk misses 3-pt jump shot from 23 ft,117,85
385,4,4:11.0,Defensive rebound by M. Richardson,,117,85
386,4,4:08.0,Turnover by N. Powell (out of bounds lost ball),,117,85
387,4,4:08.0,,D. Bacon enters the game for J. Lamb,117,85
388,4,3:48.0,,F. Kaminsky makes 2-pt jump shot from 11 ft (assist by M. Carter-Williams),117,87
389,4,3:25.0,D. Wright misses 2-pt layup from 1 ft,,117,87
390,4,3:23.0,,Defensive rebound by C. Zeller,117,87
391,4,3:20.0,,M. Carter-Williams makes 2-pt layup from 1 ft,117,89
392,4,3:20.0,,Shooting foul by L. Nogueira (drawn by M. Carter-Williams),117,89
393,4,3:20.0,,M. Carter-Williams makes free throw 1 of 1,117,90
394,4,3:04.0,P. Siakam makes 2-pt layup from 2 ft (assist by N. Powell),,119,90
395,4,2:49.0,,M. Monk makes 3-pt jump shot from 23 ft,119,93
396,4,2:37.0,D. Wright misses 3-pt jump shot from 25 ft,,119,93
397,4,2:33.0,,Defensive rebound by C. Zeller,119,93
398,4,2:24.0,,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by D. Bacon),119,96
399,4,2:07.0,,T. Graham enters the game for M. Carter-Williams,119,96
400,4,2:07.0,,J. Stone enters the game for F. Kaminsky,119,96
401,4,1:56.0,M. Richardson misses 3-pt jump shot from 25 ft,,119,96
402,4,1:53.0,,Defensive rebound by C. Zeller,119,96
403,4,1:46.0,,M. Monk makes 2-pt jump shot from 6 ft (assist by C. Zeller),119,98
404,4,1:33.0,M. Richardson makes 2-pt jump shot from 15 ft (assist by N. Powell),,121,98
405,4,1:22.0,,M. Monk misses 3-pt jump shot from 25 ft,121,98
406,4,1:19.0,Defensive rebound by P. Siakam,,121,98
407,4,1:12.0,N. Powell makes 2-pt jump shot from 16 ft,,123,98
408,4,0:57.0,,C. Zeller makes 2-pt layup from 1 ft,123,100
409,4,0:38.0,N. Powell misses 3-pt jump shot from 23 ft,,123,100
410,4,0:35.0,,Defensive rebound by C. Zeller,123,100
411,4,0:26.0,,C. Zeller makes 3-pt jump shot from 24 ft (assist by J. Stone),123,103
412,4,0:02.0,Turnover by Team (shot clock),,123,103
