,QUARTER,TIME_REMAINING,TORONTO_ACTION,INDIANA_ACTION,TORONTO_SCORE,INDIANA_SCORE
382,4,5:49.0,,T. Young makes free throw 1 of 1,92,95
383,4,5:26.0,Turnover by K. Lowry (lost ball; steal by T. Young),,92,95
384,4,5:13.0,,Shooting foul by P. Siakam (drawn by M. Turner),92,95
385,4,5:13.0,,M. Turner makes free throw 1 of 2,92,96
386,4,5:13.0,,M. Turner makes free throw 2 of 2,92,97
387,4,5:13.0,Toronto full timeout,,92,97
388,4,4:58.0,F. VanVleet misses 3-pt jump shot from 27 ft,,92,97
389,4,4:56.0,,Defensive rebound by L. Stephenson,92,97
390,4,4:39.0,,L. Stephenson makes 3-pt jump shot from 26 ft,92,100
391,4,4:22.0,D. DeRozan misses 2-pt jump shot from 17 ft,,92,100
392,4,4:17.0,,Defensive rebound by L. Stephenson,92,100
393,4,4:08.0,,L. Stephenson makes 3-pt jump shot from 27 ft,92,103
394,4,4:06.0,Toronto full timeout,,92,103
395,4,4:06.0,N. Powell enters the game for P. Siakam,,92,103
396,4,3:54.0,K. Lowry misses 3-pt jump shot from 27 ft,,92,103
397,4,3:51.0,,Defensive rebound by C. Joseph,92,103
398,4,3:37.0,,Turnover by L. Stephenson (bad pass; steal by F. VanVleet),92,103
399,4,3:29.0,S. Ibaka misses 2-pt jump shot from 19 ft,,92,103
400,4,3:28.0,Offensive rebound by Team,,92,103
401,4,3:28.0,,Loose ball foul by L. Stephenson (drawn by K. Lowry),92,103
402,4,3:20.0,D. DeRozan makes 2-pt layup at rim,,94,103
403,4,3:01.0,,Turnover by C. Joseph (lost ball; steal by F. VanVleet),94,103
404,4,2:57.0,N. Powell makes 2-pt jump shot from 4 ft,,96,103
405,4,2:56.0,,Indiana full timeout,96,103
406,4,2:56.0,,D. Collison enters the game for C. Joseph,96,103
407,4,2:36.0,,Turnover by T. Young (lost ball; steal by D. DeRozan),96,103
408,4,2:30.0,N. Powell makes 2-pt layup at rim,,98,103
409,4,2:11.0,,M. Turner misses 3-pt jump shot from 25 ft,98,103
410,4,2:07.0,Defensive rebound by K. Lowry,,98,103
411,4,2:00.0,D. DeRozan makes 2-pt layup at rim,,100,103
412,4,1:45.0,,Turnover by T. Young (bad pass; steal by N. Powell),100,103
413,4,1:41.0,N. Powell misses 2-pt layup from 1 ft,,100,103
414,4,1:39.0,,Defensive rebound by L. Stephenson,100,103
415,4,1:29.0,,L. Stephenson makes 3-pt jump shot from 23 ft,100,106
416,4,1:20.0,Personal foul by M. Turner (drawn by F. VanVleet),,100,106
417,4,1:20.0,,D. Sabonis enters the game for T. Young,100,106
418,4,1:20.0,,C. Joseph enters the game for M. Turner,100,106
419,4,1:15.0,S. Ibaka makes 2-pt dunk from 1 ft (assist by K. Lowry),,102,106
420,4,1:15.0,Shooting foul by D. Sabonis (drawn by S. Ibaka),,102,106
421,4,1:15.0,,M. Turner enters the game for D. Sabonis,102,106
422,4,1:15.0,S. Ibaka misses free throw 1 of 1,,102,106
423,4,1:11.0,,Defensive rebound by L. Stephenson,102,106
424,4,0:57.0,,Turnover by L. Stephenson (bad pass; steal by D. DeRozan),102,106
425,4,0:48.0,Toronto full timeout,,102,106
426,4,0:48.0,,T. Young enters the game for M. Turner,102,106
427,4,0:39.0,N. Powell makes 2-pt dunk at rim,,104,106
428,4,0:31.0,,Indiana full timeout,104,106
429,4,0:31.0,,M. Turner enters the game for T. Young,104,106
430,4,0:17.0,,L. Stephenson misses 2-pt jump shot from 23 ft,104,106
431,4,0:15.0,Defensive rebound by K. Lowry,,104,106
432,4,0:09.0,D. DeRozan misses 2-pt layup from 4 ft,,104,106
433,4,0:07.0,,Defensive rebound by M. Turner,104,106
434,4,0:07.0,,Personal foul by S. Ibaka (drawn by M. Turner),104,106
435,4,0:06.0,,Personal take foul by N. Powell (drawn by D. Collison),104,106
436,4,0:06.0,,D. Collison misses free throw 1 of 2,104,106
437,4,0:06.0,,Offensive rebound by Team,104,106
438,4,0:06.0,,D. Collison makes free throw 2 of 2,104,107
439,4,0:02.0,F. VanVleet misses 3-pt jump shot from 27 ft,,104,107
440,4,0:02.0,Offensive rebound by Team,,104,107
