,QUARTER,TIME_REMAINING,MIAMI_ACTION,ORLANDO_ACTION,MIAMI_SCORE,ORLANDO_SCORE
385,4,8:32.0,Defensive rebound by J. Johnson,,84,97
386,4,8:30.0,D. Waiters misses 3-pt jump shot from 25 ft,,84,97
387,4,8:27.0,,Defensive rebound by T. Ross,84,97
388,4,8:07.0,,J. Simmons misses 2-pt layup from 4 ft,84,97
389,4,8:02.0,,Offensive rebound by B. Biyombo,84,97
390,4,8:01.0,,B. Biyombo makes 2-pt layup from 2 ft,84,99
391,4,7:50.0,H. Whiteside makes 2-pt layup from 3 ft (assist by J. Johnson),,86,99
392,4,7:50.0,Shooting foul by J. Isaac (drawn by H. Whiteside),,86,99
393,4,7:50.0,,E. Fournier enters the game for T. Ross,86,99
394,4,7:50.0,H. Whiteside makes free throw 1 of 1,,87,99
395,4,7:31.0,,B. Biyombo makes 2-pt jump shot from 6 ft (assist by E. Fournier),87,101
396,4,7:10.0,H. Whiteside misses 2-pt hook shot from 9 ft (block by B. Biyombo),,87,101
397,4,7:05.0,,Defensive rebound by B. Biyombo,87,101
398,4,6:57.0,,J. Simmons misses 2-pt jump shot from 8 ft,87,101
399,4,6:54.0,Defensive rebound by H. Whiteside,,87,101
400,4,6:42.0,H. Whiteside makes 3-pt jump shot from 27 ft (assist by J. Richardson),,90,101
401,4,6:20.0,,B. Biyombo misses 2-pt jump shot from 16 ft,90,101
402,4,6:17.0,Defensive rebound by T. Johnson,,90,101
403,4,6:13.0,J. Johnson misses 2-pt jump shot from 13 ft (block by J. Isaac),,90,101
404,4,6:08.0,Offensive rebound by J. Johnson,,90,101
405,4,6:08.0,H. Whiteside makes 2-pt hook shot from 11 ft (assist by J. Johnson),,92,101
406,4,6:08.0,,Orlando full timeout,92,101
407,4,6:08.0,,E. Payton enters the game for J. Isaac,92,101
408,4,6:08.0,,N. Vučević enters the game for B. Biyombo,92,101
409,4,6:08.0,,A. Gordon enters the game for D. Augustin,92,101
410,4,6:08.0,G. Dragić enters the game for T. Johnson,,92,101
411,4,5:56.0,,E. Fournier makes 2-pt layup from 4 ft,92,103
412,4,5:41.0,Turnover by J. Johnson (bad pass; steal by N. Vučević),,92,103
413,4,5:39.0,,Shooting foul by J. Johnson (drawn by J. Simmons),92,103
414,4,5:39.0,,J. Simmons makes free throw 1 of 2,92,104
415,4,5:39.0,,J. Simmons makes free throw 2 of 2,92,105
416,4,5:27.0,J. Johnson misses 3-pt jump shot from 26 ft,,92,105
417,4,5:26.0,Offensive rebound by Team,,92,105
418,4,5:26.0,Personal foul by A. Gordon (drawn by H. Whiteside),,92,105
419,4,5:19.0,D. Waiters makes 3-pt jump shot from 26 ft (assist by J. Johnson),,95,105
420,4,5:02.0,,J. Simmons misses 3-pt jump shot from 25 ft,95,105
421,4,5:01.0,Defensive rebound by Team,,95,105
422,4,4:52.0,J. Johnson makes 2-pt dunk at rim,,97,105
423,4,4:42.0,,E. Payton misses 2-pt jump shot from 9 ft,97,105
424,4,4:39.0,Defensive rebound by H. Whiteside,,97,105
425,4,4:23.0,D. Waiters misses 3-pt jump shot from 26 ft,,97,105
426,4,4:19.0,,Defensive rebound by E. Fournier,97,105
427,4,4:11.0,,Turnover by E. Fournier (bad pass; steal by D. Waiters),97,105
428,4,4:08.0,G. Dragić makes 2-pt layup from 2 ft (assist by D. Waiters),,99,105
429,4,3:40.0,,Turnover by Team (shot clock),99,105
430,4,3:34.0,,T. Ross enters the game for J. Simmons,99,105
431,4,3:20.0,J. Johnson makes 2-pt layup from 3 ft,,101,105
432,4,3:05.0,,T. Ross misses 3-pt jump shot from 25 ft,101,105
433,4,3:02.0,Defensive rebound by H. Whiteside,,101,105
434,4,3:00.0,Turnover by J. Johnson (bad pass; steal by E. Payton),,101,105
435,4,2:54.0,,E. Payton misses 2-pt layup from 3 ft,101,105
436,4,2:51.0,Defensive rebound by H. Whiteside,,101,105
437,4,2:50.0,J. Richardson misses 3-pt jump shot from 26 ft,,101,105
438,4,2:50.0,,Defensive rebound by A. Gordon,101,105
439,4,2:41.0,,Turnover by N. Vučević (lost ball; steal by J. Johnson),101,105
440,4,2:39.0,Shooting foul by A. Gordon (drawn by G. Dragić),,101,105
441,4,2:39.0,G. Dragić makes free throw 1 of 2,,102,105
442,4,2:39.0,G. Dragić makes free throw 2 of 2,,103,105
443,4,2:27.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by E. Payton),103,108
444,4,2:11.0,H. Whiteside makes 2-pt layup from 2 ft (assist by J. Johnson),,105,108
445,4,1:55.0,,N. Vučević makes 2-pt jump shot from 21 ft (assist by E. Fournier),105,110
446,4,1:44.0,J. Johnson misses 2-pt layup from 3 ft,,105,110
447,4,1:39.0,Offensive rebound by H. Whiteside,,105,110
448,4,1:39.0,H. Whiteside makes 2-pt layup at rim,,107,110
449,4,1:29.0,,E. Fournier makes 2-pt layup from 6 ft (assist by A. Gordon),107,112
450,4,1:07.0,D. Waiters misses 3-pt jump shot,,107,112
451,4,1:04.0,Offensive rebound by H. Whiteside,,107,112
452,4,1:03.0,H. Whiteside misses 2-pt layup from 3 ft,,107,112
453,4,1:03.0,Offensive rebound by G. Dragić,,107,112
454,4,1:03.0,G. Dragić misses 2-pt layup,,107,112
455,4,1:03.0,H. Whiteside misses 2-pt layup from 3 ft (block by T. Ross),,107,112
456,4,1:03.0,,Defensive rebound by N. Vučević,107,112
457,4,1:03.0,Defensive rebound by H. Whiteside,,107,112
458,4,0:55.0,H. Whiteside misses 2-pt layup,,107,112
459,4,0:55.0,,Defensive rebound by N. Vučević,107,112
460,4,0:38.0,,Personal foul by J. Richardson (drawn by T. Ross),107,112
461,4,0:38.0,,Orlando full timeout,107,112
462,4,0:30.0,,E. Fournier makes 2-pt layup from 3 ft,107,114
463,4,0:30.0,Miami full timeout,,107,114
464,4,0:30.0,J. Winslow enters the game for H. Whiteside,,107,114
465,4,0:25.0,J. Richardson misses 3-pt jump shot from 26 ft,,107,114
466,4,0:21.0,,Defensive rebound by T. Ross,107,114
467,4,0:19.0,,Personal take foul by D. Waiters (drawn by T. Ross),107,114
468,4,0:19.0,,T. Ross makes free throw 2 of 2,107,115
469,4,0:19.0,,T. Ross makes free throw 1 of 2,107,116
470,4,0:19.0,Miami full timeout,,107,116
471,4,0:19.0,T. Johnson enters the game for J. Winslow,,107,116
472,4,0:19.0,,J. Simmons enters the game for N. Vučević,107,116
473,4,0:16.0,J. Johnson misses 3-pt jump shot from 26 ft,,107,116
474,4,0:13.0,Offensive rebound by G. Dragić,,107,116
475,4,0:11.0,D. Waiters misses 3-pt jump shot from 28 ft,,107,116
476,4,0:09.0,Offensive rebound by Team,,107,116
477,4,0:05.0,D. Waiters makes 2-pt jump shot from 16 ft (assist by G. Dragić),,109,116
