,QUARTER,TIME_REMAINING,UTAH_ACTION,OKLAHOMA CITY_ACTION,UTAH_SCORE,OKLAHOMA CITY_SCORE
384,4,3:37.0,R. Gobert misses 2-pt layup at rim,,91,107
385,4,3:36.0,,Defensive rebound by P. George,91,107
386,4,3:20.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),91,109
387,4,3:19.0,Utah full timeout,,91,109
388,4,3:19.0,J. Crowder enters the game for D. Favors,,91,109
389,4,3:19.0,D. Exum enters the game for D. Mitchell,,91,109
390,4,3:01.0,J. Ingles makes 3-pt jump shot from 26 ft (assist by R. Rubio),,94,109
391,4,2:44.0,,Personal foul by J. Ingles (drawn by R. Westbrook),94,109
392,4,2:38.0,,R. Westbrook misses 3-pt jump shot from 25 ft,94,109
393,4,2:34.0,Defensive rebound by R. Rubio,,94,109
394,4,2:29.0,R. Rubio misses 2-pt layup from 1 ft,,94,109
395,4,2:26.0,Offensive rebound by R. Gobert,,94,109
396,4,2:26.0,R. Gobert misses 2-pt layup at rim,,94,109
397,4,2:26.0,Offensive rebound by R. Gobert,,94,109
398,4,2:22.0,R. Gobert makes 2-pt dunk at rim,,96,109
399,4,2:17.0,,Personal foul by J. Ingles (drawn by P. George),96,109
400,4,2:17.0,A. Burks enters the game for J. Ingles,,96,109
401,4,2:17.0,R. Neto enters the game for R. Rubio,,96,109
402,4,2:17.0,E. Udoh enters the game for R. Gobert,,96,109
403,4,2:09.0,,R. Westbrook misses 2-pt layup from 1 ft,96,109
404,4,2:05.0,,Offensive rebound by S. Adams,96,109
405,4,2:05.0,,S. Adams misses 2-pt layup at rim,96,109
406,4,2:05.0,Defensive rebound by A. Burks,,96,109
407,4,2:01.0,J. Crowder misses 3-pt jump shot from 22 ft,,96,109
408,4,1:58.0,,Defensive rebound by R. Westbrook,96,109
409,4,1:55.0,,R. Westbrook makes 2-pt jump shot from 1 ft,96,111
410,4,1:46.0,A. Burks makes 2-pt jump shot from 21 ft,,98,111
411,4,1:27.0,,P. George misses 2-pt jump shot from 18 ft,98,111
412,4,1:23.0,Defensive rebound by R. Neto,,98,111
413,4,1:17.0,Shooting foul by C. Anthony (drawn by J. Crowder),,98,111
414,4,1:17.0,J. Crowder makes free throw 1 of 2,,99,111
415,4,1:17.0,J. Crowder makes free throw 2 of 2,,100,111
416,4,1:09.0,,R. Westbrook misses 2-pt layup from 1 ft,100,111
417,4,1:07.0,Defensive rebound by R. Neto,,100,111
418,4,1:02.0,A. Burks makes 3-pt jump shot from 22 ft (assist by D. Exum),,103,111
419,4,1:02.0,,Oklahoma City full timeout,103,111
420,4,1:02.0,,R. Felton enters the game for P. George,103,111
421,4,0:56.0,,Personal foul by A. Burks (drawn by R. Westbrook),103,111
422,4,0:56.0,,R. Westbrook makes free throw 1 of 2,103,112
423,4,0:56.0,,R. Westbrook makes free throw 2 of 2,103,113
424,4,0:51.0,A. Burks makes 2-pt layup from 1 ft,,105,113
425,4,0:44.0,,Personal take foul by E. Udoh (drawn by S. Adams),105,113
426,4,0:44.0,,S. Adams misses free throw 1 of 2,105,113
427,4,0:44.0,,Offensive rebound by Team,105,113
428,4,0:44.0,,S. Adams makes free throw 2 of 2,105,114
429,4,0:40.0,A. Burks makes 3-pt jump shot from 26 ft,,108,114
430,4,0:34.0,,Personal take foul by D. Exum (drawn by S. Adams),108,114
431,4,0:34.0,,S. Adams misses free throw 1 of 2,108,114
432,4,0:34.0,,Offensive rebound by Team,108,114
433,4,0:34.0,,S. Adams makes free throw 2 of 2,108,115
434,4,0:27.0,J. Crowder misses 3-pt jump shot from 25 ft,,108,115
435,4,0:23.0,,Defensive rebound by Team,108,115
436,4,0:23.0,,Oklahoma City full timeout,108,115
437,4,0:23.0,,Á. Abrines enters the game for S. Adams,108,115
438,4,0:21.0,,Personal take foul by R. Neto (drawn by C. Anthony),108,115
439,4,0:21.0,,C. Anthony makes free throw 1 of 2,108,116
440,4,0:21.0,,S. Adams enters the game for Á. Abrines,108,116
441,4,0:21.0,,C. Anthony misses free throw 2 of 2,108,116
442,4,0:19.0,Defensive rebound by A. Burks,,108,116
443,4,0:15.0,D. Exum misses 2-pt layup from 2 ft,,108,116
444,4,0:13.0,,Defensive rebound by R. Felton,108,116
