,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,ATLANTA_ACTION,PHILADELPHIA_SCORE,ATLANTA_SCORE
383,4,9:44.0,,A. White misses 3-pt jump shot from 25 ft,88,63
384,4,9:39.0,,Offensive rebound by M. Plumlee,88,63
385,4,9:38.0,,Turnover by M. Plumlee (bad pass; steal by D. Šarić),88,63
386,4,9:34.0,E. İlyasova makes 2-pt layup from 1 ft (assist by D. Šarić),,90,63
387,4,9:26.0,,Offensive foul by J. Collins (drawn by J. Redick),90,63
388,4,9:26.0,,Turnover by J. Collins (offensive foul),90,63
389,4,9:26.0,Philadelphia full timeout,,90,63
390,4,9:26.0,,D. Lee enters the game for T. Dorsey,90,63
391,4,9:26.0,,M. Muscala enters the game for A. White,90,63
392,4,9:15.0,J. Redick misses 2-pt jump shot from 21 ft,,90,63
393,4,9:13.0,,Defensive rebound by J. Collins,90,63
394,4,9:06.0,,M. Muscala misses 3-pt jump shot from 25 ft,90,63
395,4,9:00.0,Defensive rebound by E. İlyasova,,90,63
396,4,8:53.0,M. Belinelli misses 3-pt jump shot from 25 ft,,90,63
397,4,8:51.0,Offensive rebound by E. İlyasova,,90,63
398,4,8:51.0,Shooting foul by J. Collins (drawn by E. İlyasova),,90,63
399,4,8:51.0,E. İlyasova makes free throw 1 of 2,,91,63
400,4,8:51.0,R. Holmes enters the game for D. Šarić,,91,63
401,4,8:51.0,E. İlyasova misses free throw 2 of 2,,91,63
402,4,8:48.0,,Defensive rebound by M. Plumlee,91,63
403,4,8:38.0,,M. Muscala misses 3-pt jump shot from 25 ft,91,63
404,4,8:37.0,,Offensive rebound by Team,91,63
405,4,8:37.0,R. Covington enters the game for J. Redick,,91,63
406,4,8:31.0,,I. Taylor misses 2-pt jump shot from 17 ft,91,63
407,4,8:27.0,Defensive rebound by E. İlyasova,,91,63
408,4,8:16.0,Turnover by E. İlyasova (bad pass; steal by J. Collins),,91,63
409,4,8:11.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by J. Collins),91,65
410,4,7:59.0,R. Covington misses 3-pt jump shot from 25 ft,,91,65
411,4,7:56.0,,Defensive rebound by D. Lee,91,65
412,4,7:54.0,,J. Collins makes 2-pt dunk from 1 ft (assist by D. Lee),91,67
413,4,7:54.0,Philadelphia full timeout,,91,67
414,4,7:32.0,M. Fultz makes 2-pt jump shot from 16 ft,,93,67
415,4,7:15.0,,D. Lee makes 2-pt jump shot from 20 ft (assist by M. Plumlee),93,69
416,4,7:04.0,Shooting foul by I. Taylor (drawn by M. Fultz),,93,69
417,4,7:04.0,M. Fultz makes free throw 1 of 2,,94,69
418,4,7:04.0,T. McConnell enters the game for R. Covington,,94,69
419,4,7:04.0,M. Fultz makes free throw 2 of 2,,95,69
420,4,6:53.0,,D. Lee misses 2-pt jump shot from 12 ft,95,69
421,4,6:49.0,Defensive rebound by E. İlyasova,,95,69
422,4,6:39.0,M. Fultz misses 2-pt jump shot from 16 ft,,95,69
423,4,6:34.0,,Defensive rebound by M. Plumlee,95,69
424,4,6:26.0,,I. Taylor makes 2-pt layup from 1 ft,95,71
425,4,6:07.0,E. İlyasova makes 2-pt layup from 1 ft (assist by M. Belinelli),,97,71
426,4,5:48.0,,I. Taylor makes 2-pt layup from 1 ft,97,73
427,4,5:36.0,E. İlyasova misses 3-pt jump shot from 25 ft,,97,73
428,4,5:33.0,,Defensive rebound by M. Muscala,97,73
429,4,5:27.0,,M. Muscala misses 3-pt jump shot from 25 ft,97,73
430,4,5:24.0,,Offensive rebound by M. Plumlee,97,73
431,4,5:20.0,,D. Lee misses 3-pt jump shot from 24 ft,97,73
432,4,5:16.0,Defensive rebound by E. İlyasova,,97,73
433,4,5:01.0,M. Belinelli misses 3-pt jump shot from 25 ft,,97,73
434,4,4:57.0,,Defensive rebound by J. Collins,97,73
435,4,4:50.0,,I. Taylor makes 2-pt layup at rim,97,75
436,4,4:49.0,Philadelphia full timeout,,97,75
437,4,4:49.0,,T. Dorsey enters the game for D. Lee,97,75
438,4,4:49.0,,A. White enters the game for M. Plumlee,97,75
439,4,4:49.0,,D. Dedmon enters the game for I. Taylor,97,75
440,4,4:49.0,F. Korkmaz enters the game for M. Fultz,,97,75
441,4,4:40.0,R. Holmes misses 2-pt jump shot from 17 ft,,97,75
442,4,4:34.0,,Defensive rebound by A. White,97,75
443,4,4:27.0,,J. Collins makes 3-pt jump shot from 22 ft (assist by A. White),97,78
444,4,4:14.0,T. McConnell misses 2-pt jump shot from 9 ft,,97,78
445,4,4:11.0,,Defensive rebound by D. Dedmon,97,78
446,4,4:00.0,,D. Dedmon misses 2-pt jump shot from 14 ft,97,78
447,4,3:57.0,Defensive rebound by E. İlyasova,,97,78
448,4,3:45.0,Personal foul by A. White (drawn by F. Korkmaz),,97,78
449,4,3:35.0,T. McConnell makes 2-pt jump shot from 16 ft (assist by M. Belinelli),,99,78
450,4,3:23.0,,T. Dorsey makes 2-pt jump shot from 19 ft,99,80
451,4,3:10.0,M. Belinelli misses 3-pt jump shot from 25 ft,,99,80
452,4,3:07.0,,Defensive rebound by D. Dedmon,99,80
453,4,2:58.0,,D. Dedmon makes 3-pt jump shot from 25 ft (assist by T. Dorsey),99,83
454,4,2:33.0,M. Belinelli misses 3-pt jump shot from 22 ft,,99,83
455,4,2:31.0,,Defensive rebound by D. Dedmon,99,83
456,4,2:27.0,,A. White makes 3-pt jump shot from 22 ft (assist by D. Dedmon),99,86
457,4,2:25.0,Philadelphia full timeout,,99,86
458,4,2:25.0,M. Fultz enters the game for M. Belinelli,,99,86
459,4,2:05.0,T. McConnell makes 2-pt jump shot from 11 ft,,101,86
460,4,1:41.0,,D. Dedmon misses 2-pt hook shot from 5 ft,101,86
461,4,1:39.0,Defensive rebound by F. Korkmaz,,101,86
462,4,1:26.0,F. Korkmaz misses 3-pt jump shot from 24 ft,,101,86
463,4,1:23.0,,Defensive rebound by T. Dorsey,101,86
464,4,1:16.0,,T. Dorsey misses 2-pt jump shot from 17 ft,101,86
465,4,1:12.0,,Offensive rebound by J. Collins,101,86
466,4,1:11.0,,A. White makes 3-pt jump shot from 26 ft (assist by J. Collins),101,89
467,4,0:58.0,R. Holmes misses 3-pt jump shot from 25 ft,,101,89
468,4,0:55.0,,Defensive rebound by T. Dorsey,101,89
469,4,0:53.0,,Shooting foul by F. Korkmaz (drawn by M. Muscala),101,89
470,4,0:53.0,,M. Muscala makes free throw 1 of 2,101,90
471,4,0:53.0,,M. Muscala makes free throw 2 of 2,101,91
472,4,0:36.0,M. Fultz misses 2-pt layup from 1 ft,,101,91
473,4,0:33.0,,Defensive rebound by D. Dedmon,101,91
474,4,0:31.0,,Turnover by D. Dedmon (lost ball; steal by M. Fultz),101,91
475,4,0:14.0,R. Holmes misses 3-pt jump shot from 24 ft,,101,91
476,4,0:09.0,,Defensive rebound by J. Collins,101,91
477,4,0:00.0,,T. Dorsey misses 3-pt jump shot from 23 ft,101,91
478,4,0:00.0,,Offensive rebound by D. Dedmon,101,91
