,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA LAKERS_ACTION,PHOENIX_SCORE,LA LAKERS_SCORE
383,4,8:14.0,D. Booker enters the game for J. Jackson,,99,91
384,4,8:14.0,,K. Kuzma makes free throw 2 of 2,99,92
385,4,8:04.0,Turnover by T. Ulis (bad pass; steal by C. Brewer),,99,92
386,4,8:03.0,,C. Brewer makes 2-pt dunk from 2 ft,99,94
387,4,8:03.0,Phoenix full timeout,,99,94
388,4,8:03.0,M. Chriss enters the game for D. Bender,,99,94
389,4,7:48.0,Turnover by G. Monroe (out of bounds lost ball),,99,94
390,4,7:38.0,,Personal foul by M. Chriss (drawn by J. Randle),99,94
391,4,7:30.0,,C. Brewer makes 2-pt layup from 1 ft (assist by J. Randle),99,96
392,4,7:26.0,D. Booker makes 2-pt layup from 1 ft,,101,96
393,4,7:26.0,Shooting foul by J. Clarkson (drawn by D. Booker),,101,96
394,4,7:26.0,A. Len enters the game for G. Monroe,,101,96
395,4,7:26.0,D. Bender enters the game for M. Chriss,,101,96
396,4,7:26.0,,B. Ingram enters the game for J. Clarkson,101,96
397,4,7:26.0,D. Booker misses free throw 1 of 1,,101,96
398,4,7:24.0,,Defensive rebound by K. Kuzma,101,96
399,4,7:17.0,,C. Brewer misses 3-pt jump shot from 26 ft,101,96
400,4,7:15.0,Defensive rebound by A. Len,,101,96
401,4,7:09.0,D. Bender makes 3-pt jump shot from 25 ft (assist by D. Booker),,104,96
402,4,7:07.0,,LA Lakers full timeout,104,96
403,4,7:07.0,,B. Lopez enters the game for C. Brewer,104,96
404,4,7:07.0,,K. Caldwell-Pope enters the game for J. Randle,104,96
405,4,6:53.0,,K. Kuzma makes 2-pt jump shot from 12 ft (assist by L. Ball),104,98
406,4,6:40.0,T. Ulis makes 2-pt jump shot from 14 ft,,106,98
407,4,6:27.0,,K. Kuzma makes 3-pt jump shot from 23 ft (assist by L. Ball),106,101
408,4,6:06.0,D. Booker makes 2-pt jump shot from 2 ft,,108,101
409,4,5:56.0,,B. Lopez makes 2-pt dunk from 3 ft (assist by K. Kuzma),108,103
410,4,5:37.0,Shooting foul by B. Lopez (drawn by A. Len),,108,103
411,4,5:37.0,A. Len makes free throw 1 of 2,,109,103
412,4,5:37.0,J. Jackson enters the game for D. Bender,,109,103
413,4,5:37.0,A. Len makes free throw 2 of 2,,110,103
414,4,5:26.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,110,103
415,4,5:23.0,Defensive rebound by A. Len,,110,103
416,4,5:16.0,D. Booker makes 2-pt jump shot from 12 ft,,112,103
417,4,5:09.0,,Personal foul by D. Booker (drawn by K. Kuzma),112,103
418,4,4:59.0,,Turnover by K. Kuzma (lost ball; steal by J. Jackson),112,103
419,4,4:53.0,A. Len misses 2-pt layup from 2 ft (block by B. Lopez),,112,103
420,4,4:53.0,Offensive rebound by A. Len,,112,103
421,4,4:53.0,Shooting foul by K. Caldwell-Pope (drawn by A. Len),,112,103
422,4,4:53.0,A. Len makes free throw 1 of 2,,113,103
423,4,4:53.0,A. Len makes free throw 2 of 2,,114,103
424,4,4:38.0,,K. Kuzma misses 3-pt jump shot from 26 ft,114,103
425,4,4:36.0,Defensive rebound by A. Len,,114,103
426,4,4:36.0,Offensive foul by A. Len (drawn by L. Ball),,114,103
427,4,4:36.0,Turnover by A. Len (offensive foul),,114,103
428,4,4:27.0,,K. Caldwell-Pope makes 2-pt jump shot from 21 ft (assist by B. Lopez),114,105
429,4,4:06.0,T. Ulis makes 2-pt jump shot from 6 ft (assist by D. Booker),,116,105
430,4,3:56.0,,K. Kuzma makes 2-pt hook shot from 3 ft,116,107
431,4,3:33.0,D. Booker misses 3-pt jump shot from 26 ft,,116,107
432,4,3:31.0,,Defensive rebound by K. Caldwell-Pope,116,107
433,4,3:24.0,,B. Lopez misses 3-pt jump shot from 25 ft,116,107
434,4,3:21.0,Defensive rebound by T. Warren,,116,107
435,4,3:17.0,Phoenix full timeout,,116,107
436,4,3:17.0,Technical foul by J. Jackson,,116,107
437,4,3:17.0,,K. Kuzma misses technical free throw,116,107
438,4,3:17.0,Defensive rebound by Team,,116,107
439,4,3:09.0,Turnover by D. Booker (turnover),,116,107
440,4,2:59.0,,B. Lopez misses 2-pt jump shot from 12 ft,116,107
441,4,2:57.0,Defensive rebound by A. Len,,116,107
442,4,2:47.0,T. Ulis makes 3-pt jump shot from 27 ft,,119,107
443,4,2:34.0,,B. Ingram misses 2-pt layup from 1 ft,119,107
444,4,2:31.0,,Offensive rebound by K. Kuzma,119,107
445,4,2:29.0,,K. Kuzma misses 2-pt layup from 2 ft,119,107
446,4,2:29.0,,Offensive rebound by B. Ingram,119,107
447,4,2:24.0,,B. Ingram misses 2-pt layup at rim,119,107
448,4,2:23.0,Defensive rebound by T. Warren,,119,107
449,4,2:12.0,T. Ulis misses 2-pt layup from 1 ft,,119,107
450,4,2:10.0,,Defensive rebound by L. Ball,119,107
451,4,2:08.0,Offensive charge foul by K. Caldwell-Pope (drawn by D. Booker),,119,107
452,4,2:08.0,,Turnover by K. Caldwell-Pope (offensive foul),119,107
453,4,1:50.0,Turnover by D. Booker (lost ball; steal by L. Ball),,119,107
454,4,1:50.0,,Personal foul by D. Booker (drawn by K. Caldwell-Pope),119,107
455,4,1:50.0,,K. Caldwell-Pope misses free throw 1 of 2,119,107
456,4,1:50.0,,Offensive rebound by Team,119,107
457,4,1:50.0,,K. Caldwell-Pope makes free throw 2 of 2,119,108
458,4,1:35.0,T. Ulis misses 2-pt jump shot from 5 ft (block by B. Lopez),,119,108
459,4,1:32.0,Offensive rebound by A. Len,,119,108
460,4,1:31.0,A. Len misses 2-pt layup from 3 ft,,119,108
461,4,1:28.0,Offensive rebound by A. Len,,119,108
462,4,1:28.0,A. Len makes 2-pt layup at rim,,121,108
463,4,1:24.0,,K. Kuzma misses 3-pt jump shot from 23 ft,121,108
464,4,1:20.0,,Offensive rebound by K. Caldwell-Pope,121,108
465,4,1:15.0,,B. Ingram makes 2-pt layup from 2 ft,121,110
466,4,1:13.0,Turnover by J. Jackson (lost ball; steal by L. Ball),,121,110
467,4,1:13.0,,K. Kuzma makes 2-pt layup from 1 ft,121,112
468,4,1:13.0,,Shooting foul by J. Jackson (drawn by K. Kuzma),121,112
469,4,1:13.0,,K. Kuzma makes free throw 1 of 1,121,113
470,4,1:09.0,Shooting foul by B. Ingram (drawn by T. Ulis),,121,113
471,4,1:09.0,T. Ulis makes free throw 2 of 2,,122,113
472,4,1:09.0,T. Ulis misses free throw 1 of 2,,122,113
473,4,1:09.0,Offensive rebound by Team,,122,113
474,4,1:09.0,M. James enters the game for J. Jackson,,122,113
475,4,1:00.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,122,113
476,4,0:54.0,Defensive rebound by T. Ulis,,122,113
477,4,0:41.0,D. Booker misses 3-pt jump shot from 26 ft,,122,113
478,4,0:38.0,,Defensive rebound by K. Kuzma,122,113
479,4,0:32.0,,Turnover by K. Kuzma (bad pass; steal by M. James),122,113
480,4,0:10.0,D. Booker misses 3-pt jump shot from 26 ft,,122,113
481,4,0:08.0,Offensive rebound by A. Len,,122,113
