,QUARTER,TIME_REMAINING,DENVER_ACTION,OKLAHOMA CITY_ACTION,DENVER_SCORE,OKLAHOMA CITY_SCORE
389,4,1:05.0,,Offensive rebound by R. Westbrook,94,94
390,4,0:50.0,,R. Westbrook misses 3-pt jump shot from 24 ft,94,94
391,4,0:48.0,Defensive rebound by W. Chandler,,94,94
392,4,0:48.0,Denver full timeout,,94,94
393,4,0:48.0,,J. Grant enters the game for P. Patterson,94,94
394,4,0:48.0,N. Jokić enters the game for M. Plumlee,,94,94
395,4,0:31.0,J. Murray misses 3-pt jump shot from 25 ft,,94,94
396,4,0:28.0,,Defensive rebound by C. Anthony,94,94
397,4,0:14.0,,Personal take foul by T. Lyles (drawn by J. Grant),94,94
398,4,0:14.0,,Oklahoma City full timeout,94,94
399,4,0:14.0,,Á. Abrines enters the game for A. Roberson,94,94
400,4,0:14.0,M. Plumlee enters the game for T. Lyles,,94,94
401,4,0:14.0,T. Craig enters the game for N. Jokić,,94,94
402,4,0:02.0,,Shooting foul by T. Craig (drawn by R. Westbrook),94,94
403,4,0:02.0,,R. Westbrook makes free throw 1 of 2,94,95
404,4,0:02.0,,A. Roberson enters the game for Á. Abrines,94,95
405,4,0:02.0,N. Jokić enters the game for J. Murray,,94,95
406,4,0:02.0,,R. Westbrook misses free throw 2 of 2,94,95
407,4,0:01.0,Defensive rebound by W. Chandler,,94,95
408,4,0:01.0,Denver full timeout,,94,95
409,4,0:01.0,T. Lyles enters the game for T. Craig,,94,95
410,4,0:01.0,J. Murray enters the game for M. Plumlee,,94,95
411,4,0:00.0,G. Harris misses 3-pt jump shot from 29 ft,,94,95
412,4,0:00.0,Offensive rebound by Team,,94,95
