,QUARTER,TIME_REMAINING,ATLANTA_ACTION,INDIANA_ACTION,ATLANTA_SCORE,INDIANA_SCORE
379,4,8:38.0,,Loose ball foul by T. Young (drawn by J. Collins),74,93
380,4,8:32.0,I. Taylor makes 2-pt layup from 2 ft,,76,93
381,4,8:16.0,,J. Young misses 3-pt jump shot from 29 ft,76,93
382,4,8:13.0,,Offensive rebound by D. Sabonis,76,93
383,4,8:09.0,,L. Stephenson misses 2-pt layup at rim,76,93
384,4,8:06.0,Defensive rebound by J. Collins,,76,93
385,4,8:04.0,T. Dorsey misses 3-pt jump shot from 27 ft,,76,93
386,4,8:01.0,,Defensive rebound by J. Young,76,93
387,4,7:56.0,,L. Stephenson makes 2-pt jump shot from 7 ft,76,95
388,4,7:44.0,I. Taylor makes 2-pt layup from 2 ft,,78,95
389,4,7:37.0,,Indiana full timeout,78,95
390,4,7:37.0,,V. Oladipo enters the game for J. Young,78,95
391,4,7:37.0,,C. Joseph enters the game for G. Robinson,78,95
392,4,7:37.0,D. Bembry enters the game for T. Dorsey,,78,95
393,4,7:37.0,D. Schröder enters the game for K. Bazemore,,78,95
394,4,7:28.0,,D. Sabonis makes 2-pt layup from 4 ft (assist by L. Stephenson),78,97
395,4,7:17.0,Turnover by D. Schröder (turnover),,78,97
396,4,7:17.0,Loose ball foul by D. Schröder (drawn by L. Stephenson),,78,97
397,4,7:04.0,,C. Joseph misses 2-pt layup from 3 ft (block by J. Collins),78,97
398,4,7:01.0,Defensive rebound by T. Prince,,78,97
399,4,6:59.0,D. Bembry makes 2-pt dunk from 1 ft (assist by T. Prince),,80,97
400,4,6:44.0,,V. Oladipo makes 2-pt jump shot from 18 ft,80,99
401,4,6:28.0,I. Taylor misses 3-pt jump shot from 25 ft,,80,99
402,4,6:25.0,,Defensive rebound by D. Sabonis,80,99
403,4,6:25.0,,Personal foul by J. Collins (drawn by D. Sabonis),80,99
404,4,6:03.0,,D. Sabonis misses 2-pt jump shot from 6 ft,80,99
405,4,6:01.0,Defensive rebound by T. Prince,,80,99
406,4,5:52.0,T. Prince misses 3-pt jump shot from 27 ft,,80,99
407,4,5:49.0,,Defensive rebound by L. Stephenson,80,99
408,4,5:48.0,,Personal foul by T. Prince (drawn by D. Sabonis),80,99
409,4,5:48.0,K. Bazemore enters the game for I. Taylor,,80,99
410,4,5:44.0,,Turnover by L. Stephenson (bad pass),80,99
411,4,5:37.0,Shooting block foul by V. Oladipo (drawn by J. Collins),,80,99
412,4,5:37.0,J. Collins makes free throw 1 of 2,,81,99
413,4,5:37.0,J. Collins misses free throw 2 of 2,,81,99
414,4,5:35.0,,Defensive rebound by D. Sabonis,81,99
415,4,5:21.0,,V. Oladipo misses 3-pt jump shot from 28 ft,81,99
416,4,5:18.0,Defensive rebound by D. Bembry,,81,99
417,4,5:15.0,Turnover by D. Bembry (bad pass; steal by C. Joseph),,81,99
418,4,5:14.0,,C. Joseph makes 2-pt layup at rim,81,101
419,4,5:14.0,,Shooting foul by D. Bembry (drawn by C. Joseph),81,101
420,4,5:14.0,,C. Joseph misses free throw 1 of 1,81,101
421,4,5:10.0,Defensive rebound by T. Prince,,81,101
422,4,5:02.0,T. Prince makes 2-pt layup at rim,,83,101
423,4,4:45.0,,V. Oladipo makes 2-pt jump shot from 6 ft,83,103
424,4,4:38.0,Personal block foul by V. Oladipo (drawn by K. Bazemore),,83,103
425,4,4:38.0,,B. Bogdanović enters the game for V. Oladipo,83,103
426,4,4:38.0,M. Muscala enters the game for T. Prince,,83,103
427,4,4:35.0,D. Schröder misses 3-pt jump shot from 27 ft,,83,103
428,4,4:32.0,,Defensive rebound by D. Sabonis,83,103
429,4,4:18.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,83,103
430,4,4:18.0,Defensive rebound by D. Bembry,,83,103
431,4,4:09.0,D. Bembry makes 2-pt dunk from 1 ft,,85,103
432,4,4:00.0,,Indiana full timeout,85,103
433,4,4:00.0,I. Taylor enters the game for D. Schröder,,85,103
434,4,3:44.0,,T. Young misses 2-pt jump shot from 17 ft,85,103
435,4,3:42.0,Defensive rebound by D. Bembry,,85,103
436,4,3:38.0,I. Taylor makes 2-pt layup from 2 ft,,87,103
437,4,3:20.0,,L. Stephenson misses 3-pt jump shot from 29 ft,87,103
438,4,3:18.0,,Offensive rebound by D. Sabonis,87,103
439,4,3:01.0,,L. Stephenson makes 3-pt jump shot from 24 ft (assist by C. Joseph),87,106
440,4,2:39.0,M. Muscala makes 2-pt layup at rim (assist by I. Taylor),,89,106
441,4,2:19.0,,C. Joseph makes 2-pt jump shot from 12 ft,89,108
442,4,2:09.0,M. Muscala misses 3-pt jump shot from 26 ft,,89,108
443,4,2:05.0,,Defensive rebound by L. Stephenson,89,108
444,4,1:45.0,,C. Joseph makes 2-pt layup from 1 ft,89,110
445,4,1:37.0,Turnover by M. Muscala (lost ball; steal by T. Young),,89,110
446,4,1:31.0,,B. Bogdanović makes 2-pt jump shot from 17 ft (assist by L. Stephenson),89,112
447,4,1:24.0,I. Taylor misses 3-pt jump shot from 26 ft,,89,112
448,4,1:19.0,,Defensive rebound by T. Young,89,112
449,4,1:14.0,,Indiana full timeout,89,112
450,4,1:14.0,,A. Poythress enters the game for C. Joseph,89,112
451,4,1:14.0,,J. Young enters the game for D. Sabonis,89,112
452,4,1:14.0,,T. McKinney-Jones enters the game for T. Young,89,112
453,4,1:14.0,,T. Leaf enters the game for B. Bogdanović,89,112
454,4,1:14.0,T. Dorsey enters the game for J. Collins,,89,112
455,4,1:14.0,A. White enters the game for K. Bazemore,,89,112
456,4,1:14.0,M. Plumlee enters the game for D. Bembry,,89,112
457,4,1:06.0,,Shooting block foul by M. Plumlee (drawn by T. Leaf),89,112
458,4,1:06.0,,T. Leaf makes free throw 1 of 2,89,113
459,4,1:06.0,,T. Leaf makes free throw 2 of 2,89,114
460,4,0:57.0,A. White misses 3-pt jump shot from 25 ft,,89,114
461,4,0:53.0,,Defensive rebound by J. Young,89,114
462,4,0:40.0,,A. Poythress makes 2-pt layup from 1 ft,89,116
463,4,0:33.0,I. Taylor makes 2-pt layup from 1 ft,,91,116
464,4,0:21.0,,J. Young misses 2-pt jump shot from 14 ft,91,116
465,4,0:19.0,Defensive rebound by M. Muscala,,91,116
466,4,0:12.0,Shooting foul by T. Leaf (drawn by M. Muscala),,91,116
467,4,0:12.0,M. Muscala makes free throw 1 of 2,,92,116
468,4,0:12.0,M. Muscala makes free throw 2 of 2,,93,116
