,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DENVER_ACTION,NEW ORLEANS_SCORE,DENVER_SCORE
379,4,3:19.0,,Shooting foul by I. Clark (drawn by M. Beasley),108,131
380,4,3:19.0,,M. Beasley makes free throw 1 of 2,108,132
381,4,3:19.0,,M. Beasley makes free throw 2 of 2,108,133
382,4,3:07.0,C. Diallo misses 2-pt jump shot from 13 ft,,108,133
383,4,3:06.0,,Defensive rebound by Team,108,133
384,4,2:52.0,,J. Hernangómez makes 3-pt jump shot from 23 ft (assist by M. Beasley),108,136
385,4,2:44.0,Turnover by J. Nelson (bad pass; steal by E. Mudiay),,108,136
386,4,2:39.0,,M. Beasley misses 2-pt layup from 2 ft,108,136
387,4,2:34.0,,Offensive rebound by E. Mudiay,108,136
388,4,2:34.0,,E. Mudiay makes 2-pt layup at rim,108,138
389,4,2:29.0,C. Diallo makes 2-pt layup from 2 ft (assist by J. Nelson),,110,138
390,4,2:10.0,,M. Beasley makes 3-pt jump shot from 26 ft (assist by E. Mudiay),110,141
391,4,1:46.0,I. Clark misses 3-pt jump shot from 24 ft,,110,141
392,4,1:43.0,Offensive rebound by C. Diallo,,110,141
393,4,1:43.0,Turnover by C. Diallo (turnover),,110,141
394,4,1:31.0,,Personal foul by J. Jones (drawn by T. Lyles),110,141
395,4,1:20.0,,E. Mudiay makes 3-pt jump shot from 25 ft,110,144
396,4,1:13.0,R. Rondo makes 3-pt jump shot from 24 ft,,113,144
397,4,0:50.0,,M. Beasley misses 2-pt jump shot from 21 ft,113,144
398,4,0:43.0,,Offensive rebound by T. Lyles,113,144
399,4,0:43.0,,T. Lyles misses 2-pt dunk at rim,113,144
400,4,0:43.0,Defensive rebound by R. Rondo,,113,144
401,4,0:42.0,Turnover by J. Nelson (bad pass; steal by J. Hernangómez),,113,144
402,4,0:39.0,,M. Beasley makes 2-pt dunk from 1 ft (assist by E. Mudiay),113,146
403,4,0:25.0,Shooting foul by M. Plumlee (drawn by C. Diallo),,113,146
404,4,0:25.0,C. Diallo makes free throw 1 of 2,,114,146
405,4,0:25.0,C. Diallo misses free throw 2 of 2,,114,146
406,4,0:23.0,,Defensive rebound by M. Plumlee,114,146
407,4,0:01.0,,Turnover by Team (shot clock),114,146
