,QUARTER,TIME_REMAINING,MIAMI_ACTION,BOSTON_ACTION,MIAMI_SCORE,BOSTON_SCORE
390,4,3:35.0,,T. Rozier enters the game for S. Ojeleye,85,75
391,4,3:35.0,,J. Brown enters the game for D. Theis,85,75
392,4,3:35.0,J. Mickey enters the game for W. Ellington,,85,75
393,4,3:35.0,,J. Tatum makes free throw 2 of 2,85,76
394,4,3:35.0,Miami full timeout,,85,76
395,4,3:35.0,W. Ellington enters the game for J. Mickey,,85,76
396,4,3:21.0,W. Ellington misses 3-pt jump shot from 26 ft,,85,76
397,4,3:18.0,,Defensive rebound by J. Tatum,85,76
398,4,3:09.0,,M. Smart misses 3-pt jump shot from 27 ft,85,76
399,4,3:07.0,Defensive rebound by T. Johnson,,85,76
400,4,2:45.0,K. Olynyk makes 2-pt layup from 2 ft,,87,76
401,4,2:28.0,,K. Irving makes 2-pt jump shot from 14 ft,87,78
402,4,2:10.0,Turnover by K. Olynyk (out of bounds lost ball),,87,78
403,4,2:04.0,,K. Irving makes 2-pt layup from 2 ft,87,80
404,4,2:04.0,,Shooting foul by K. Olynyk (drawn by K. Irving),87,80
405,4,2:04.0,,K. Irving makes free throw 1 of 1,87,81
406,4,1:47.0,D. Waiters misses 2-pt layup from 4 ft,,87,81
407,4,1:44.0,,Defensive rebound by M. Smart,87,81
408,4,1:40.0,,J. Tatum misses 3-pt jump shot from 23 ft,87,81
409,4,1:37.0,,Offensive rebound by M. Smart,87,81
410,4,1:31.0,,J. Brown makes 3-pt jump shot from 26 ft (assist by K. Irving),87,84
411,4,1:31.0,Miami full timeout,,87,84
412,4,1:24.0,Personal foul by J. Brown (drawn by K. Olynyk),,87,84
413,4,1:24.0,K. Olynyk misses free throw 2 of 2,,87,84
414,4,1:24.0,,Defensive rebound by J. Tatum,87,84
415,4,1:24.0,K. Olynyk makes free throw 1 of 2,,88,84
416,4,1:12.0,,K. Irving makes 2-pt layup from 5 ft,88,86
417,4,1:00.0,K. Olynyk makes 2-pt layup from 4 ft (assist by D. Waiters),,90,86
418,4,0:53.0,,Shooting foul by W. Ellington (drawn by J. Brown),90,86
419,4,0:53.0,,J. Brown misses free throw 1 of 2,90,86
420,4,0:53.0,,Offensive rebound by Team,90,86
421,4,0:53.0,,S. Ojeleye enters the game for T. Rozier,90,86
422,4,0:53.0,,J. Brown makes free throw 2 of 2,90,87
423,4,0:39.0,D. Waiters misses 3-pt jump shot from 24 ft,,90,87
424,4,0:37.0,,Defensive rebound by J. Brown,90,87
425,4,0:37.0,,Boston full timeout,90,87
426,4,0:37.0,,T. Rozier enters the game for S. Ojeleye,90,87
427,4,0:37.0,B. Adebayo enters the game for K. Olynyk,,90,87
428,4,0:27.0,,K. Irving makes 2-pt layup from 1 ft,90,89
429,4,0:07.0,J. Richardson misses 2-pt jump shot from 9 ft,,90,89
430,4,0:06.0,,Defensive rebound by J. Tatum,90,89
431,4,0:06.0,,Boston full timeout,90,89
432,4,0:06.0,,D. Theis enters the game for T. Rozier,90,89
433,4,0:00.0,,K. Irving misses 2-pt jump shot from 20 ft,90,89
434,4,0:00.0,,Offensive rebound by Team,90,89
